# Ic = 13.62 A, n = 27.70 , Tavg = 20.00 K, f26_afterirrstep2_20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-11_06:31:00.273000      23279.41        1.64660800e+00       -1.01526716e-07  20.0107  19.4317
0202-11-11_06:31:00.680000      23279.81        2.05709900e+00       -9.71882460e-08  20.0107  19.4317
0202-11-11_06:31:01.082000      23280.21        2.24067700e+00        4.98860540e-08  20.0094  19.2942
0202-11-11_06:31:01.484000      23280.62        2.63055800e+00       -1.52472816e-07  20.0094  19.2942
0202-11-11_06:31:01.890000      23281.02        2.83523300e+00        1.97690400e-09  20.0304  19.2042
0202-11-11_06:31:02.297000      23281.43        3.22442600e+00       -9.94814360e-08  20.0304  19.2042
0202-11-11_06:31:02.688000      23281.82        3.63465600e+00        1.86490340e-08  20.0304  19.2042
0202-11-11_06:31:03.082000      23282.21        3.81889700e+00       -7.87763600e-09  20.0127  19.4692
0202-11-11_06:31:03.484000      23282.62        4.22783700e+00       -1.40201126e-07  20.0127  19.4692
0202-11-11_06:31:03.895000      23283.03        4.41406000e+00        1.37527640e-08  20.0350  19.1330
0202-11-11_06:31:04.300000      23283.43        4.80357400e+00       -1.83152026e-07  20.0350  19.1330
0202-11-11_06:31:04.715000      23283.85        5.00887100e+00        8.42226400e-09  20.0350  19.1330
0202-11-11_06:31:05.120000      23284.25        5.39262400e+00       -2.22572860e-08  20.0108  19.4282
0202-11-11_06:31:05.523000      23284.65        5.60223700e+00       -3.79377660e-08  20.0108  19.4282
0202-11-11_06:31:05.918000      23285.05        5.99546700e+00        1.21098294e-07  20.0211  19.2810
0202-11-11_06:31:06.312000      23285.44        6.19868600e+00       -1.44912146e-07  20.0211  19.2810
0202-11-11_06:31:06.723000      23285.85        6.58370100e+00        2.28608400e-09  20.0211  19.2810
0202-11-11_06:31:07.120000      23286.25        6.79465700e+00       -9.97920160e-08  20.0127  19.2032
0202-11-11_06:31:07.527000      23286.66        7.18073700e+00       -6.03738760e-08  20.0127  19.2032
0202-11-11_06:31:07.926000      23287.06        7.38780600e+00       -5.90103560e-08  20.0256  19.2490
0202-11-11_06:31:08.316000      23287.45        7.77519200e+00       -1.79805866e-07  20.0256  19.2490
0202-11-11_06:31:08.710000      23287.84        7.98276300e+00       -3.84975600e-09  20.0377  19.1298
0202-11-11_06:31:09.105000      23288.23        8.37196500e+00       -1.68215946e-07  20.0377  19.1298
0202-11-11_06:31:09.504000      23288.63        8.57811100e+00       -1.25698896e-07  20.0377  19.1298
0202-11-11_06:31:09.902000      23289.03        8.96404000e+00       -1.07539286e-07  19.9951  19.4317
0202-11-11_06:31:10.300000      23289.43        9.15077500e+00       -1.86747426e-07  19.9951  19.4317
0202-11-11_06:31:10.695000      23289.83        9.56132400e+00       -2.85171060e-08  20.0388  19.2722
0202-11-11_06:31:11.090000      23290.22        9.74534800e+00       -1.92325516e-07  20.0388  19.2722
0202-11-11_06:31:11.480000      23290.61        1.01564400e+01       -3.67602260e-08  20.0388  19.2722
0202-11-11_06:31:11.883000      23291.01        1.03405900e+01       -2.81452560e-08  20.0067  19.2104
0202-11-11_06:31:12.280000      23291.41        1.07308100e+01       -1.64497296e-07  20.0067  19.2104
0202-11-11_06:31:12.688000      23291.82        1.09338900e+01       -4.65552600e-09  20.0067  19.2104
0202-11-11_06:31:13.090000      23292.22        1.13228700e+01       -1.49498576e-07  20.0148  19.4603
0202-11-11_06:31:13.490000      23292.62        1.15322100e+01       -6.51486600e-09  20.0148  19.4603
0202-11-11_06:31:13.895000      23293.03        1.19205900e+01        2.69533640e-08  20.0299  19.1269
0202-11-11_06:31:14.297000      23293.43        1.23251900e+01       -9.06192860e-08  20.0299  19.1269
0202-11-11_06:31:14.710000      23293.84        1.25131500e+01       -4.07888160e-08  20.0299  19.1269
0202-11-11_06:31:15.117000      23294.25        1.29076400e+01       -1.61956196e-07  19.9989  19.4359
0202-11-11_06:31:15.520000      23294.65        1.31124300e+01       -1.63074260e-08  19.9989  19.4359
0202-11-11_06:31:15.914000      23295.05        1.35009900e+01       -5.49198460e-08  20.0249  19.1448
0202-11-11_06:31:16.312000      23295.44        1.37040100e+01        9.79183940e-08  20.0249  19.1448
0202-11-11_06:31:16.710000      23295.84        1.40929600e+01        4.64581394e-07  20.0313  19.2100
0202-11-11_06:31:17.117000      23296.25        1.43004600e+01        5.91512744e-07  20.0313  19.2100
0202-11-11_06:31:17.520000      23296.65        1.46906900e+01        1.84638534e-06  20.0313  19.2100
0202-11-11_06:31:17.934000      23297.06        1.48953500e+01        2.02562630e-06  20.0374  19.2368
0202-11-11_06:31:18.336000      23297.47        1.52831900e+01        4.91331453e-06  20.0374  19.2368
0202-11-11_06:31:18.746000      23297.88        1.54927500e+01        7.03278300e-06  20.0247  19.1234
0202-11-11_06:31:19.137000      23298.27        1.58786000e+01        1.39605198e-05  20.0247  19.1234
0202-11-11_06:31:19.540000      23298.67        1.60853000e+01        1.97200915e-05  20.0247  19.1234
0202-11-11_06:31:19.938000      23299.07        1.64761200e+01        3.94586579e-05  20.0039  19.4402
