# Ic = 20.65 A, n = 27.37 , Tavg = 22.09 K, 15e19pm2-0nA-anneal300k-300min-22k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_00:47:36.160000      51384.99        7.68735700e-03        8.37597778e-09  22.1112  19.2191  19.4203  0.0000
0202-03-28_00:47:36.535000      51385.37        3.09716400e-01        7.81817778e-09  22.1112  19.2191  19.4203  0.0000
0202-03-28_00:47:36.918000      51385.75        6.07616400e-01        1.65566778e-08  22.1043  19.2062  19.3959  0.0000
0202-03-28_00:47:37.266000      51386.09        9.05495300e-01        3.47155778e-08  22.1043  19.2062  19.3959  0.0000
0202-03-28_00:47:37.617000      51386.45        1.20358500e+00       -1.55467222e-08  22.1043  19.2062  19.3959  0.0000
0202-03-28_00:47:37.973000      51386.80        1.50211800e+00       -5.19672222e-09  22.1036  19.2175  19.4027  0.0000
0202-03-28_00:47:38.320000      51387.15        1.80013200e+00        5.21517778e-09  22.1036  19.2175  19.4027  0.0000
0202-03-28_00:47:38.668000      51387.50        2.09858500e+00        5.71097778e-09  22.1118  19.2108  19.4172  0.0000
0202-03-28_00:47:39.016000      51387.84        2.39688000e+00        4.84327778e-09  22.1118  19.2108  19.4172  0.0000
0202-03-28_00:47:39.363000      51388.19        2.69482500e+00       -3.52342222e-09  22.1118  19.2108  19.4172  0.0000
0202-03-28_00:47:39.710000      51388.54        2.99305000e+00       -6.43622222e-09  22.0936  19.2082  19.3840  0.0000
0202-03-28_00:47:40.062000      51388.89        3.29144200e+00       -4.51502222e-09  22.0936  19.2082  19.3840  0.0000
0202-03-28_00:47:40.410000      51389.24        3.58926400e+00        3.10797778e-09  22.0936  19.2082  19.3840  0.0000
0202-03-28_00:47:40.758000      51389.59        3.88789300e+00        4.78137778e-09  22.1057  19.2162  19.4169  0.0000
0202-03-28_00:47:41.105000      51389.94        4.18591700e+00        1.11648778e-08  22.1057  19.2162  19.4169  0.0000
0202-03-28_00:47:41.453000      51390.28        4.48402900e+00        1.04211778e-08  22.1057  19.2162  19.4169  0.0000
0202-03-28_00:47:41.812000      51390.64        4.78225000e+00        5.64757778e-09  22.0897  19.2078  19.3828  0.0000
0202-03-28_00:47:42.160000      51390.99        5.08055600e+00        1.06665778e-08  22.0897  19.2078  19.3828  0.0000
0202-03-28_00:47:42.547000      51391.38        5.37856800e+00        1.07285778e-08  22.0897  19.2078  19.3828  0.0000
0202-03-28_00:47:42.920000      51391.75        5.67658800e+00        5.27467778e-09  22.0968  19.2140  19.4001  0.0000
0202-03-28_00:47:43.270000      51392.10        5.97493600e+00        4.71697778e-09  22.0968  19.2140  19.4001  0.0000
0202-03-28_00:47:43.620000      51392.45        6.27287900e+00        2.73367778e-09  22.0968  19.2140  19.4001  0.0000
0202-03-28_00:47:43.970000      51392.80        6.57137600e+00       -6.81052222e-09  22.1043  19.2071  19.4103  0.0000
0202-03-28_00:47:44.330000      51393.16        6.86913400e+00        6.77777778e-12  22.1043  19.2071  19.4103  0.0000
0202-03-28_00:47:44.684000      51393.51        7.16772000e+00        2.54777778e-09  22.0871  19.2043  19.3806  0.0000
0202-03-28_00:47:45.047000      51393.88        7.46558300e+00        5.83247778e-09  22.0871  19.2043  19.3806  0.0000
0202-03-28_00:47:45.395000      51394.22        7.76402800e+00        1.04806778e-08  22.0871  19.2043  19.3806  0.0000
0202-03-28_00:47:45.742000      51394.57        8.06222500e+00        1.61817778e-09  22.0985  19.2123  19.4116  0.0000
0202-03-28_00:47:46.090000      51394.92        8.36012800e+00       -6.99652222e-09  22.0985  19.2123  19.4116  0.0000
0202-03-28_00:47:46.438000      51395.27        8.65800600e+00       -4.95132222e-09  22.0985  19.2123  19.4116  0.0000
0202-03-28_00:47:46.797000      51395.63        8.95661000e+00       -9.97132222e-09  22.0863  19.2040  19.3804  0.0000
0202-03-28_00:47:47.145000      51395.97        9.25485100e+00        6.26637778e-09  22.0863  19.2040  19.3804  0.0000
0202-03-28_00:47:47.492000      51396.32        9.55286200e+00       -7.35022222e-10  22.0863  19.2040  19.3804  0.0000
0202-03-28_00:47:47.887000      51396.72        9.85073700e+00        7.63617778e-09  22.0921  19.2099  19.3970  0.0000
0202-03-28_00:47:48.246000      51397.08        1.01491700e+01       -8.84942222e-09  22.0921  19.2099  19.3970  0.0000
0202-03-28_00:47:48.613000      51397.44        1.04472100e+01       -1.15143222e-08  22.1000  19.2038  19.4097  0.0000
0202-03-28_00:47:48.960000      51397.79        1.07453800e+01       -2.46592222e-09  22.1000  19.2038  19.4097  0.0000
0202-03-28_00:47:49.316000      51398.15        1.10437700e+01        3.85557778e-09  22.1000  19.2038  19.4097  0.0000
0202-03-28_00:47:49.664000      51398.49        1.13418200e+01       -5.44072222e-09  22.0811  19.2014  19.3772  0.0000
0202-03-28_00:47:50.023000      51398.85        1.16402200e+01        3.91757778e-09  22.0811  19.2014  19.3772  0.0000
0202-03-28_00:47:50.370000      51399.20        1.19381100e+01       -2.28002222e-09  22.0811  19.2014  19.3772  0.0000
0202-03-28_00:47:50.720000      51399.55        1.22361300e+01       -8.60152222e-09  22.0899  19.2092  19.4041  0.0000
0202-03-28_00:47:51.066000      51399.90        1.25348300e+01       -1.77119222e-08  22.0899  19.2092  19.4041  0.0000
0202-03-28_00:47:51.414000      51400.24        1.28328100e+01       -2.12445222e-08  22.0899  19.2092  19.4041  0.0000
0202-03-28_00:47:51.773000      51400.60        1.31310400e+01       -2.10586222e-08  22.0828  19.1950  19.3773  0.0000
0202-03-28_00:47:52.120000      51400.95        1.34288800e+01       -1.20101222e-08  22.0828  19.1950  19.3773  0.0000
0202-03-28_00:47:52.470000      51401.30        1.37273400e+01       -1.54808222e-08  22.0828  19.1950  19.3773  0.0000
0202-03-28_00:47:52.816000      51401.64        1.40254300e+01       -2.00050222e-08  22.0943  19.2064  19.4070  0.0000
0202-03-28_00:47:53.164000      51401.99        1.43239000e+01       -2.57068222e-08  22.0943  19.2064  19.4070  0.0000
0202-03-28_00:47:53.540000      51402.37        1.46218100e+01       -2.65726222e-08  22.0943  19.2064  19.4070  0.0000
0202-03-28_00:47:53.926000      51402.75        1.49199800e+01       -2.76250222e-08  22.0947  19.1996  19.4017  0.0000
0202-03-28_00:47:54.273000      51403.10        1.52179100e+01       -2.68813222e-08  22.0947  19.1996  19.4017  0.0000
0202-03-28_00:47:54.630000      51403.46        1.55164000e+01       -2.21711222e-08  22.0809  19.1973  19.3730  0.0000
0202-03-28_00:47:54.977000      51403.81        1.58141600e+01       -3.07238222e-08  22.0809  19.1973  19.3730  0.0000
0202-03-28_00:47:55.324000      51404.15        1.61124100e+01       -3.09717222e-08  22.0809  19.1973  19.3730  0.0000
0202-03-28_00:47:55.670000      51404.50        1.64110500e+01       -3.98342222e-08  22.0944  19.2052  19.4037  0.0000
0202-03-28_00:47:56.020000      51404.85        1.67090600e+01       -3.67974222e-08  22.0944  19.2052  19.4037  0.0000
0202-03-28_00:47:56.375000      51405.20        1.70074500e+01       -2.42163222e-08  22.0944  19.2052  19.4037  0.0000
0202-03-28_00:47:56.723000      51405.55        1.73053400e+01       -3.76031222e-08  22.0882  19.1914  19.3821  0.0000
0202-03-28_00:47:57.080000      51405.91        1.76035100e+01       -2.76870222e-08  22.0882  19.1914  19.3821  0.0000
0202-03-28_00:47:57.438000      51406.27        1.79015700e+01       -2.97322222e-08  22.0882  19.1914  19.3821  0.0000
0202-03-28_00:47:57.785000      51406.61        1.81999600e+01       -3.36366222e-08  22.0898  19.2023  19.4014  0.0000
0202-03-28_00:47:58.133000      51406.96        1.84977900e+01       -4.30570222e-08  22.0898  19.2023  19.4014  0.0000
0202-03-28_00:47:58.504000      51407.33        1.87962100e+01       -4.15695222e-08  22.0898  19.2023  19.4014  0.0000
0202-03-28_00:47:58.895000      51407.72        1.90940000e+01       -2.21092222e-08  22.0945  19.1956  19.3997  0.0000
