# Ic =  nan A, n =  nan , Tavg = 22.04 K, ffj51-15e19pm2-0T-anneal300k-720min-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_18:07:23.290000      20149.00        8.52861900e-03       -7.53347222e-09  22.0435  19.3283  19.5609  0.0000
0202-03-28_18:07:23.637000      20149.35        1.29679200e-02       -1.33591722e-08  22.0435  19.3283  19.5609  0.0000
0202-03-28_18:07:23.996000      20149.71        1.40974000e-02       -1.70157722e-08  22.0435  19.3283  19.5609  0.0000
0202-03-28_18:07:24.426000      20150.13        1.49895700e-02       -1.19956722e-08  22.0431  19.3190  19.5651  0.0000
0202-03-28_18:07:24.777000      20150.49        1.59246300e-02       -6.10807222e-09  22.0431  19.3190  19.5651  0.0000
0202-03-28_18:07:25.160000      20150.87        1.66903300e-02       -6.91367222e-09  22.0456  19.3210  19.5501  0.0000
0202-03-28_18:07:25.516000      20151.23        1.82977400e-02       -1.18717722e-08  22.0456  19.3210  19.5501  0.0000
0202-03-28_18:07:25.875000      20151.59        1.89715700e-02       -2.43907722e-08  22.0456  19.3210  19.5501  0.0000
0202-03-28_18:07:26.234000      20151.94        2.01331200e-02       -1.89369722e-08  22.0439  19.3261  19.5642  0.0000
0202-03-28_18:07:26.590000      20152.30        2.09449900e-02       -1.90608722e-08  22.0439  19.3261  19.5642  0.0000
0202-03-28_18:07:26.940000      20152.65        2.19824600e-02       -2.18497722e-08  22.0439  19.3261  19.5642  0.0000
0202-03-28_18:07:27.293000      20153.00        2.30623000e-02       -2.89116722e-08  22.0403  19.3157  19.5463  0.0000
0202-03-28_18:07:27.640000      20153.35        2.37420800e-02       -3.75240722e-08  22.0403  19.3157  19.5463  0.0000
0202-03-28_18:07:27.992000      20153.70        2.46756500e-02       -4.49611722e-08  22.0403  19.3157  19.5463  0.0000
0202-03-28_18:07:28.360000      20154.07        2.59966000e-02       -4.12425722e-08  22.0409  19.3284  19.5500  0.0000
0202-03-28_18:07:28.710000      20154.42        2.68129200e-02       -3.98791722e-08  22.0409  19.3284  19.5500  0.0000
0202-03-28_18:07:29.100000      20154.81        2.80129700e-02       -3.64704722e-08  22.0409  19.3284  19.5500  0.0000
0202-03-28_18:07:29.460000      20155.17        2.87862500e-02       -4.10566722e-08  22.0425  19.3180  19.5558  0.0000
0202-03-28_18:07:29.812000      20155.52        2.99854900e-02       -4.18623722e-08  22.0425  19.3180  19.5558  0.0000
