# Ic = 2.45 A, n = 15.22 , Tavg = 60.15 K, 60k-15e19pm2-03T-0nA-afterTc
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_08:27:34.523000      44641.58        7.78548600e-03        1.47213353e-08  60.2197  59.1029  59.7420  0.0000
0202-03-27_08:27:34.867000      44641.93        1.10617000e-01        2.74265353e-08  60.2197  59.1029  59.7420  0.0000
0202-03-27_08:27:35.246000      44642.31        2.09971500e-01        3.57934353e-08  60.2197  59.1029  59.7420  0.0000
0202-03-27_08:27:35.625000      44642.69        3.09512600e-01        4.25488353e-08  60.2216  59.1025  59.7506  0.0000
0202-03-27_08:27:35.973000      44643.03        4.08950100e-01        6.42407353e-08  60.2216  59.1025  59.7506  0.0000
0202-03-27_08:27:36.320000      44643.38        5.08271500e-01        8.30817353e-08  60.2034  59.1011  59.7394  0.0000
0202-03-27_08:27:36.668000      44643.73        6.07398500e-01        1.11405135e-07  60.2034  59.1011  59.7394  0.0000
0202-03-27_08:27:37.027000      44644.09        7.06977600e-01        7.31034353e-08  60.2034  59.1011  59.7394  0.0000
0202-03-27_08:27:37.375000      44644.44        8.05956200e-01        5.74851353e-08  60.2221  59.0980  59.7404  0.0000
0202-03-27_08:27:37.723000      44644.79        9.05703500e-01        6.69055353e-08  60.2221  59.0980  59.7404  0.0000
0202-03-27_08:27:38.070000      44645.13        1.00512400e+00        1.20329535e-07  60.2221  59.0980  59.7404  0.0000
0202-03-27_08:27:38.420000      44645.48        1.10428200e+00        1.16363035e-07  60.2113  59.0953  59.7276  0.0000
0202-03-27_08:27:38.777000      44645.84        1.20342800e+00        8.44449353e-08  60.2113  59.0953  59.7276  0.0000
0202-03-27_08:27:39.125000      44646.19        1.30308800e+00        1.07810235e-07  60.2113  59.0953  59.7276  0.0000
0202-03-27_08:27:39.473000      44646.54        1.40249100e+00        9.95053353e-08  60.2046  59.0921  59.7171  0.0000
0202-03-27_08:27:39.820000      44646.88        1.50234400e+00        1.02604135e-07  60.2046  59.0921  59.7171  0.0000
0202-03-27_08:27:40.184000      44647.25        1.60140700e+00        1.17850435e-07  60.2046  59.0921  59.7171  0.0000
0202-03-27_08:27:40.610000      44647.67        1.70072400e+00        1.07562335e-07  60.2036  59.0891  59.7086  0.0000
0202-03-27_08:27:40.957000      44648.02        1.79995500e+00        1.12458435e-07  60.2036  59.0891  59.7086  0.0000
0202-03-27_08:27:41.312000      44648.37        1.89924900e+00        1.20949335e-07  60.1702  59.0858  59.6869  0.0000
0202-03-27_08:27:41.660000      44648.72        1.99887600e+00        1.25969435e-07  60.1702  59.0858  59.6869  0.0000
0202-03-27_08:27:42.016000      44649.08        2.09815400e+00        1.43942735e-07  60.1702  59.0858  59.6869  0.0000
0202-03-27_08:27:42.363000      44649.43        2.19740400e+00        1.70344835e-07  60.1770  59.0825  59.7042  0.0000
0202-03-27_08:27:42.710000      44649.77        2.29679500e+00        2.03750235e-07  60.1770  59.0825  59.7042  0.0000
0202-03-27_08:27:43.060000      44650.12        2.39602200e+00        2.72111935e-07  60.1770  59.0825  59.7042  0.0000
0202-03-27_08:27:43.406000      44650.47        2.49573300e+00        4.05549835e-07  60.1602  59.0799  59.7036  0.0000
0202-03-27_08:27:43.766000      44650.83        2.59504000e+00        6.25815235e-07  60.1602  59.0799  59.7036  0.0000
0202-03-27_08:27:44.113000      44651.18        2.69484800e+00        9.97985835e-07  60.1602  59.0799  59.7036  0.0000
0202-03-27_08:27:44.460000      44651.52        2.79417900e+00        1.60808514e-06  60.1853  59.0771  59.6988  0.0000
0202-03-27_08:27:44.810000      44651.87        2.89329300e+00        3.14411754e-06  60.1853  59.0771  59.6988  0.0000
0202-03-27_08:27:45.156000      44652.22        2.99247700e+00        4.91931824e-06  60.1853  59.0771  59.6988  0.0000
0202-03-27_08:27:45.508000      44652.57        3.09194000e+00        7.57285379e-06  60.1605  59.0754  59.6819  0.0000
0202-03-27_08:27:45.850000      44652.92        3.19172700e+00        1.13453180e-05  60.1605  59.0754  59.6819  0.0000
0202-03-27_08:27:46.215000      44653.28        3.29120700e+00        1.70231961e-05  60.1605  59.0754  59.6819  0.0000
0202-03-27_08:27:46.610000      44653.67        3.39024400e+00        2.46104985e-05  60.1543  59.0738  59.6565  0.0000
