# Ic =  nan A, n =  nan , Tavg = 25.28 K, 25k-15e19pm2-0T-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_17:32:29.105000      18054.82        9.75473900e-03        7.15813333e-09  25.2548  22.8581  23.0651  0.0000
0202-03-28_17:32:29.477000      18055.19        3.11325800e-01        1.37895333e-08  25.2548  22.8581  23.0651  0.0000
0202-03-28_17:32:29.836000      18055.55        6.09877200e-01       -7.12766667e-10  25.2548  22.8581  23.0651  0.0000
0202-03-28_17:32:30.184000      18055.89        9.07761500e-01       -6.47646667e-09  25.2580  22.8528  23.0628  0.0000
0202-03-28_17:32:30.530000      18056.24        1.20642900e+00        2.20013333e-09  25.2580  22.8528  23.0628  0.0000
0202-03-28_17:32:30.880000      18056.59        1.50420500e+00        9.60633333e-10  25.2580  22.8528  23.0628  0.0000
0202-03-28_17:32:31.234000      18056.95        1.80255500e+00        3.50471333e-08  25.2549  22.8550  23.0649  0.0000
0202-03-28_17:32:31.586000      18057.29        2.10061900e+00        4.34758333e-08  25.2549  22.8550  23.0649  0.0000
0202-03-28_17:32:31.934000      18057.64        2.39908900e+00        3.36217333e-08  25.2549  22.8550  23.0649  0.0000
0202-03-28_17:32:32.280000      18057.99        2.69691300e+00        3.42414333e-08  25.2614  22.8567  23.0758  0.0000
0202-03-28_17:32:32.630000      18058.34        2.99532700e+00        3.88923333e-08  25.2614  22.8567  23.0758  0.0000
0202-03-28_17:32:32.990000      18058.70        3.29360100e+00        3.86471333e-08  25.2614  22.8567  23.0758  0.0000
0202-03-28_17:32:33.400000      18059.11        3.59149100e+00        4.13120333e-08  25.2617  22.8514  23.0766  0.0000
0202-03-28_17:32:33.746000      18059.46        3.88984300e+00        3.99486333e-08  25.2617  22.8514  23.0766  0.0000
0202-03-28_17:32:34.105000      18059.82        4.18827000e+00        3.90809333e-08  25.2617  22.8514  23.0766  0.0000
0202-03-28_17:32:34.453000      18060.16        4.48635900e+00        4.58982333e-08  25.2633  22.8570  23.0798  0.0000
0202-03-28_17:32:34.800000      18060.51        4.78452400e+00        4.72617333e-08  25.2633  22.8570  23.0798  0.0000
0202-03-28_17:32:35.164000      18060.87        5.08269500e+00        4.90590333e-08  25.2561  22.8511  23.0744  0.0000
0202-03-28_17:32:35.523000      18061.23        5.38100200e+00        5.35212333e-08  25.2561  22.8511  23.0744  0.0000
0202-03-28_17:32:35.867000      18061.58        5.67875000e+00        5.27775333e-08  25.2561  22.8511  23.0744  0.0000
0202-03-28_17:32:36.227000      18061.94        5.97720700e+00        4.06303333e-08  25.2540  22.8519  23.0651  0.0000
0202-03-28_17:32:36.574000      18062.29        6.27550000e+00        5.37691333e-08  25.2540  22.8519  23.0651  0.0000
0202-03-28_17:32:36.920000      18062.63        6.57367200e+00        6.24457333e-08  25.2540  22.8519  23.0651  0.0000
0202-03-28_17:32:37.270000      18062.98        6.87180800e+00        5.58763333e-08  25.2555  22.8541  23.0678  0.0000
0202-03-28_17:32:37.617000      18063.33        7.17011400e+00        5.56904333e-08  25.2555  22.8541  23.0678  0.0000
0202-03-28_17:32:37.977000      18063.69        7.46808300e+00        5.11042333e-08  25.2555  22.8541  23.0678  0.0000
0202-03-28_17:32:38.330000      18064.04        7.76625400e+00        5.46353333e-08  25.2543  22.8500  23.0573  0.0000
0202-03-28_17:32:38.676000      18064.39        8.06472800e+00        4.96728333e-08  25.2543  22.8500  23.0573  0.0000
0202-03-28_17:32:39.050000      18064.76        8.36253200e+00        4.89896333e-08  25.2543  22.8500  23.0573  0.0000
0202-03-28_17:32:39.414000      18065.13        8.66065500e+00        5.06010333e-08  25.2544  22.8564  23.0614  0.0000
0202-03-28_17:32:39.773000      18065.48        8.95898800e+00        4.78121333e-08  25.2544  22.8564  23.0614  0.0000
0202-03-28_17:32:40.145000      18065.86        9.25720300e+00        4.72543333e-08  25.2544  22.8564  23.0614  0.0000
0202-03-28_17:32:40.508000      18066.22        9.55582800e+00        4.86178333e-08  25.2629  22.8519  23.0700  0.0000
0202-03-28_17:32:40.860000      18066.57        9.85354100e+00        3.82059333e-08  25.2629  22.8519  23.0700  0.0000
0202-03-28_17:32:41.207000      18066.92        1.01521300e+01        2.92194333e-08  25.2570  22.8536  23.0678  0.0000
0202-03-28_17:32:41.555000      18067.26        1.04500000e+01        3.43014333e-08  25.2570  22.8536  23.0678  0.0000
