# Ic = 11.83 A, n = 29.43 , Tavg = 20.02 K, f24-step4-ann300K1h-20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-08_00:12:37.613000      17102.79       -4.49495100e-01        2.29577250e-09  20.0006  20.0071
0202-11-08_00:12:38.020000      17103.20       -4.49266500e-01       -2.16669750e-09  20.0205  19.8605
0202-11-08_00:12:38.420000      17103.60       -4.49344900e-01       -2.47658750e-09  20.0205  19.8605
0202-11-08_00:12:38.824000      17104.00       -4.49742700e-01        4.27908250e-09  20.0205  19.8605
0202-11-08_00:12:39.220000      17104.40       -4.49852500e-01        4.09315250e-09  20.0060  20.0044
0202-11-08_00:12:39.613000      17104.79       -4.50086600e-01        4.34106250e-09  20.0060  20.0044
0202-11-08_00:12:40.016000      17105.19       -4.49794200e-01        5.64262250e-09  20.0060  20.0044
0202-11-08_00:12:40.420000      17105.60       -4.50065800e-01        3.96919250e-09  20.0368  19.8531
0202-11-08_00:12:40.820000      17106.00       -4.50066700e-01        4.65096250e-09  20.0368  19.8531
0202-11-08_00:12:41.223000      17106.40       -4.50500100e-01        4.34106250e-09  19.9816  19.8924
0202-11-08_00:12:41.625000      17106.80       -4.50532000e-01        1.56211825e-08  19.9816  19.8924
0202-11-08_00:12:42.035000      17107.21       -4.50680500e-01        6.69625250e-09  20.0026  19.9751
0202-11-08_00:12:42.426000      17107.60       -4.50647800e-01        9.48529250e-09  20.0026  19.9751
0202-11-08_00:12:42.820000      17108.00       -4.51919900e-01        9.91928250e-09  20.0026  19.9751
0202-11-08_00:12:43.220000      17108.40       -4.53334300e-01        5.89115250e-09  20.0013  19.7994
0202-11-08_00:12:43.620000      17108.80       -3.68636800e-01        1.76671825e-08  20.0013  19.7994
0202-11-08_00:12:44.035000      17109.21       -1.66828500e-01        1.38864825e-08  20.0088  19.9882
0202-11-08_00:12:44.434000      17109.61        2.24438500e-01        2.44228525e-08  20.0088  19.9882
0202-11-08_00:12:44.836000      17110.01        4.32913200e-01        1.94025825e-08  20.0088  19.9882
0202-11-08_00:12:45.254000      17110.43        8.16192600e-01        2.36791125e-08  20.0141  19.8385
0202-11-08_00:12:45.652000      17110.83        1.02084900e+00        2.28114125e-08  20.0141  19.8385
0202-11-08_00:12:46.060000      17111.24        1.41248600e+00        2.78936625e-08  19.9939  19.8767
0202-11-08_00:12:46.460000      17111.64        1.61752500e+00        1.86588325e-08  19.9939  19.8767
0202-11-08_00:12:46.867000      17112.05        2.00592400e+00        2.12619425e-08  19.9939  19.8767
0202-11-08_00:12:47.336000      17112.51        2.21093100e+00        2.73978325e-08  20.0223  19.9721
0202-11-08_00:12:47.758000      17112.93        2.59824700e+00        3.22321725e-08  20.0223  19.9721
0202-11-08_00:12:48.156000      17113.33        2.81145700e+00        2.20056825e-08  20.0276  19.7933
