depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
1.2150100000e+03         	1.0748598000e+00         	3.2343033900e+02         	1.6029850000e-02         	2.8807000000e+01         
2.4300100000e+03         	1.3031574000e+00         	3.0514403500e+02         	1.9755290000e-02         	4.1152000000e+01         
3.6450100000e+03         	1.4297530000e+00         	2.8378568100e+02         	2.1694730000e-02         	6.5844000000e+01         
4.8600100000e+03         	1.7144190000e+00         	2.6083116200e+02         	2.6239430000e-02         	1.4403000000e+02         
6.0750100000e+03         	2.0051500000e+00         	2.3633257500e+02         	3.0820930000e-02         	2.8395000000e+02         
7.2900100000e+03         	2.4340630000e+00         	2.1051146000e+02         	3.7666590000e-02         	4.6502000000e+02         
8.5050100000e+03         	3.0683550000e+00         	1.8468967000e+02         	4.7819480000e-02         	7.9424000000e+02         
9.7200100000e+03         	3.9441670000e+00         	1.6036365000e+02         	6.1735070000e-02         	1.7778000000e+03         
1.0935000000e+04         	5.4089890000e+00         	1.3754300000e+02         	8.5563500000e-02         	3.5885000000e+03         
1.2150000000e+04         	7.1940570000e+00         	1.1480783000e+02         	1.1426500000e-01         	7.0823000000e+03         
1.3365000000e+04         	9.2508520000e+00         	8.9016990000e+01         	1.4680410000e-01         	1.4560000000e+04         
1.4580000000e+04         	9.2691780000e+00         	5.5032540000e+01         	1.4629120000e-01         	2.3547000000e+04         
1.5795000000e+04         	5.2392200000e+00         	2.0244840000e+01         	8.1673900000e-02         	2.2214000000e+04         
1.7010000000e+04         	9.9873300000e-01         	2.6371660000e+00         	1.5266530000e-02         	7.2757000000e+03         
1.8225000000e+04         	3.4622270000e-02         	7.0777690000e-02         	5.1402900000e-04         	3.8272000000e+02         
1.9440000000e+04         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.0655000000e+04         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
