# Ic = 8.45 A, n = 21.15 , Tavg = 22.03 K, ffj51-45e19pm2-anneal300k-60min-0nA-03T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-02_22:01:01.926000      130581.05        6.93820000e-03       -1.16948692e-08  22.0209  18.7478  18.8907  0.0000
0202-04-02_22:01:02.273000      130581.40        2.10570300e-01       -1.04869231e-10  22.0209  18.7478  18.8907  0.0000
0202-04-02_22:01:02.637000      130581.76        4.08896000e-01       -1.84026923e-09  22.0335  18.7479  18.9222  0.0000
0202-04-02_22:01:02.984000      130582.11        6.07658100e-01        1.63194308e-08  22.0335  18.7479  18.9222  0.0000
0202-04-02_22:01:03.355000      130582.48        8.06071700e-01        1.58850308e-08  22.0335  18.7479  18.9222  0.0000
0202-04-02_22:01:03.742000      130582.87        1.00482600e+00        7.58530769e-10  22.0336  18.7430  18.8981  0.0000
0202-04-02_22:01:04.090000      130583.21        1.20367200e+00        8.13283077e-09  22.0336  18.7430  18.8981  0.0000
0202-04-02_22:01:04.445000      130583.57        1.40273400e+00        1.54463308e-08  22.0261  18.7567  18.9063  0.0000
0202-04-02_22:01:04.793000      130583.92        1.60151200e+00        6.89333077e-09  22.0261  18.7567  18.9063  0.0000
0202-04-02_22:01:05.140000      130584.27        1.80038500e+00        5.90163077e-09  22.0261  18.7567  18.9063  0.0000
0202-04-02_22:01:05.500000      130584.63        1.99938300e+00       -8.53936923e-09  22.0375  18.7497  18.9212  0.0000
0202-04-02_22:01:05.870000      130584.99        2.19774800e+00        4.10423077e-09  22.0375  18.7497  18.9212  0.0000
0202-04-02_22:01:06.223000      130585.35        2.39711200e+00        2.86473077e-09  22.0375  18.7497  18.9212  0.0000
0202-04-02_22:01:06.570000      130585.70        2.59570900e+00       -9.22116923e-09  22.0128  18.7491  18.8876  0.0000
0202-04-02_22:01:06.920000      130586.05        2.79519700e+00       -1.34976692e-08  22.0128  18.7491  18.8876  0.0000
0202-04-02_22:01:07.270000      130586.40        2.99328500e+00       -9.09716923e-09  22.0128  18.7491  18.8876  0.0000
0202-04-02_22:01:07.620000      130586.75        3.19192200e+00       -7.11386923e-09  22.0354  18.7478  18.9256  0.0000
0202-04-02_22:01:07.970000      130587.09        3.38995400e+00       -6.74196923e-09  22.0354  18.7478  18.9256  0.0000
0202-04-02_22:01:08.320000      130587.45        3.58937500e+00       -4.07686923e-09  22.0354  18.7478  18.9256  0.0000
0202-04-02_22:01:08.676000      130587.80        3.78747400e+00        6.64543077e-09  22.0261  18.7432  18.8978  0.0000
0202-04-02_22:01:09.035000      130588.16        3.98610100e+00       -1.72176923e-09  22.0261  18.7432  18.8978  0.0000
0202-04-02_22:01:09.406000      130588.53        4.18421900e+00       -8.09886923e-09  22.0261  18.7432  18.8978  0.0000
0202-04-02_22:01:09.766000      130588.89        4.38362000e+00       -2.99086692e-08  22.0327  18.7566  18.9269  0.0000
0202-04-02_22:01:10.120000      130589.25        4.58181800e+00       -2.69956692e-08  22.0327  18.7566  18.9269  0.0000
0202-04-02_22:01:10.477000      130589.60        4.78137700e+00       -1.88144692e-08  22.0407  18.7488  18.9222  0.0000
0202-04-02_22:01:10.840000      130589.97        4.97892400e+00       -2.45164692e-08  22.0407  18.7488  18.9222  0.0000
0202-04-02_22:01:11.200000      130590.33        5.17871800e+00       -3.50528692e-08  22.0407  18.7488  18.9222  0.0000
0202-04-02_22:01:11.562000      130590.69        5.37742400e+00       -2.63138692e-08  22.0205  18.7487  18.8920  0.0000
0202-04-02_22:01:11.920000      130591.05        5.57797300e+00       -2.78633692e-08  22.0205  18.7487  18.8920  0.0000
0202-04-02_22:01:12.277000      130591.40        5.77450300e+00       -3.84616692e-08  22.0205  18.7487  18.8920  0.0000
0202-04-02_22:01:12.637000      130591.76        5.97506700e+00       -2.51982692e-08  22.0291  18.7476  18.9192  0.0000
0202-04-02_22:01:12.984000      130592.11        6.17140100e+00       -2.98466692e-08  22.0291  18.7476  18.9192  0.0000
0202-04-02_22:01:13.360000      130592.48        6.36998700e+00       -4.93699692e-08  22.0291  18.7476  18.9192  0.0000
0202-04-02_22:01:13.780000      130592.90        6.56851400e+00       -3.66023692e-08  22.0252  18.7424  18.8952  0.0000
0202-04-02_22:01:14.140000      130593.27        6.76742700e+00       -3.52387692e-08  22.0252  18.7424  18.8952  0.0000
0202-04-02_22:01:14.492000      130593.62        6.96738000e+00       -3.12721692e-08  22.0315  18.7563  18.9228  0.0000
0202-04-02_22:01:14.840000      130593.97        7.16585600e+00       -3.83997692e-08  22.0315  18.7563  18.9228  0.0000
0202-04-02_22:01:15.190000      130594.32        7.36393400e+00       -3.61046692e-08  22.0315  18.7563  18.9228  0.0000
0202-04-02_22:01:15.540000      130594.67        7.56291400e+00       -1.42234692e-08  22.0290  18.7481  18.9290  0.0000
0202-04-02_22:01:15.895000      130595.02        7.76125900e+00        3.13053077e-09  22.0290  18.7481  18.9290  0.0000
0202-04-02_22:01:16.242000      130595.37        7.96032100e+00        1.89093077e-09  22.0290  18.7481  18.9290  0.0000
0202-04-02_22:01:16.590000      130595.72        8.15677200e+00        4.18671308e-08  22.0148  18.7479  18.8838  0.0000
0202-04-02_22:01:16.940000      130596.07        8.35680700e+00        1.20394031e-07  22.0148  18.7479  18.8838  0.0000
0202-04-02_22:01:17.290000      130596.41        8.55589500e+00        2.30591931e-07  22.0148  18.7479  18.8838  0.0000
0202-04-02_22:01:17.650000      130596.77        8.75583900e+00        3.63969731e-07  22.0395  18.7463  18.9163  0.0000
0202-04-02_22:01:17.996000      130597.12        8.95305000e+00        6.27502631e-07  22.0395  18.7463  18.9163  0.0000
0202-04-02_22:01:18.350000      130597.48        9.15179000e+00        9.92742431e-07  22.0395  18.7463  18.9163  0.0000
0202-04-02_22:01:18.742000      130597.87        9.34937900e+00        1.58352213e-06  22.0165  18.7424  18.8966  0.0000
0202-04-02_22:01:19.090000      130598.21        9.54784400e+00        2.92238333e-06  22.0165  18.7424  18.8966  0.0000
0202-04-02_22:01:19.440000      130598.57        9.74733700e+00        4.41712063e-06  22.0306  18.7566  18.9234  0.0000
0202-04-02_22:01:19.793000      130598.92        9.94643000e+00        6.36764828e-06  22.0306  18.7566  18.9234  0.0000
0202-04-02_22:01:20.140000      130599.27        1.01446800e+01        9.34268180e-06  22.0306  18.7566  18.9234  0.0000
0202-04-02_22:01:20.510000      130599.64        1.03440200e+01        1.37425408e-05  22.0343  18.7479  18.9280  0.0000
0202-04-02_22:01:20.880000      130600.00        1.05422100e+01        2.05672214e-05  22.0343  18.7479  18.9280  0.0000
