# Ic = 21.46 A, n = 25.10 , Tavg = 22.40 K, ffj51-22k-0e19pm2-03T-15nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_00:47:43.074000      17050.14        8.48326500e-03        9.15344615e-09  22.3858  19.7030  19.9244  0.0000
0202-03-27_00:47:43.420000      17050.48        3.09854500e-01        4.29461538e-11  22.3781  19.6901  19.8987  0.0000
0202-03-27_00:47:43.770000      17050.83        6.07972600e-01        1.52890462e-08  22.3781  19.6901  19.8987  0.0000
0202-03-27_00:47:44.125000      17051.19        9.06236200e-01        4.76746154e-10  22.3781  19.6901  19.8987  0.0000
0202-03-27_00:47:44.477000      17051.54        1.20424600e+00        2.10523462e-08  22.3825  19.7015  19.9204  0.0000
0202-03-27_00:47:44.824000      17051.89        1.50309700e+00        3.69179462e-08  22.3825  19.7015  19.9204  0.0000
0202-03-27_00:47:45.170000      17052.24        1.80102000e+00        1.45445462e-08  22.3825  19.7015  19.9204  0.0000
0202-03-27_00:47:45.540000      17052.60        2.09895500e+00        2.16098462e-08  22.3882  19.6955  19.9200  0.0000
0202-03-27_00:47:45.890000      17052.95        2.39740900e+00        1.71475462e-08  22.3882  19.6955  19.9200  0.0000
0202-03-27_00:47:46.285000      17053.35        2.69563900e+00        2.15478462e-08  22.3882  19.6955  19.9200  0.0000
0202-03-27_00:47:46.656000      17053.72        2.99414600e+00        2.39649462e-08  22.3669  19.6956  19.8935  0.0000
0202-03-27_00:47:47.004000      17054.07        3.29201600e+00        2.36550462e-08  22.3669  19.6956  19.8935  0.0000
0202-03-27_00:47:47.350000      17054.41        3.59047500e+00        2.42748462e-08  22.3848  19.7035  19.9236  0.0000
0202-03-27_00:47:47.707000      17054.77        3.88834600e+00        1.95646462e-08  22.3848  19.7035  19.9236  0.0000
0202-03-27_00:47:48.055000      17055.12        4.18628600e+00        2.99766462e-08  22.3848  19.7035  19.9236  0.0000
0202-03-27_00:47:48.402000      17055.47        4.48440200e+00        3.86533462e-08  22.3754  19.6913  19.9006  0.0000
0202-03-27_00:47:48.750000      17055.81        4.78301400e+00        4.08224462e-08  22.3754  19.6913  19.9006  0.0000
0202-03-27_00:47:49.098000      17056.16        5.08094300e+00        3.85293462e-08  22.3754  19.6913  19.9006  0.0000
0202-03-27_00:47:49.457000      17056.52        5.37897000e+00        3.93970462e-08  22.3772  19.7040  19.9112  0.0000
0202-03-27_00:47:49.805000      17056.87        5.67710900e+00        4.55326462e-08  22.3772  19.7040  19.9112  0.0000
0202-03-27_00:47:50.152000      17057.22        5.97540300e+00        4.75784462e-08  22.3772  19.7040  19.9112  0.0000
0202-03-27_00:47:50.500000      17057.56        6.27338300e+00        4.13818462e-08  22.3725  19.6916  19.9020  0.0000
0202-03-27_00:47:50.848000      17057.91        6.57180900e+00        3.86550462e-08  22.3725  19.6916  19.9020  0.0000
0202-03-27_00:47:51.240000      17058.30        6.86960000e+00        4.02045462e-08  22.3725  19.6916  19.9020  0.0000
0202-03-27_00:47:51.610000      17058.67        7.16789000e+00        5.43970462e-08  22.3705  19.6969  19.9002  0.0000
