# Ic =  nan A, n =  nan , Tavg = 22.14 K, ffj51-22k-0e19pm2-03T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_00:57:32.438000      17639.50        1.06684600e-02       -9.38514286e-10  22.1151  19.7029  19.8981  0.0000
0202-03-27_00:57:32.785000      17639.85        3.12652500e-01        3.77168571e-09  22.1151  19.7029  19.8981  0.0000
0202-03-27_00:57:33.133000      17640.19        6.10731600e-01       -3.97531429e-09  22.1151  19.7029  19.8981  0.0000
0202-03-27_00:57:33.480000      17640.54        9.08588000e-01       -1.44493143e-08  22.1208  19.7146  19.9186  0.0000
0202-03-27_00:57:33.830000      17640.89        1.20726500e+00       -6.02051429e-09  22.1208  19.7146  19.9186  0.0000
0202-03-27_00:57:34.176000      17641.24        1.50573200e+00       -8.76514286e-10  22.1208  19.7146  19.9186  0.0000
0202-03-27_00:57:34.527000      17641.59        1.80356800e+00        1.28202857e-08  22.1205  19.7038  19.9088  0.0000
0202-03-27_00:57:34.875000      17641.94        2.10227900e+00        8.91568571e-09  22.1205  19.7038  19.9088  0.0000
0202-03-27_00:57:35.266000      17642.33        2.40023100e+00       -1.24841429e-09  22.1205  19.7038  19.9088  0.0000
0202-03-27_00:57:35.620000      17642.68        2.69895100e+00        5.13518571e-09  22.1124  19.7079  19.8959  0.0000
0202-03-27_00:57:35.970000      17643.03        2.99704200e+00        6.06478571e-09  22.1124  19.7079  19.8959  0.0000
0202-03-27_00:57:36.332000      17643.39        3.29510600e+00       -5.58291429e-09  22.1124  19.7079  19.8959  0.0000
0202-03-27_00:57:36.680000      17643.74        3.59293900e+00       -4.64941429e-09  22.1275  19.7101  19.9217  0.0000
0202-03-27_00:57:37.030000      17644.09        3.89127300e+00       -5.14521429e-09  22.1275  19.7101  19.9217  0.0000
0202-03-27_00:57:37.380000      17644.44        4.18975100e+00       -4.02961429e-09  22.1104  19.7002  19.8953  0.0000
0202-03-27_00:57:37.727000      17644.79        4.48760800e+00       -7.44914286e-10  22.1104  19.7002  19.8953  0.0000
0202-03-27_00:57:38.074000      17645.14        4.78619200e+00       -6.07491429e-09  22.1104  19.7002  19.8953  0.0000
0202-03-27_00:57:38.434000      17645.50        5.08365200e+00       -1.50614143e-08  22.1190  19.7116  19.9132  0.0000
0202-03-27_00:57:38.780000      17645.84        5.38209000e+00       -4.77341429e-09  22.1190  19.7116  19.9132  0.0000
0202-03-27_00:57:39.130000      17646.19        5.68072900e+00       -6.69461429e-09  22.1190  19.7116  19.9132  0.0000
0202-03-27_00:57:39.477000      17646.54        5.97846200e+00       -2.02054143e-08  22.1169  19.7005  19.9098  0.0000
0202-03-27_00:57:39.824000      17646.89        6.27636900e+00       -2.10731143e-08  22.1169  19.7005  19.9098  0.0000
0202-03-27_00:57:40.170000      17647.23        6.57480300e+00       -2.07632143e-08  22.1169  19.7005  19.9098  0.0000
0202-03-27_00:57:40.527000      17647.59        6.87290100e+00       -2.40480143e-08  22.1098  19.7050  19.8959  0.0000
0202-03-27_00:57:40.875000      17647.94        7.17112800e+00       -2.47917143e-08  22.1098  19.7050  19.8959  0.0000
0202-03-27_00:57:41.270000      17648.33        7.46953800e+00       -2.23126143e-08  22.1098  19.7050  19.8959  0.0000
0202-03-27_00:57:41.625000      17648.69        7.76795900e+00       -1.76024143e-08  22.1183  19.7064  19.9158  0.0000
0202-03-27_00:57:41.984000      17649.05        8.06530500e+00       -3.01219143e-08  22.1183  19.7064  19.9158  0.0000
0202-03-27_00:57:42.336000      17649.40        8.36375100e+00       -2.62812143e-08  22.1110  19.6972  19.8940  0.0000
0202-03-27_00:57:42.688000      17649.75        8.66153200e+00       -3.40292143e-08  22.1110  19.6972  19.8940  0.0000
0202-03-27_00:57:43.035000      17650.10        8.96027000e+00       -3.52687143e-08  22.1110  19.6972  19.8940  0.0000
0202-03-27_00:57:43.383000      17650.44        9.25857400e+00       -3.89253143e-08  22.1152  19.7094  19.9094  0.0000
0202-03-27_00:57:43.734000      17650.80        9.55623300e+00       -4.26439143e-08  22.1152  19.7094  19.9094  0.0000
0202-03-27_00:57:44.082000      17651.15        9.85442200e+00       -3.50208143e-08  22.1152  19.7094  19.9094  0.0000
0202-03-27_00:57:44.430000      17651.49        1.01524500e+01       -4.33876143e-08  22.1192  19.6986  19.9115  0.0000
0202-03-27_00:57:44.777000      17651.84        1.04509200e+01       -4.04747143e-08  22.1192  19.6986  19.9115  0.0000
0202-03-27_00:57:45.133000      17652.20        1.07488400e+01       -2.90711143e-08  22.1192  19.6986  19.9115  0.0000
0202-03-27_00:57:45.480000      17652.54        1.10472300e+01       -4.32637143e-08  22.1063  19.7038  19.8931  0.0000
0202-03-27_00:57:45.840000      17652.90        1.13453900e+01       -4.11565143e-08  22.1063  19.7038  19.8931  0.0000
0202-03-27_00:57:46.207000      17653.27        1.16437400e+01       -4.30157143e-08  22.1063  19.7038  19.8931  0.0000
0202-03-27_00:57:46.590000      17653.65        1.19416700e+01       -3.74999143e-08  22.1187  19.7042  19.9186  0.0000
0202-03-27_00:57:46.953000      17654.01        1.22396700e+01       -3.50828143e-08  22.1187  19.7042  19.9186  0.0000
0202-03-27_00:57:47.305000      17654.37        1.25376900e+01       -4.22720143e-08  22.1187  19.7042  19.9186  0.0000
0202-03-27_00:57:47.660000      17654.72        1.28362500e+01       -4.78499143e-08  22.1083  19.6961  19.8881  0.0000
0202-03-27_00:57:48.008000      17655.07        1.31342800e+01       -4.93396143e-08  22.1083  19.6961  19.8881  0.0000
0202-03-27_00:57:48.355000      17655.42        1.34325500e+01       -5.29997143e-08  22.1163  19.7082  19.9117  0.0000
0202-03-27_00:57:48.710000      17655.77        1.37308500e+01       -4.79796143e-08  22.1163  19.7082  19.9117  0.0000
0202-03-27_00:57:49.060000      17656.12        1.40285300e+01       -4.84134143e-08  22.1163  19.7082  19.9117  0.0000
0202-03-27_00:57:49.406000      17656.47        1.43269800e+01       -6.11186143e-08  22.1141  19.6966  19.9019  0.0000
0202-03-27_00:57:49.754000      17656.82        1.46250300e+01       -6.11805143e-08  22.1141  19.6966  19.9019  0.0000
0202-03-27_00:57:50.100000      17657.16        1.49234900e+01       -5.91353143e-08  22.1141  19.6966  19.9019  0.0000
0202-03-27_00:57:50.450000      17657.51        1.52214900e+01       -5.10164143e-08  22.1068  19.7028  19.8954  0.0000
0202-03-27_00:57:50.797000      17657.86        1.55196900e+01       -5.12024143e-08  22.1068  19.7028  19.8954  0.0000
0202-03-27_00:57:51.145000      17658.21        1.58179900e+01       -5.79578143e-08  22.1068  19.7028  19.8954  0.0000
0202-03-27_00:57:51.496000      17658.56        1.61159500e+01       -6.94854143e-08  22.1232  19.7040  19.9227  0.0000
0202-03-27_00:57:51.840000      17658.90        1.64145100e+01       -6.58288143e-08  22.1232  19.7040  19.9227  0.0000
0202-03-27_00:57:52.207000      17659.27        1.67123100e+01       -6.78740143e-08  22.1232  19.7040  19.9227  0.0000
0202-03-27_00:57:52.600000      17659.67        1.70107700e+01       -7.27081143e-08  22.1060  19.6963  19.8870  0.0000
0202-03-27_00:57:52.953000      17660.01        1.73088700e+01       -8.31821143e-08  22.1060  19.6963  19.8870  0.0000
0202-03-27_00:57:53.320000      17660.38        1.76071400e+01       -9.05573143e-08  22.1060  19.6963  19.8870  0.0000
0202-03-27_00:57:53.676000      17660.74        1.79050700e+01       -8.86980143e-08  22.1151  19.7080  19.9106  0.0000
0202-03-27_00:57:54.023000      17661.09        1.82034200e+01       -9.78743143e-08  22.1151  19.7080  19.9106  0.0000
0202-03-27_00:57:54.375000      17661.44        1.85015300e+01       -9.93023143e-08  22.1161  19.6971  19.9041  0.0000
0202-03-27_00:57:54.723000      17661.78        1.87999000e+01       -1.05685814e-07  22.1161  19.6971  19.9041  0.0000
0202-03-27_00:57:55.070000      17662.13        1.90982500e+01       -1.08660714e-07  22.1161  19.6971  19.9041  0.0000
0202-03-27_00:57:55.420000      17662.48        1.93961100e+01       -1.05809814e-07  22.1102  19.7042  19.8974  0.0000
0202-03-27_00:57:55.770000      17662.83        1.96943300e+01       -1.14052614e-07  22.1102  19.7042  19.8974  0.0000
0202-03-27_00:57:56.120000      17663.18        1.99922600e+01       -1.27811414e-07  22.1102  19.7042  19.8974  0.0000
0202-03-27_00:57:56.480000      17663.54        2.02906300e+01       -1.25952114e-07  22.1232  19.7049  19.9168  0.0000
0202-03-27_00:57:56.836000      17663.90        2.05889100e+01       -1.30228414e-07  22.1232  19.7049  19.9168  0.0000
0202-03-27_00:57:57.195000      17664.26        2.08876000e+01       -1.37355714e-07  22.1232  19.7049  19.9168  0.0000
0202-03-27_00:57:57.598000      17664.66        2.11854800e+01       -1.36736014e-07  22.1068  19.6978  19.8899  0.0000
0202-03-27_00:57:57.945000      17665.01        2.14836500e+01       -1.39339014e-07  22.1068  19.6978  19.8899  0.0000
0202-03-27_00:57:58.316000      17665.38        2.17819000e+01       -1.53407614e-07  22.1068  19.6978  19.8899  0.0000
0202-03-27_00:57:58.664000      17665.73        2.20803300e+01       -1.38347314e-07  22.1214  19.7105  19.9159  0.0000
0202-03-27_00:57:59.016000      17666.08        2.23783800e+01       -1.54957014e-07  22.1214  19.7105  19.9159  0.0000
0202-03-27_00:57:59.363000      17666.43        2.26764800e+01       -1.56134514e-07  22.1211  19.6993  19.9098  0.0000
0202-03-27_00:57:59.715000      17666.78        2.29744400e+01       -1.52913214e-07  22.1211  19.6993  19.9098  0.0000
0202-03-27_00:58:00.062000      17667.12        2.32730400e+01       -1.58370114e-07  22.1211  19.6993  19.9098  0.0000
0202-03-27_00:58:00.410000      17667.47        2.35706600e+01       -1.47400814e-07  22.1154  19.7064  19.8934  0.0000
0202-03-27_00:58:00.766000      17667.83        2.38691300e+01       -1.37174714e-07  22.1154  19.7064  19.8934  0.0000
0202-03-27_00:58:01.113000      17668.18        2.41678800e+01       -1.15359014e-07  22.1154  19.7064  19.8934  0.0000
0202-03-27_00:58:01.460000      17668.52        2.44656600e+01       -1.03149714e-07  22.1314  19.7065  19.9236  0.0000
0202-03-27_00:58:01.810000      17668.87        2.47637000e+01       -5.25770143e-08  22.1314  19.7065  19.9236  0.0000
0202-03-27_00:58:02.156000      17669.22        2.50619400e+01       -9.81341429e-09  22.1314  19.7065  19.9236  0.0000
0202-03-27_00:58:02.504000      17669.57        2.53596700e+01        4.67709857e-08  22.1171  19.7005  19.8911  0.0000
0202-03-27_00:58:02.850000      17669.92        2.56588200e+01        1.52626586e-07  22.1171  19.7005  19.8911  0.0000
0202-03-27_00:58:03.230000      17670.29        2.59570600e+01        2.77818686e-07  22.1171  19.7005  19.8911  0.0000
0202-03-27_00:58:03.625000      17670.69        2.62547300e+01        4.52963786e-07  22.1351  19.7130  19.9264  0.0000
0202-03-27_00:58:03.973000      17671.04        2.65533700e+01        6.63993186e-07  22.1351  19.7130  19.9264  0.0000
0202-03-27_00:58:04.332000      17671.40        2.68516400e+01        9.74060686e-07  22.1351  19.7130  19.9264  0.0000
0202-03-27_00:58:04.695000      17671.76        2.71498200e+01        1.40591169e-06  22.1342  19.7016  19.9156  0.0000
0202-03-27_00:58:05.040000      17672.10        2.74484000e+01        1.92186459e-06  22.1342  19.7016  19.9156  0.0000
0202-03-27_00:58:05.390000      17672.45        2.77464100e+01        3.03948349e-06  22.1296  19.7101  19.9019  0.0000
0202-03-27_00:58:05.746000      17672.81        2.80438700e+01        4.11148759e-06  22.1296  19.7101  19.9019  0.0000
0202-03-27_00:58:06.094000      17673.16        2.83430600e+01        5.57586419e-06  22.1296  19.7101  19.9019  0.0000
0202-03-27_00:58:06.440000      17673.50        2.86407700e+01        7.53902611e-06  22.1408  19.7104  19.9177  0.0000
0202-03-27_00:58:06.790000      17673.85        2.89398200e+01        1.01895055e-05  22.1408  19.7104  19.9177  0.0000
0202-03-27_00:58:07.137000      17674.20        2.92375200e+01        1.39202321e-05  22.1408  19.7104  19.9177  0.0000
0202-03-27_00:58:07.492000      17674.56        2.95360700e+01        1.95793127e-05  22.1419  19.7048  19.8957  0.0000
0202-03-27_00:58:07.840000      17674.90        2.98334800e+01        2.86652198e-05  22.1419  19.7048  19.8957  0.0000
