# Ic =  nan A, n =  nan , Tavg = 20.74 K, f29-pristine-20o5k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-06_03:57:59.492000      16385.81        3.22754100e+00        4.92346275e-08  20.7425  20.4180
0202-02-06_03:57:59.900000      16386.22        3.41529100e+00        4.48341475e-08  20.7484  20.5578
0202-02-06_03:58:00.300000      16386.62        3.80250500e+00        4.32227075e-08  20.7484  20.5578
0202-02-06_03:58:00.703000      16387.02        4.00872700e+00        4.43383175e-08  20.7487  20.5468
0202-02-06_03:58:01.105000      16387.42        4.39465900e+00        3.88222275e-08  20.7487  20.5468
0202-02-06_03:58:01.535000      16387.85        4.60004900e+00        4.94825475e-08  20.7487  20.5468
0202-02-06_03:58:01.934000      16388.25        4.99542900e+00        4.58258075e-08  20.7687  20.4508
0202-02-06_03:58:02.330000      16388.64        5.19795400e+00        5.64241475e-08  20.7687  20.4508
0202-02-06_03:58:02.740000      16389.06        5.59086100e+00        7.82406275e-08  20.7194  20.6176
0202-02-06_03:58:03.137000      16389.45        5.79304900e+00        7.99140475e-08  20.7194  20.6176
0202-02-06_03:58:03.586000      16389.90        6.18122100e+00        8.74134675e-08  20.7194  20.6176
0202-02-06_03:58:03.992000      16390.31        6.38802700e+00        1.07556517e-07  20.7717  20.4572
0202-02-06_03:58:04.395000      16390.71        6.77742700e+00        1.27080377e-07  20.7717  20.4572
0202-02-06_03:58:04.790000      16391.11        6.98107200e+00        1.28258857e-07  20.7188  20.5255
0202-02-06_03:58:05.184000      16391.50        7.37398600e+00        1.46666497e-07  20.7188  20.5255
0202-02-06_03:58:05.586000      16391.91        7.57720400e+00        1.58008587e-07  20.7470  20.5704
0202-02-06_03:58:05.992000      16392.31        7.96511700e+00        1.61355437e-07  20.7470  20.5704
0202-02-06_03:58:06.390000      16392.71        8.15051000e+00        1.75362597e-07  20.7470  20.5704
0202-02-06_03:58:06.790000      16393.11        8.55867200e+00        1.86084897e-07  20.7432  20.4084
0202-02-06_03:58:07.190000      16393.51        8.94797300e+00        1.99348327e-07  20.7432  20.4084
0202-02-06_03:58:07.600000      16393.92        9.15590800e+00        2.03314957e-07  20.7793  20.6338
0202-02-06_03:58:08.008000      16394.32        9.54784600e+00        2.09574797e-07  20.7793  20.6338
0202-02-06_03:58:08.406000      16394.72        9.73173400e+00        2.16144527e-07  20.7793  20.6338
0202-02-06_03:58:08.800000      16395.12        1.01407500e+01        2.26061107e-07  20.7561  20.4160
0202-02-06_03:58:09.203000      16395.52        1.03235100e+01        2.35977687e-07  20.7561  20.4160
0202-02-06_03:58:09.610000      16395.93        1.07355400e+01        2.44654687e-07  20.7309  20.5485
0202-02-06_03:58:10.004000      16396.32        1.09237200e+01        2.51162447e-07  20.7309  20.5485
0202-02-06_03:58:10.395000      16396.71        1.13320600e+01        2.54823237e-07  20.7309  20.5485
0202-02-06_03:58:10.793000      16397.11        1.15179800e+01        2.87239767e-07  20.7312  20.5304
0202-02-06_03:58:11.195000      16397.51        1.19098700e+01        2.83149187e-07  20.7312  20.5304
0202-02-06_03:58:11.613000      16397.93        1.21110800e+01        2.89409017e-07  20.7186  20.4286
0202-02-06_03:58:12.004000      16398.32        1.24975100e+01        3.14076487e-07  20.7186  20.4286
0202-02-06_03:58:12.410000      16398.73        1.27101600e+01        3.17919157e-07  20.7186  20.4286
0202-02-06_03:58:12.810000      16399.13        1.30989600e+01        3.23373277e-07  20.7090  20.5868
0202-02-06_03:58:13.207000      16399.53        1.33013000e+01        3.27587817e-07  20.7090  20.5868
