# Tc = 0.00 K, 45e19pm2-anneal300k-720min-0nA-0T-dn-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-04_03:46:39.586000      237718.71        5.12789100e-03        9.40427749e-06  95.6892  93.8305  95.2092  0.0000
0202-04-04_03:46:40.457000      237719.58        4.93049500e-03        9.40601290e-06  95.6284  93.8268  95.1802  0.0000
0202-04-04_03:46:41.395000      237720.52        5.02028800e-03        9.40805819e-06  95.5704  93.8258  95.1190  0.0000
0202-04-04_03:46:42.273000      237721.40        5.05598100e-03        9.40495929e-06  95.5394  93.8230  95.0548  0.0000
0202-04-04_03:46:43.145000      237722.27        5.20744200e-03        9.22708097e-06  95.5394  93.8230  95.0548  0.0000
0202-04-04_03:46:44.010000      237723.14        4.76486100e-03        9.39879240e-06  95.6124  93.8194  95.1609  0.0000
0202-04-04_03:46:44.883000      237724.01        5.06162300e-03        9.40657535e-06  95.5866  93.8160  95.0946  0.0000
0202-04-04_03:46:45.805000      237724.93        4.98555900e-03        9.39991234e-06  95.5733  93.8138  95.0937  0.0000
0202-04-04_03:46:46.680000      237725.81        5.28499200e-03        9.40322821e-06  95.6268  93.8080  95.1461  0.0000
0202-04-04_03:46:47.570000      237726.69        4.93116400e-03        9.40920912e-06  95.5364  93.8054  95.0791  0.0000
0202-04-04_03:46:48.460000      237727.59        4.83847700e-03        9.39281581e-06  95.6191  93.8009  95.0795  0.0000
0202-04-04_03:46:49.363000      237728.49        5.04559400e-03        9.39696839e-06  95.5344  93.7943  95.0737  0.0000
0202-04-04_03:46:50.246000      237729.37        5.09850500e-03        9.39457196e-06  95.6042  93.7878  95.1094  0.0000
0202-04-04_03:46:51.113000      237730.24        4.88856700e-03        9.40321927e-06  95.6042  93.7878  95.1094  0.0000
0202-04-04_03:46:51.992000      237731.12        4.91594900e-03        9.39246600e-06  95.6180  93.7814  95.1289  0.0000
0202-04-04_03:46:52.883000      237732.01        4.66601200e-03        9.39773419e-06  95.5646  93.7768  95.0579  0.0000
0202-04-04_03:46:53.816000      237732.94        5.04462400e-03        9.36562933e-06  95.4926  93.7709  95.0261  0.0000
0202-04-04_03:46:54.684000      237733.81        5.35793400e-03        9.39376755e-06  95.5388  93.7641  95.0423  0.0000
0202-04-04_03:46:55.562000      237734.69        4.94852400e-03        9.39206313e-06  95.5133  93.7575  95.0337  0.0000
0202-04-04_03:46:56.457000      237735.58        5.12514000e-03        9.38462915e-06  95.5755  93.7517  95.0326  0.0000
0202-04-04_03:46:57.360000      237736.48        4.99653600e-03        9.38549682e-06  95.5368  93.7421  95.0452  0.0000
0202-04-04_03:46:58.242000      237737.37        5.25708300e-03        9.39541337e-06  95.5825  93.7365  95.0344  0.0000
0202-04-04_03:46:59.130000      237738.25        5.19838400e-03        9.40176620e-06  95.5825  93.7365  95.0344  0.0000
0202-04-04_03:47:00.010000      237739.14        5.03646100e-03        9.18295110e-06  95.5132  93.7300  95.0339  0.0000
0202-04-04_03:47:00.883000      237740.01        4.90845100e-03        9.39333711e-06  95.4550  93.7224  94.9839  0.0000
0202-04-04_03:47:01.805000      237740.93        4.85977000e-03        9.39941159e-06  95.5169  93.7163  95.0191  0.0000
0202-04-04_03:47:02.670000      237741.80        5.02102700e-03        9.39085849e-06  95.5014  93.7073  95.0162  0.0000
0202-04-04_03:47:03.540000      237742.67        4.82340800e-03        9.39572379e-06  95.5059  93.7000  95.0019  0.0000
0202-04-04_03:47:04.420000      237743.55        4.81576500e-03        9.39299674e-06  95.5060  93.6951  94.9960  0.0000
0202-04-04_03:47:05.293000      237744.42        5.14273000e-03        9.38273930e-06  95.4141  93.6854  94.9758  0.0000
