# Tc = 0.00 K, ffj51-0e19pm2-450um-0nA-dn-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-07_15:29:31.113000      235.17        6.54867500e-03       -9.52662497e-06  91.6734  90.4921  91.2406  0.0000
0202-03-07_15:29:31.984000      236.04        6.54118000e-03       -9.50601769e-06  91.7375  90.4898  91.2637  0.0000
0202-03-07_15:29:32.855000      236.91        6.57383100e-03       -9.48401444e-06  91.7702  90.4873  91.2556  0.0000
0202-03-07_15:29:33.740000      237.79        6.55898900e-03       -9.48165144e-06  91.7132  90.4873  91.2447  0.0000
0202-03-07_15:29:34.613000      238.67        6.60425700e-03       -9.49683582e-06  91.7132  90.4873  91.2447  0.0000
0202-03-07_15:29:35.508000      239.56        6.78213900e-03       -9.52642977e-06  91.7315  90.4849  91.3084  0.0000
0202-03-07_15:29:36.375000      240.43        6.67601900e-03       -9.50182493e-06  91.7200  90.4825  91.2961  0.0000
0202-03-07_15:29:37.277000      241.33        6.77857800e-03       -9.49854015e-06  91.7374  90.4797  91.3006  0.0000
0202-03-07_15:29:38.145000      242.20        6.70125200e-03       -9.49228067e-06  91.7395  90.4753  91.2817  0.0000
0202-03-07_15:29:39.010000      243.06        6.70258600e-03       -9.51372803e-06  91.7001  90.4705  91.2299  0.0000
0202-03-07_15:29:39.895000      243.95        6.71445800e-03       -9.51456551e-06  91.7288  90.4667  91.2577  0.0000
0202-03-07_15:29:40.785000      244.84        6.76722200e-03       -9.49978404e-06  91.7100  90.4599  91.2496  0.0000
0202-03-07_15:29:41.684000      245.74        6.40723100e-03       -9.51834603e-06  91.7100  90.4599  91.2496  0.0000
0202-03-07_15:29:42.562000      246.62        6.62971200e-03       -9.48714069e-06  91.7049  90.4554  91.2520  0.0000
0202-03-07_15:29:43.440000      247.49        6.38266600e-03       -9.50505203e-06  91.6699  90.4482  91.2642  0.0000
0202-03-07_15:29:44.320000      248.37        6.75764800e-03       -9.50514505e-06  91.7530  90.4456  91.2582  0.0000
0202-03-07_15:29:45.190000      249.24        6.42021700e-03       -9.51003464e-06  91.7126  90.4387  91.2851  0.0000
