date                timestamp           time_s              setpt_K             sampleT_K           targetT_K           heaterPower_W       
2022-10-20 09:59:09.204964	0.024239063262939453	20.0	25.4534	20.2328	1.5423507692307694
2022-10-20 09:59:12.594832	3.4140939712524414	20.0	25.4578	20.3019	2.9792492307692298
2022-10-20 09:59:13.437885	4.25714635848999	20.0	25.4699	20.1199	2.0487876923076924
2022-10-20 09:59:14.389814	5.2090747356414795	20.0	25.4274	19.7739	4.16891076923077
2022-10-20 09:59:15.474934	6.294198036193848	20.0	25.4097	20.0155	2.6956799999999994
2022-10-20 09:59:16.380612	7.199873924255371	20.0	25.4525	20.171	4.342596923076924
2022-10-20 09:59:17.366370	8.18563175201416	20.0	25.391	19.7046	2.1094892307692303
2022-10-20 09:59:18.370849	9.19011664390564	20.0	25.4349	20.2946	2.0487876923076924
2022-10-20 09:59:19.363000	10.182262897491455	20.0	25.3976	19.755	4.609772307692308
2022-10-20 09:59:20.473380	11.29264235496521	20.0	25.4404	20.2915	2.4923076923076923
2022-10-20 09:59:21.367083	12.186349153518677	20.0	25.4634	20.1835	4.255310769230769
2022-10-20 09:59:22.398596	13.217857122421265	20.0	25.4377	19.7486	2.171076923076923
2022-10-20 09:59:23.396057	14.215320110321045	20.0	25.4168	20.2774	2.0487876923076924
2022-10-20 09:59:24.313459	15.132719993591309	20.0	25.4667	19.8259	3.832172307692308
2022-10-20 09:59:25.368352	16.18761396408081	20.0	25.4266	20.018	1.2446030769230771
2022-10-20 09:59:26.577123	17.396384239196777	20.0	25.4612	20.1819	4.519827692307692
2022-10-20 09:59:27.312993	18.13225483894348	20.0	25.4422	19.7514	4.342596923076924
2022-10-20 09:59:28.412218	19.231480360031128	20.0	25.4386	20.2983	2.0487876923076924
2022-10-20 09:59:29.732932	20.552194833755493	20.0	25.4646	19.8284	3.3536492307692303
2022-10-20 09:59:30.483833	21.303094387054443	20.0	25.4163	20.0045	2.426289230769231
2022-10-20 09:59:31.358117	22.17737865447998	20.0	25.4807	20.2101	4.16891076923077
2022-10-20 09:59:32.351391	23.170653343200684	20.0	25.4424	19.7506	2.171076923076923
2022-10-20 09:59:33.407487	24.226749181747437	20.0	25.3952	20.2777	2.0487876923076924
2022-10-20 09:59:34.314817	25.134079933166504	20.0	25.4588	19.826	3.832172307692308
2022-10-20 09:59:35.543995	26.36326289176941	20.0	25.383	19.962	1.2446030769230771
2022-10-20 09:59:36.451025	27.270287036895752	20.0	25.4774	20.209	4.255310769230769
2022-10-20 09:59:37.985950	28.805214643478394	20.0	25.4403	19.734	2.361156923076923
2022-10-20 09:59:38.313500	29.132761001586914	20.0	25.449	20.305	1.2446030769230771
2022-10-20 09:59:39.468898	30.28815984725952	20.0	25.4648	19.8385	4.16891076923077
