depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
4.0150100000e+03         	1.5366790000e-02         	3.1106407310e+01         	1.6205570000e-04         	1.2453000000e+00         
8.0300100000e+03         	1.4929610000e-02         	3.1454273650e+01         	1.5133120000e-04         	0.0000000000e+00         
1.2045000000e+04         	2.1797950000e-02         	3.1872965800e+01         	2.6771400000e-04         	0.0000000000e+00         
1.6060000000e+04         	1.7429000000e-02         	3.2250927310e+01         	1.9262180000e-04         	0.0000000000e+00         
2.0075000000e+04         	1.8703020000e-02         	3.2534789610e+01         	1.8426510000e-04         	0.0000000000e+00         
2.4090000000e+04         	9.8086400000e-03         	2.4697331860e+01         	1.7089470000e-04         	0.0000000000e+00         
2.8105000000e+04         	8.7996100000e-03         	2.4943743740e+01         	1.5320760000e-04         	0.0000000000e+00         
3.2120000000e+04         	1.0792070000e-02         	2.5239695560e+01         	1.8863670000e-04         	0.0000000000e+00         
3.6135000000e+04         	1.0440160000e-02         	2.5535368760e+01         	1.8330480000e-04         	0.0000000000e+00         
4.0150000000e+04         	1.4915870000e-02         	2.5928845900e+01         	2.9324580000e-04         	0.0000000000e+00         
4.4165000000e+04         	1.2033580000e-02         	3.2389907370e+01         	1.1897920000e-04         	0.0000000000e+00         
4.8180000000e+04         	1.7662190000e-02         	3.6566314290e+01         	1.6416350000e-04         	0.0000000000e+00         
5.2195000000e+04         	1.6536910000e-02         	3.7248140770e+01         	1.4109290000e-04         	0.0000000000e+00         
5.6210000000e+04         	1.9911130000e-02         	3.7942071730e+01         	2.0188640000e-04         	0.0000000000e+00         
6.0225000000e+04         	1.8649140000e-02         	3.8637932200e+01         	1.7650390000e-04         	1.2453000000e+00         
6.4240000000e+04         	1.8554050000e-02         	3.9372819500e+01         	1.7515130000e-04         	1.2453000000e+00         
6.8255000000e+04         	1.9692700000e-02         	4.0222252180e+01         	1.7858920000e-04         	1.2453000000e+00         
7.2270000000e+04         	2.0367790000e-02         	4.1112958450e+01         	1.9869100000e-04         	0.0000000000e+00         
7.6285000000e+04         	2.0021140000e-02         	4.2058486620e+01         	1.7387920000e-04         	3.7360000000e+00         
8.0300000000e+04         	2.3217530000e-02         	4.3081752060e+01         	2.0861420000e-04         	0.0000000000e+00         
8.4315000000e+04         	2.5024620000e-02         	4.4137419610e+01         	2.4735420000e-04         	4.9813000000e+00         
8.8330000000e+04         	2.6059710000e-02         	4.5343376610e+01         	2.5686610000e-04         	0.0000000000e+00         
9.2345000000e+04         	2.6325880000e-02         	4.6618121100e+01         	2.6255400000e-04         	4.9813000000e+00         
9.6360000000e+04         	2.9783160000e-02         	4.8037325000e+01         	3.1023020000e-04         	1.2453000000e+00         
1.0037500000e+05         	2.9872490000e-02         	4.9546676300e+01         	3.0153210000e-04         	4.9813000000e+00         
1.0439000000e+05         	3.5221990000e-02         	5.1221511700e+01         	3.7040260000e-04         	4.9813000000e+00         
1.0840500000e+05         	3.1772380000e-02         	5.3133057540e+01         	3.0100650000e-04         	2.4907000000e+00         
1.1242000000e+05         	3.4535270000e-02         	5.5175589130e+01         	3.2137200000e-04         	6.2267000000e+00         
1.1643500000e+05         	4.0635000000e-02         	5.7405260700e+01         	4.1612100000e-04         	8.7173000000e+00         
1.2045000000e+05         	4.6351300000e-02         	5.9852118200e+01         	4.5192700000e-04         	9.9626000000e+00         
1.2446500000e+05         	5.0770600000e-02         	6.2525811200e+01         	5.1619000000e-04         	1.6189000000e+01         
1.2848000000e+05         	5.9450700000e-02         	6.5115171800e+01         	6.1399200000e-04         	2.1171000000e+01         
1.3249500000e+05         	7.6274800000e-02         	6.7196442200e+01         	8.1071100000e-04         	4.9813000000e+01         
1.3651000000e+05         	9.8876300000e-02         	6.7550023800e+01         	1.0581580000e-03         	8.4682000000e+01         
