depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
3.0415000000e+04         	6.7489700000e-04         	2.2238607794e+00         	3.7689100000e-06         	0.0000000000e+00         
6.0830000000e+04         	6.6707700000e-04         	2.1659831330e+00         	7.1046100000e-06         	0.0000000000e+00         
9.1245000000e+04         	7.6522600000e-04         	2.4422787830e+00         	6.1805500000e-06         	0.0000000000e+00         
1.2166000000e+05         	7.8778500000e-04         	2.4543556920e+00         	6.6560300000e-06         	0.0000000000e+00         
1.5207500000e+05         	6.6483700000e-04         	2.4658119200e+00         	4.3700000000e-06         	0.0000000000e+00         
1.8249000000e+05         	6.6460300000e-04         	2.4861012530e+00         	4.5846700000e-06         	0.0000000000e+00         
2.1290500000e+05         	9.2480700000e-04         	2.5035948240e+00         	8.9269800000e-06         	0.0000000000e+00         
2.4332000000e+05         	7.5021200000e-04         	2.5191245850e+00         	6.2357800000e-06         	0.0000000000e+00         
2.7373500000e+05         	9.7275100000e-04         	2.5303181480e+00         	1.0028630000e-05         	0.0000000000e+00         
3.0415000000e+05         	6.8542200000e-04         	2.5490864960e+00         	4.7202300000e-06         	0.0000000000e+00         
3.3456500000e+05         	9.1311800000e-04         	2.5683992800e+00         	6.9858500000e-06         	0.0000000000e+00         
3.6498000000e+05         	6.9560000000e-04         	2.5825143290e+00         	4.8026700000e-06         	0.0000000000e+00         
3.9539500000e+05         	8.8775400000e-04         	2.5984526200e+00         	7.2472900000e-06         	3.2879000000e-01         
4.2581000000e+05         	8.5260300000e-04         	2.6112261000e+00         	6.8913300000e-06         	0.0000000000e+00         
4.5622500000e+05         	1.0532790000e-03         	2.6315546910e+00         	1.1042970000e-05         	0.0000000000e+00         
4.8664000000e+05         	7.4734600000e-04         	2.6473639700e+00         	5.3254800000e-06         	0.0000000000e+00         
5.1705500000e+05         	7.3543900000e-04         	2.6655102780e+00         	5.2894900000e-06         	0.0000000000e+00         
5.4747000000e+05         	7.4685100000e-04         	2.6873551480e+00         	5.2273800000e-06         	0.0000000000e+00         
5.7788500000e+05         	8.7778100000e-04         	2.7075545120e+00         	7.4527600000e-06         	0.0000000000e+00         
6.0830000000e+05         	7.7608800000e-04         	2.7238116470e+00         	5.9672400000e-06         	0.0000000000e+00         
6.3871500000e+05         	7.3030200000e-04         	2.7455932890e+00         	4.5916600000e-06         	1.6439000000e-01         
6.6913000000e+05         	7.7845500000e-04         	2.7709599800e+00         	5.4317400000e-06         	0.0000000000e+00         
6.9954500000e+05         	8.0418700000e-04         	2.7899512210e+00         	6.2271400000e-06         	1.6439000000e-01         
7.2996000000e+05         	8.1804600000e-04         	2.8066987790e+00         	5.7955400000e-06         	0.0000000000e+00         
7.6037500000e+05         	8.9734500000e-04         	2.8305065740e+00         	7.0793400000e-06         	0.0000000000e+00         
7.9079000000e+05         	8.4113900000e-04         	2.8513900860e+00         	6.2527400000e-06         	1.6439000000e-01         
8.2120500000e+05         	8.5027900000e-04         	2.8847748040e+00         	6.4592700000e-06         	0.0000000000e+00         
8.5162000000e+05         	8.9480000000e-04         	2.9058420920e+00         	7.2587500000e-06         	0.0000000000e+00         
8.8203500000e+05         	8.3785300000e-04         	2.9303239320e+00         	5.8195500000e-06         	0.0000000000e+00         
9.1245000000e+05         	8.9516600000e-04         	2.9559349660e+00         	6.0874200000e-06         	0.0000000000e+00         
9.4286500000e+05         	1.0846020000e-03         	2.9809584540e+00         	9.3163600000e-06         	1.6439000000e-01         
9.7328000000e+05         	9.1176300000e-04         	3.0128188620e+00         	6.8755400000e-06         	0.0000000000e+00         
1.0037000000e+06         	9.3828400000e-04         	3.0359206770e+00         	6.8856100000e-06         	0.0000000000e+00         
1.0341100000e+06         	9.2141300000e-04         	3.0663066070e+00         	6.5934600000e-06         	0.0000000000e+00         
1.0645300000e+06         	9.4152200000e-04         	3.0989937080e+00         	7.3878200000e-06         	0.0000000000e+00         
1.0949400000e+06         	1.0690130000e-03         	3.1238426510e+00         	8.2905300000e-06         	1.6439000000e-01         
1.1253600000e+06         	1.0462090000e-03         	3.1623880580e+00         	8.0510700000e-06         	0.0000000000e+00         
1.1557700000e+06         	9.6032000000e-04         	3.2015308320e+00         	7.2050000000e-06         	1.6439000000e-01         
1.1861900000e+06         	1.0158940000e-03         	3.2315846190e+00         	7.6415500000e-06         	1.6439000000e-01         
1.2166000000e+06         	1.1625310000e-03         	3.2675803670e+00         	1.0620390000e-05         	0.0000000000e+00         
1.2470200000e+06         	9.6441400000e-04         	3.3041243680e+00         	6.5778800000e-06         	1.6439000000e-01         
1.2774300000e+06         	1.2576470000e-03         	3.3402575810e+00         	1.0965010000e-05         	0.0000000000e+00         
1.3078500000e+06         	1.0933630000e-03         	3.3818905330e+00         	8.9829300000e-06         	0.0000000000e+00         
1.3382600000e+06         	1.2399180000e-03         	3.4254269750e+00         	1.1186750000e-05         	1.6439000000e-01         
1.3686800000e+06         	1.2662260000e-03         	3.4655511340e+00         	1.0708620000e-05         	3.2879000000e-01         
1.3990900000e+06         	1.4982060000e-03         	3.5215355900e+00         	1.4496620000e-05         	0.0000000000e+00         
1.4295100000e+06         	1.2968830000e-03         	3.5704137020e+00         	1.1391560000e-05         	4.9318000000e-01         
1.4599200000e+06         	1.3959610000e-03         	3.6091745130e+00         	1.2700280000e-05         	1.6439000000e-01         
1.4903400000e+06         	1.1723140000e-03         	3.6590148870e+00         	8.5575300000e-06         	1.6439000000e-01         
1.5207500000e+06         	1.1156090000e-03         	3.7238679410e+00         	7.0636700000e-06         	4.9318000000e-01         
1.5511700000e+06         	1.6432090000e-03         	3.7790493910e+00         	1.5972020000e-05         	4.9318000000e-01         
1.5815800000e+06         	1.3837980000e-03         	3.8364551430e+00         	1.0755270000e-05         	3.2879000000e-01         
1.6120000000e+06         	1.2363450000e-03         	3.8900644470e+00         	8.5395300000e-06         	1.6439000000e-01         
1.6424100000e+06         	1.3780400000e-03         	3.9537069750e+00         	1.0830090000e-05         	3.2879000000e-01         
1.6728300000e+06         	1.4157920000e-03         	4.0328340540e+00         	1.0908250000e-05         	3.2879000000e-01         
1.7032400000e+06         	1.5212430000e-03         	4.1063549860e+00         	1.2460360000e-05         	9.8636000000e-01         
1.7336600000e+06         	1.4273170000e-03         	4.1861553080e+00         	1.0559390000e-05         	1.6439000000e-01         
1.7640700000e+06         	1.6197200000e-03         	4.2669714410e+00         	1.3625730000e-05         	4.9318000000e-01         
1.7944900000e+06         	1.6327240000e-03         	4.3583727030e+00         	1.3463130000e-05         	9.8636000000e-01         
1.8249000000e+06         	1.5840920000e-03         	4.4578500510e+00         	1.2216410000e-05         	0.0000000000e+00         
1.8553200000e+06         	1.7023690000e-03         	4.5681632880e+00         	1.2887730000e-05         	8.2196000000e-01         
1.8857300000e+06         	1.6061380000e-03         	4.6762879770e+00         	1.1479590000e-05         	1.3151000000e+00         
1.9161500000e+06         	1.8894220000e-03         	4.7958926110e+00         	1.5194170000e-05         	9.8636000000e-01         
1.9465600000e+06         	1.8133800000e-03         	4.9388715050e+00         	1.2630670000e-05         	1.1507000000e+00         
1.9769800000e+06         	1.8943860000e-03         	5.0858151300e+00         	1.4123130000e-05         	6.5757000000e-01         
2.0073900000e+06         	2.0155860000e-03         	5.2640627890e+00         	1.5201960000e-05         	1.6439000000e+00         
2.0378100000e+06         	2.2885760000e-03         	5.4454853050e+00         	1.8912220000e-05         	2.7947000000e+00         
2.0682200000e+06         	2.4014610000e-03         	5.6568133610e+00         	1.9715070000e-05         	2.4659000000e+00         
2.0986400000e+06         	2.6322090000e-03         	5.8933975720e+00         	2.2842760000e-05         	2.7947000000e+00         
2.1290500000e+06         	2.6894060000e-03         	6.1571764560e+00         	2.1825150000e-05         	3.9454000000e+00         
2.1594700000e+06         	3.1120170000e-03         	6.4830677040e+00         	2.6851380000e-05         	4.9318000000e+00         
2.1898800000e+06         	2.9912200000e-03         	6.8722168720e+00         	2.2053410000e-05         	6.7401000000e+00         
2.2203000000e+06         	3.5522700000e-03         	7.3570422470e+00         	2.6775770000e-05         	1.1014000000e+01         
2.2507100000e+06         	3.8807300000e-03         	7.9958614730e+00         	2.9162400000e-05         	1.4960000000e+01         
2.2811300000e+06         	5.0304300000e-03         	8.8536002810e+00         	3.8522000000e-05         	4.8167000000e+01         
2.3115400000e+06         	7.2547200000e-03         	9.9443161600e+00         	5.4853400000e-05         	1.6571000000e+02         
2.3419600000e+06         	1.1203360000e-02         	1.0566973120e+01         	8.2087000000e-05         	4.7674000000e+02         
2.3723700000e+06         	1.4202690000e-02         	9.3859404100e+00         	9.8733000000e-05         	8.6290000000e+02         
2.4027900000e+06         	1.2233400000e-02         	5.9528449200e+00         	8.3256000000e-05         	9.0416000000e+02         
2.4332000000e+06         	6.4213100000e-03         	2.5034368090e+00         	4.1669400000e-05         	5.3691000000e+02         
2.4636200000e+06         	2.0528850000e-03         	6.5510862300e-01         	1.3000450000e-05         	1.8807000000e+02         
2.4940300000e+06         	3.6455600000e-04         	9.8672390000e-02         	2.2295370000e-06         	3.5673000000e+01         
2.5244500000e+06         	4.7895700000e-05         	1.0186325890e-02         	3.0055300000e-07         	4.9318000000e+00         
2.5548600000e+06         	2.2445470000e-06         	6.1808370800e-04         	2.3158860000e-08         	1.6439000000e-01         
2.5852800000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.6156900000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.6461100000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.6765200000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.7069400000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.7373500000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.7677700000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.7981800000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.8286000000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.8590100000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.8894300000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.9198400000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.9502600000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.9806700000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
