====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2400 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 40000.E+01 AAA ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Ion Average Range = 344003.E+00 A   Straggling = 143968.E-01 A
 Ion Lateral Range = 186501.E-01 A   Straggling = 262086.E-01 A
 Ion Radial  Range = 291568.E-01 A   Straggling = 227603.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
4000010.E-03 91211912.E-03 11005939.E-02 30770913.E-02 20402040.E-03 
8000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1200001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1600001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2000001.E-02 74902247.E-03 74902247.E-03 24333574.E-02 00000000.E+00 
2400001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2800001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3200001.E-02 14418873.E-02 14418873.E-02 24761068.E-02 00000000.E+00 
3600001.E-02 10070915.E-02 12446963.E-02 21875876.E-02 89011687.E-03 
4000001.E-02 23264920.E-02 23264920.E-02 23446505.E-02 00000000.E+00 
4400001.E-02 14627719.E-02 14627719.E-02 22653785.E-02 00000000.E+00 
4800001.E-02 89305533.E-03 89305533.E-03 21056207.E-02 00000000.E+00 
5200001.E-02 98569169.E-03 99869001.E-03 26499921.E-02 77574167.E-03 
5600001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6000001.E-02 15024709.E-02 15024709.E-02 19049631.E-02 00000000.E+00 
6400001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6800001.E-02 13841502.E-02 14278268.E-02 17168735.E-02 81726195.E-03 
7200001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7600001.E-02 12505797.E-02 12505797.E-02 30928798.E-02 00000000.E+00 
8000001.E-02 86477814.E-03 10211102.E-02 10771896.E-02 40689802.E-03 
