====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 40000.E+01 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =050000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
400001.E-02  4451.22E-03  7735.87E-08
800001.E-02  4458.18E-03  3927.42E-07
120000.E-01  4480.23E-03  8431.60E-07
160000.E-01  4493.84E-03  1125.06E-06
200000.E-01  4515.96E-03  3107.59E-07
240000.E-01  4539.97E-03  6259.45E-07
280000.E-01  4562.24E-03  5936.07E-07
320000.E-01  4591.60E-03  4578.21E-07
360000.E-01  4610.85E-03  4429.62E-07
400000.E-01  4636.89E-03  3926.09E-07
440000.E-01  4660.34E-03  5841.03E-07
480000.E-01  4684.79E-03  4020.28E-07
520000.E-01  4708.33E-03  4239.67E-07
560000.E-01  4736.26E-03  3418.81E-07
600000.E-01  4764.77E-03  4670.48E-07
640000.E-01  4795.60E-03  3086.28E-07
680000.E-01  4820.81E-03  1187.38E-06
720000.E-01  4845.60E-03  3819.05E-07
760000.E-01  4874.22E-03  3366.76E-07
800000.E-01  4904.05E-03  5089.03E-07
840000.E-01  4934.21E-03  3967.02E-07
880000.E-01  4965.13E-03  5561.90E-07
920000.E-01  4999.36E-03  3693.08E-07
960000.E-01  5025.37E-03  7198.30E-07
100000.E+00  5058.74E-03  4821.98E-07
104000.E+00  5090.38E-03  4125.52E-07
108000.E+00  5130.00E-03  4657.79E-07
112000.E+00  5173.92E-03  4776.36E-07
116000.E+00  5206.74E-03  9151.77E-07
120000.E+00  5237.03E-03  4394.41E-07
124000.E+00  5269.63E-03  5191.11E-07
128000.E+00  5302.17E-03  4510.80E-07
132000.E+00  5341.14E-03  4373.54E-07
136000.E+00  5388.59E-03  6044.06E-07
140000.E+00  5428.26E-03  6282.15E-07
144000.E+00  5478.69E-03  4915.11E-07
148000.E+00  5520.20E-03  4987.41E-07
152000.E+00  5558.13E-03  4592.29E-07
156000.E+00  5609.11E-03  5931.77E-07
160000.E+00  5657.14E-03  9209.66E-07
164000.E+00  5698.97E-03  6347.93E-07
168000.E+00  5755.99E-03  5672.46E-07
172000.E+00  5803.32E-03  8060.87E-07
176000.E+00  5855.85E-03  6664.27E-07
180000.E+00  5914.48E-03  5985.34E-07
184000.E+00  5964.15E-03  4178.67E-07
188000.E+00  6029.47E-03  4097.47E-07
192000.E+00  6095.98E-03  7803.66E-07
196000.E+00  6153.47E-03  6589.00E-07
200000.E+00  6217.22E-03  7518.23E-07
204000.E+00  6288.65E-03  5925.32E-07
208000.E+00  6364.24E-03  9156.45E-07
212000.E+00  6438.22E-03  8822.67E-07
216000.E+00  6501.83E-03  1506.97E-06
220000.E+00  6568.73E-03  5953.26E-07
224000.E+00  6652.83E-03  7141.55E-07
228000.E+00  6739.37E-03  9403.34E-07
232000.E+00  6837.26E-03  8640.48E-07
236000.E+00  6918.92E-03  7513.54E-07
240000.E+00  7012.91E-03  5338.89E-07
244000.E+00  7111.37E-03  7214.05E-07
248000.E+00  7217.23E-03  1020.84E-06
252000.E+00  7304.58E-03  8329.54E-07
256000.E+00  7411.54E-03  7428.11E-07
260000.E+00  7536.79E-03  1025.17E-06
264000.E+00  7661.64E-03  1135.40E-06
268000.E+00  7813.29E-03  1043.16E-06
272000.E+00  7973.57E-03  8919.54E-07
276000.E+00  8149.09E-03  1134.87E-06
280000.E+00  8346.57E-03  1042.78E-06
284000.E+00  8546.66E-03  1101.69E-06
288000.E+00  8762.73E-03  1119.69E-06
292000.E+00  9003.06E-03  1073.47E-06
296000.E+00  9288.04E-03  1098.03E-06
300000.E+00  9591.21E-03  1265.15E-06
304000.E+00  9943.44E-03  1173.15E-06
308000.E+00  1033.54E-02  1779.95E-06
312000.E+00  1078.14E-02  1401.20E-06
316000.E+00  1130.07E-02  1805.85E-06
320000.E+00  1195.54E-02  2008.42E-06
324000.E+00  1269.79E-02  2178.15E-06
328000.E+00  1351.77E-02  2447.63E-06
332000.E+00  1438.95E-02  3001.14E-06
336000.E+00  1484.99E-02  4141.50E-06
340000.E+00  1426.81E-02  5210.93E-06
344000.E+00  1215.02E-02  5845.16E-06
348000.E+00  8707.42E-03  5438.02E-06
352000.E+00  5021.82E-03  4058.54E-06
356000.E+00  2306.93E-03  2222.79E-06
360000.E+00  8396.15E-04  9793.52E-07
364000.E+00  2282.31E-04  3112.82E-07
368000.E+00  4646.47E-05  6732.97E-08
372000.E+00  7925.12E-06  1478.79E-08
376000.E+00  9659.34E-07  2794.17E-09
380000.E+00  0000.00E+00  0000.00E+00
384000.E+00  0000.00E+00  0000.00E+00
388000.E+00  0000.00E+00  0000.00E+00
392000.E+00  0000.00E+00  0000.00E+00
396000.E+00  0000.00E+00  0000.00E+00
400000.E+00  0000.00E+00  0000.00E+00
