# Ic = 5.39 A, n = 28.92 , Tavg = 70.15 K, 70k-ffj51-0e19pm2-0T-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-26_02:41:05.473000      12566.82        1.07071900e-02        2.25832723e-08  70.3822  68.5033  69.5106  0.0000
0202-03-26_02:41:05.820000      12567.16        1.13430900e-01       -6.73150769e-09  70.3822  68.5033  69.5106  0.0000
0202-03-26_02:41:06.180000      12567.52        2.12763200e-01       -1.26192477e-08  70.3822  68.5033  69.5106  0.0000
0202-03-26_02:41:06.620000      12567.96        3.12101500e-01        6.05747323e-08  70.3705  68.5014  69.5117  0.0000
0202-03-26_02:41:06.980000      12568.32        4.11944400e-01        9.18727423e-08  70.3705  68.5014  69.5117  0.0000
0202-03-26_02:41:07.336000      12568.68        5.10988000e-01        9.44137723e-08  70.3704  68.5010  69.5022  0.0000
0202-03-26_02:41:07.684000      12569.02        6.10130300e-01        8.20185223e-08  70.3704  68.5010  69.5022  0.0000
0202-03-26_02:41:08.030000      12569.37        7.10093500e-01        6.18142523e-08  70.3704  68.5010  69.5022  0.0000
0202-03-26_02:41:08.380000      12569.72        8.09630200e-01        7.48912523e-08  70.3810  68.4979  69.4945  0.0000
0202-03-26_02:41:08.727000      12570.07        9.08928500e-01        1.03648242e-07  70.3810  68.4979  69.4945  0.0000
0202-03-26_02:41:09.074000      12570.42        1.00822800e+00        1.38478902e-07  70.3810  68.4979  69.4945  0.0000
0202-03-26_02:41:09.434000      12570.77        1.10754100e+00        1.37053452e-07  70.3408  68.4942  69.4656  0.0000
0202-03-26_02:41:09.780000      12571.12        1.20708700e+00        1.32343252e-07  70.3408  68.4942  69.4656  0.0000
0202-03-26_02:41:10.125000      12571.47        1.30679300e+00        1.45854082e-07  70.3408  68.4942  69.4656  0.0000
0202-03-26_02:41:10.477000      12571.82        1.40601600e+00        1.09721912e-07  70.3245  68.4895  69.4320  0.0000
0202-03-26_02:41:10.824000      12572.16        1.50556200e+00        1.01600782e-07  70.3245  68.4895  69.4320  0.0000
0202-03-26_02:41:11.188000      12572.53        1.60504400e+00        1.04697352e-07  70.3245  68.4895  69.4320  0.0000
0202-03-26_02:41:11.590000      12572.93        1.70407400e+00        1.16968662e-07  70.3031  68.4848  69.4258  0.0000
0202-03-26_02:41:11.938000      12573.28        1.80401300e+00        1.51241562e-07  70.3031  68.4848  69.4258  0.0000
0202-03-26_02:41:12.312000      12573.66        1.90283400e+00        1.73243162e-07  70.3031  68.4848  69.4258  0.0000
0202-03-26_02:41:12.660000      12574.00        2.00314800e+00        1.79998572e-07  70.2912  68.4805  69.4150  0.0000
0202-03-26_02:41:13.020000      12574.36        2.10186700e+00        1.85266562e-07  70.2912  68.4805  69.4150  0.0000
0202-03-26_02:41:13.367000      12574.71        2.20151900e+00        2.01876212e-07  70.2943  68.4770  69.4324  0.0000
0202-03-26_02:41:13.715000      12575.06        2.30057700e+00        1.99707042e-07  70.2943  68.4770  69.4324  0.0000
0202-03-26_02:41:14.062000      12575.41        2.39995900e+00        1.68161102e-07  70.2943  68.4770  69.4324  0.0000
0202-03-26_02:41:14.426000      12575.77        2.49991100e+00        1.62955092e-07  70.2981  68.4751  69.4266  0.0000
0202-03-26_02:41:14.770000      12576.11        2.59881500e+00        2.11854402e-07  70.2981  68.4751  69.4266  0.0000
0202-03-26_02:41:15.117000      12576.46        2.69828700e+00        2.61683362e-07  70.2981  68.4751  69.4266  0.0000
0202-03-26_02:41:15.470000      12576.81        2.79801500e+00        2.83251112e-07  70.3124  68.4729  69.4429  0.0000
0202-03-26_02:41:15.816000      12577.16        2.89703700e+00        2.99055072e-07  70.3124  68.4729  69.4429  0.0000
0202-03-26_02:41:16.188000      12577.53        2.99696600e+00        2.98497292e-07  70.3124  68.4729  69.4429  0.0000
0202-03-26_02:41:16.580000      12577.92        3.09554600e+00        2.89263222e-07  70.2831  68.4710  69.4064  0.0000
0202-03-26_02:41:16.926000      12578.27        3.19550500e+00        2.71104992e-07  70.2831  68.4710  69.4064  0.0000
0202-03-26_02:41:17.290000      12578.63        3.29501600e+00        2.17805512e-07  70.2500  68.4674  69.3737  0.0000
0202-03-26_02:41:17.640000      12578.98        3.39402900e+00        2.01319812e-07  70.2500  68.4674  69.3737  0.0000
0202-03-26_02:41:18             12579.34        3.49360000e+00        2.19912702e-07  70.2500  68.4674  69.3737  0.0000
0202-03-26_02:41:18.360000      12579.70        3.59352500e+00        2.15760292e-07  70.2309  68.4652  69.3625  0.0000
0202-03-26_02:41:18.707000      12580.05        3.69244600e+00        2.16813882e-07  70.2309  68.4652  69.3625  0.0000
0202-03-26_02:41:19.055000      12580.40        3.79151900e+00        2.52326302e-07  70.2309  68.4652  69.3625  0.0000
0202-03-26_02:41:19.402000      12580.74        3.89070600e+00        3.07051382e-07  70.1926  68.4618  69.3173  0.0000
0202-03-26_02:41:19.750000      12581.09        3.99034500e+00        3.08538812e-07  70.1926  68.4618  69.3173  0.0000
0202-03-26_02:41:20.098000      12581.44        4.08925000e+00        3.38349412e-07  70.1926  68.4618  69.3173  0.0000
0202-03-26_02:41:20.445000      12581.79        4.18912900e+00        3.62830052e-07  70.1976  68.4601  69.3245  0.0000
0202-03-26_02:41:20.793000      12582.14        4.28841400e+00        3.99458042e-07  70.1976  68.4601  69.3245  0.0000
0202-03-26_02:41:21.152000      12582.50        4.38746600e+00        4.06213462e-07  70.1976  68.4601  69.3245  0.0000
0202-03-26_02:41:21.500000      12582.84        4.48672600e+00        3.67292342e-07  70.2196  68.4592  69.3442  0.0000
0202-03-26_02:41:21.850000      12583.19        4.58638900e+00        3.60412972e-07  70.2196  68.4592  69.3442  0.0000
0202-03-26_02:41:22.220000      12583.56        4.68594000e+00        4.22017422e-07  70.2196  68.4592  69.3442  0.0000
0202-03-26_02:41:22.613000      12583.96        4.78515300e+00        4.57095572e-07  70.2288  68.4584  69.3607  0.0000
0202-03-26_02:41:22.960000      12584.30        4.88433200e+00        4.66329762e-07  70.2288  68.4584  69.3607  0.0000
0202-03-26_02:41:23.310000      12584.65        4.98362900e+00        4.80274432e-07  70.2288  68.4584  69.3607  0.0000
0202-03-26_02:41:23.668000      12585.01        5.08309800e+00        4.55236002e-07  70.2266  68.4585  69.3500  0.0000
0202-03-26_02:41:24.016000      12585.36        5.18250600e+00        4.34783822e-07  70.2266  68.4585  69.3500  0.0000
0202-03-26_02:41:24.363000      12585.71        5.28228500e+00        5.37664492e-07  70.2056  68.4571  69.3394  0.0000
0202-03-26_02:41:24.710000      12586.05        5.38051100e+00        6.35649032e-07  70.2056  68.4571  69.3394  0.0000
0202-03-26_02:41:25.060000      12586.40        5.48082400e+00        7.48817772e-07  70.2056  68.4571  69.3394  0.0000
0202-03-26_02:41:25.418000      12586.76        5.57999900e+00        9.83026242e-07  70.1817  68.4566  69.3019  0.0000
0202-03-26_02:41:25.777000      12587.12        5.67953200e+00        1.36542006e-06  70.1817  68.4566  69.3019  0.0000
0202-03-26_02:41:26.137000      12587.48        5.77891400e+00        1.85441313e-06  70.1817  68.4566  69.3019  0.0000
0202-03-26_02:41:26.492000      12587.83        5.87824200e+00        3.32870555e-06  70.1528  68.4540  69.2865  0.0000
0202-03-26_02:41:26.840000      12588.18        5.97729700e+00        4.98843108e-06  70.1528  68.4540  69.2865  0.0000
0202-03-26_02:41:27.195000      12588.54        6.07731500e+00        7.46265333e-06  70.1528  68.4540  69.2865  0.0000
0202-03-26_02:41:27.586000      12588.93        6.17687600e+00        1.09261582e-05  70.1452  68.4541  69.2613  0.0000
0202-03-26_02:41:27.940000      12589.28        6.27596100e+00        1.57726106e-05  70.1452  68.4541  69.2613  0.0000
0202-03-26_02:41:28.312000      12589.65        6.37509400e+00        2.23954995e-05  70.1452  68.4541  69.2613  0.0000
