# Ic = 31.09 A, n = 37.47 , Tavg = 25.57 K, 25k-ffj51-0e19pm2-0T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-06_20:56:58.098000      6874.85        1.16677100e-02        2.11453000e-08  24.9550  22.7869  23.0146  0.0000
0202-03-06_20:56:58.457000      6875.21        3.14033300e-01        4.46964000e-08  24.9550  22.7869  23.0146  0.0000
0202-03-06_20:56:58.810000      6875.56        6.11614300e-01        3.33547000e-08  24.9550  22.7869  23.0146  0.0000
0202-03-06_20:56:59.215000      6875.97        9.10179400e-01        3.31688000e-08  24.9751  22.7970  23.0281  0.0000
0202-03-06_20:56:59.562000      6876.31        1.20835800e+00        4.87249000e-08  24.9751  22.7970  23.0281  0.0000
0202-03-06_20:56:59.914000      6876.66        1.50650400e+00        4.01101000e-08  24.9751  22.7970  23.0281  0.0000
0202-03-06_20:57:00.260000      6877.01        1.80497400e+00        3.58957000e-08  24.9508  22.7907  23.0136  0.0000
0202-03-06_20:57:00.610000      6877.36        2.10295200e+00        3.94862000e-08  24.9508  22.7907  23.0136  0.0000
0202-03-06_20:57:00.957000      6877.71        2.40085500e+00        5.29269000e-08  24.9590  22.7986  23.0159  0.0000
0202-03-06_20:57:01.305000      6878.06        2.69887700e+00        6.23459000e-08  24.9590  22.7986  23.0159  0.0000
0202-03-06_20:57:01.660000      6878.41        2.99733500e+00        6.70562000e-08  24.9590  22.7986  23.0159  0.0000
0202-03-06_20:57:02.008000      6878.76        3.29530900e+00        7.28820000e-08  24.9477  22.7968  23.0191  0.0000
0202-03-06_20:57:02.355000      6879.11        3.59359500e+00        5.60243000e-08  24.9477  22.7968  23.0191  0.0000
0202-03-06_20:57:02.703000      6879.45        3.89172700e+00        5.29875000e-08  24.9477  22.7968  23.0191  0.0000
0202-03-06_20:57:03.050000      6879.80        4.18980200e+00        7.05888000e-08  24.9476  22.7967  23.0123  0.0000
0202-03-06_20:57:03.400000      6880.15        4.48778500e+00        8.50914000e-08  24.9476  22.7967  23.0123  0.0000
0202-03-06_20:57:03.746000      6880.50        4.78577900e+00        8.01332000e-08  24.9476  22.7967  23.0123  0.0000
0202-03-06_20:57:04.094000      6880.85        5.08405200e+00        7.60428000e-08  24.9686  22.8041  23.0236  0.0000
0202-03-06_20:57:04.440000      6881.19        5.38240500e+00        7.60428000e-08  24.9686  22.8041  23.0236  0.0000
0202-03-06_20:57:04.790000      6881.54        5.68059700e+00        7.35017000e-08  24.9686  22.8041  23.0236  0.0000
0202-03-06_20:57:05.140000      6881.89        5.97870600e+00        7.67865000e-08  24.9668  22.7999  23.0263  0.0000
0202-03-06_20:57:05.496000      6882.25        6.27703100e+00        7.82739000e-08  24.9668  22.7999  23.0263  0.0000
0202-03-06_20:57:05.855000      6882.61        6.57493400e+00        9.74247000e-08  24.9668  22.7999  23.0263  0.0000
0202-03-06_20:57:06.234000      6882.99        6.87330300e+00        1.02320900e-07  24.9769  22.8052  23.0309  0.0000
0202-03-06_20:57:06.582000      6883.33        7.17101700e+00        1.10882700e-07  24.9769  22.8052  23.0309  0.0000
0202-03-06_20:57:06.940000      6883.69        7.46954900e+00        1.12379100e-07  24.9606  22.8056  23.0248  0.0000
0202-03-06_20:57:07.290000      6884.04        7.76759500e+00        1.09404300e-07  24.9606  22.8056  23.0248  0.0000
0202-03-06_20:57:07.637000      6884.39        8.06572800e+00        1.05313800e-07  24.9606  22.8056  23.0248  0.0000
0202-03-06_20:57:07.984000      6884.74        8.36361900e+00        1.06677300e-07  24.9567  22.8027  23.0140  0.0000
0202-03-06_20:57:08.332000      6885.08        8.66184200e+00        1.19940300e-07  24.9567  22.8027  23.0140  0.0000
0202-03-06_20:57:08.690000      6885.44        8.95978900e+00        1.09590200e-07  24.9567  22.8027  23.0140  0.0000
0202-03-06_20:57:09.040000      6885.79        9.25850000e+00        1.11511500e-07  24.9524  22.8115  23.0177  0.0000
0202-03-06_20:57:09.383000      6886.13        9.55667900e+00        1.08412600e-07  24.9524  22.8115  23.0177  0.0000
0202-03-06_20:57:09.730000      6886.48        9.85448000e+00        1.17461200e-07  24.9524  22.8115  23.0177  0.0000
0202-03-06_20:57:10.080000      6886.83        1.01529400e+01        1.36302100e-07  24.9744  22.8043  23.0248  0.0000
0202-03-06_20:57:10.426000      6887.18        1.04509600e+01        1.41632100e-07  24.9744  22.8043  23.0248  0.0000
0202-03-06_20:57:10.780000      6887.53        1.07490300e+01        1.33203300e-07  24.9744  22.8043  23.0248  0.0000
0202-03-06_20:57:11.130000      6887.88        1.10474800e+01        1.38781200e-07  24.9817  22.8125  23.0304  0.0000
0202-03-06_20:57:11.477000      6888.23        1.13455900e+01        1.35930200e-07  24.9817  22.8125  23.0304  0.0000
0202-03-06_20:57:11.855000      6888.61        1.16437500e+01        1.39586900e-07  24.9817  22.8125  23.0304  0.0000
0202-03-06_20:57:12.240000      6888.99        1.19420300e+01        1.43491200e-07  24.9974  22.8117  23.0437  0.0000
0202-03-06_20:57:12.586000      6889.34        1.22401700e+01        1.65429800e-07  24.9974  22.8117  23.0437  0.0000
0202-03-06_20:57:12.938000      6889.69        1.25380100e+01        1.66854700e-07  24.9974  22.8115  23.0307  0.0000
0202-03-06_20:57:13.280000      6890.03        1.28365300e+01        1.64437600e-07  24.9974  22.8115  23.0307  0.0000
0202-03-06_20:57:13.630000      6890.38        1.31345300e+01        1.60657100e-07  24.9974  22.8115  23.0307  0.0000
0202-03-06_20:57:13.990000      6890.74        1.34324800e+01        1.65243300e-07  24.9923  22.8179  23.0316  0.0000
0202-03-06_20:57:14.336000      6891.09        1.37308500e+01        1.82286900e-07  24.9923  22.8179  23.0316  0.0000
0202-03-06_20:57:14.684000      6891.43        1.40292000e+01        1.79126100e-07  24.9923  22.8179  23.0316  0.0000
0202-03-06_20:57:15.043000      6891.79        1.43272800e+01        1.76399100e-07  24.9997  22.8124  23.0232  0.0000
0202-03-06_20:57:15.400000      6892.15        1.46253500e+01        1.89538100e-07  24.9997  22.8124  23.0232  0.0000
0202-03-06_20:57:15.760000      6892.51        1.49238100e+01        1.83464400e-07  24.9997  22.8124  23.0232  0.0000
0202-03-06_20:57:16.110000      6892.86        1.52218600e+01        1.86997100e-07  24.9989  22.8180  23.0229  0.0000
0202-03-06_20:57:16.457000      6893.21        1.55199400e+01        1.72556600e-07  24.9989  22.8180  23.0229  0.0000
0202-03-06_20:57:16.805000      6893.56        1.58181800e+01        1.71688900e-07  24.9989  22.8180  23.0229  0.0000
0202-03-06_20:57:17.203000      6893.96        1.61166500e+01        1.87430900e-07  25.0270  22.8183  23.0337  0.0000
0202-03-06_20:57:17.562000      6894.31        1.64146400e+01        1.81543200e-07  25.0270  22.8183  23.0337  0.0000
0202-03-06_20:57:17.914000      6894.67        1.67129500e+01        1.83340500e-07  25.0270  22.8183  23.0337  0.0000
0202-03-06_20:57:18.260000      6895.01        1.70109400e+01        1.75532900e-07  25.0448  22.8160  23.0410  0.0000
0202-03-06_20:57:18.613000      6895.36        1.73092300e+01        1.63883400e-07  25.0448  22.8160  23.0410  0.0000
0202-03-06_20:57:18.970000      6895.72        1.76077600e+01        1.61404400e-07  25.0631  22.8249  23.0450  0.0000
0202-03-06_20:57:19.316000      6896.07        1.79055500e+01        1.77890100e-07  25.0631  22.8249  23.0450  0.0000
0202-03-06_20:57:19.668000      6896.42        1.82036200e+01        1.67044200e-07  25.0631  22.8249  23.0450  0.0000
0202-03-06_20:57:20.016000      6896.76        1.85019900e+01        1.63077700e-07  25.0665  22.8175  23.0459  0.0000
0202-03-06_20:57:20.363000      6897.11        1.88002700e+01        1.56880100e-07  25.0665  22.8175  23.0459  0.0000
0202-03-06_20:57:20.710000      6897.46        1.90981200e+01        1.56322300e-07  25.0665  22.8175  23.0459  0.0000
0202-03-06_20:57:21.060000      6897.81        1.93962600e+01        1.57066000e-07  25.0740  22.8262  23.0326  0.0000
0202-03-06_20:57:21.402000      6898.15        1.96949300e+01        1.71568500e-07  25.0740  22.8262  23.0326  0.0000
0202-03-06_20:57:21.750000      6898.50        1.99927500e+01        1.76836500e-07  25.0740  22.8262  23.0326  0.0000
0202-03-06_20:57:22.100000      6898.85        2.02912900e+01        1.75968900e-07  25.0831  22.8240  23.0330  0.0000
0202-03-06_20:57:22.450000      6899.20        2.05895400e+01        1.72436200e-07  25.0831  22.8240  23.0330  0.0000
0202-03-06_20:57:22.805000      6899.56        2.08870900e+01        1.62520000e-07  25.0831  22.8240  23.0330  0.0000
0202-03-06_20:57:23.203000      6899.95        2.11857600e+01        1.70576900e-07  25.1070  22.8250  23.0431  0.0000
0202-03-06_20:57:23.550000      6900.30        2.14838000e+01        1.78447900e-07  25.1070  22.8250  23.0431  0.0000
0202-03-06_20:57:23.902000      6900.65        2.17827600e+01        1.75659000e-07  25.1070  22.8250  23.0431  0.0000
0202-03-06_20:57:24.258000      6901.01        2.20808000e+01        1.76475600e-07  25.1450  22.8331  23.0531  0.0000
