depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
3.0415000000e+04         	2.3538400000e-03         	5.5795027360e+00         	1.8603210000e-05         	0.0000000000e+00         
6.0830000000e+04         	2.6009670000e-03         	5.8877986240e+00         	2.5274670000e-05         	3.2879000000e-01         
9.1245000000e+04         	3.2060840000e-03         	6.9400859360e+00         	2.6557440000e-05         	9.8636000000e-01         
1.2166000000e+05         	3.6318800000e-03         	7.4534158760e+00         	2.9335260000e-05         	9.8636000000e-01         
1.5207500000e+05         	3.9451000000e-03         	8.1387560170e+00         	3.0429200000e-05         	1.6439000000e+00         
1.8249000000e+05         	4.8800700000e-03         	9.1012608300e+00         	3.9662000000e-05         	5.4250000000e+00         
2.1290500000e+05         	6.3460500000e-03         	1.0598533200e+01         	5.1040200000e-05         	1.1507000000e+01         
2.4332000000e+05         	1.0658050000e-02         	1.3863054950e+01         	8.5638800000e-05         	7.7100000000e+01         
2.7373500000e+05         	3.6347000000e-02         	1.1243390060e+01         	2.3819690000e-04         	3.1603000000e+03         
3.0415000000e+05         	1.8644130000e-04         	1.0433857100e-02         	1.0428320000e-06         	2.7947000000e+01         
3.3456500000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
3.6498000000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
3.9539500000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
4.2581000000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
4.5622500000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
4.8664000000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
5.1705500000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
5.4747000000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
5.7788500000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
