# Ic =  nan A, n =  nan , Tavg = 22.01 K, ffj51-25e19pm2-03T-0nA-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_01:37:34.130000      6206.00        7.09182500e-03       -5.56062778e-09  22.0132  19.3982  19.6013  0.0000
0202-03-29_01:37:34.477000      6206.35        3.08759300e-01       -1.26878278e-08  21.9963  19.3999  19.5738  0.0000
0202-03-29_01:37:34.855000      6206.73        6.07136200e-01        3.11597222e-09  21.9963  19.3999  19.5738  0.0000
0202-03-29_01:37:35.215000      6207.09        9.05185000e-01        1.22883722e-08  22.0110  19.4069  19.6071  0.0000
0202-03-29_01:37:35.562000      6207.43        1.20324000e+00       -7.88427778e-10  22.0110  19.4069  19.6071  0.0000
0202-03-29_01:37:35.918000      6207.78        1.50157800e+00       -5.40527778e-10  22.0110  19.4069  19.6071  0.0000
0202-03-29_01:37:36.270000      6208.14        1.79949900e+00       -2.77172778e-09  21.9964  19.3942  19.5718  0.0000
0202-03-29_01:37:36.620000      6208.49        2.09763100e+00        9.68547222e-09  21.9964  19.3942  19.5718  0.0000
0202-03-29_01:37:36.970000      6208.84        2.39602400e+00        5.16117222e-09  21.9964  19.3942  19.5718  0.0000
0202-03-29_01:37:37.316000      6209.19        2.69424100e+00        1.01812722e-08  22.0106  19.4050  19.6059  0.0000
0202-03-29_01:37:37.664000      6209.53        2.99224600e+00        1.09862722e-08  22.0106  19.4050  19.6059  0.0000
0202-03-29_01:37:38.086000      6209.95        3.29014000e+00        3.36267222e-09  22.0106  19.4050  19.6059  0.0000
0202-03-29_01:37:38.453000      6210.32        3.58822800e+00        1.75550722e-08  22.0122  19.3981  19.6008  0.0000
0202-03-29_01:37:38.816000      6210.68        3.88655600e+00        1.87326722e-08  22.0122  19.3981  19.6008  0.0000
0202-03-29_01:37:39.184000      6211.05        4.18517700e+00        4.04437222e-09  21.9947  19.3993  19.5735  0.0000
0202-03-29_01:37:39.535000      6211.41        4.48280300e+00        5.84167222e-09  21.9947  19.3993  19.5735  0.0000
0202-03-29_01:37:39.890000      6211.76        4.78154200e+00        1.04278722e-08  21.9947  19.3993  19.5735  0.0000
0202-03-29_01:37:40.258000      6212.13        5.07933100e+00        1.37745722e-08  22.0128  19.4054  19.6109  0.0000
