# Ic = 12.56 A, n = 23.00 , Tavg = 21.98 K, ffj51-25e19pm2-03T-0nA-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_01:39:38.453000      6330.32        7.21359400e-03        4.83000000e-09  22.0005  19.3582  19.5506  0.0000
0202-03-29_01:39:38.816000      6330.68        3.08993200e-01       -1.81011000e-08  22.0005  19.3582  19.5506  0.0000
0202-03-29_01:39:39.176000      6331.04        6.06802600e-01        3.77640000e-09  21.9840  19.3560  19.5229  0.0000
0202-03-29_01:39:39.540000      6331.41        9.05408800e-01       -8.80900000e-09  21.9840  19.3560  19.5229  0.0000
0202-03-29_01:39:39.914000      6331.78        1.20339300e+00       -1.03008000e-08  21.9840  19.3560  19.5229  0.0000
0202-03-29_01:39:40.260000      6332.13        1.50147600e+00       -1.35236000e-08  21.9979  19.3593  19.5551  0.0000
0202-03-29_01:39:40.620000      6332.49        1.80008900e+00       -1.68083000e-08  21.9979  19.3593  19.5551  0.0000
0202-03-29_01:39:40.980000      6332.85        2.09806800e+00       -2.61046000e-08  21.9979  19.3593  19.5551  0.0000
0202-03-29_01:39:41.400000      6333.27        2.39627600e+00       -3.34798000e-08  21.9841  19.3423  19.5242  0.0000
0202-03-29_01:39:41.746000      6333.61        2.69414200e+00       -2.17044000e-08  21.9841  19.3423  19.5242  0.0000
0202-03-29_01:39:42.105000      6333.97        2.99249400e+00       -2.76540000e-08  21.9841  19.3423  19.5242  0.0000
0202-03-29_01:39:42.473000      6334.34        3.29034400e+00       -3.44094000e-08  21.9845  19.3538  19.5395  0.0000
0202-03-29_01:39:42.848000      6334.71        3.58872600e+00       -4.57510000e-08  21.9845  19.3538  19.5395  0.0000
0202-03-29_01:39:43.207000      6335.08        3.88693100e+00       -4.21564000e-08  21.9932  19.3430  19.5444  0.0000
0202-03-29_01:39:43.562000      6335.43        4.18463600e+00       -2.99471000e-08  21.9932  19.3430  19.5444  0.0000
0202-03-29_01:39:43.920000      6335.79        4.48304300e+00       -3.40375000e-08  21.9932  19.3430  19.5444  0.0000
0202-03-29_01:39:44.290000      6336.16        4.78124100e+00       -3.83759000e-08  21.9752  19.3426  19.5187  0.0000
0202-03-29_01:39:44.640000      6336.51        5.07914500e+00       -4.20944000e-08  21.9752  19.3426  19.5187  0.0000
0202-03-29_01:39:44.996000      6336.86        5.37726800e+00       -4.38917000e-08  21.9752  19.3426  19.5187  0.0000
0202-03-29_01:39:45.418000      6337.29        5.67573300e+00       -3.24895000e-08  21.9886  19.3479  19.5475  0.0000
0202-03-29_01:39:45.766000      6337.63        5.97365500e+00       -3.25529000e-08  21.9886  19.3479  19.5475  0.0000
0202-03-29_01:39:46.117000      6337.99        6.27177800e+00       -3.75110000e-08  21.9886  19.3479  19.5475  0.0000
0202-03-29_01:39:46.492000      6338.36        6.56990900e+00       -3.41023000e-08  21.9738  19.3321  19.5115  0.0000
