# Ic = 4.18 A, n = 17.13 , Tavg = 79.36 K, 77Ktargetstep6
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  13521.12       -1.07716800e-01       -3.15810100e-08  79.3006  76.9214
    1  13521.43       -9.47390100e-02       -8.93461100e-08  79.3249  77.0078
    2  13521.67       -5.35434000e-02       -9.39221000e-09  79.3249  77.0078
    3  13521.92       -1.65094700e-02        3.26920900e-08  79.3249  77.0078
    4  13522.29        4.35805200e-02       -3.32100000e-11  79.3211  77.0260
    5  13522.57        8.08795400e-02        9.38769000e-09  79.3211  77.0260
    6  13522.82        1.48080100e-01        5.11109000e-09  79.3211  77.0260
    7  13523.10        1.86681000e-01       -6.49261100e-08  79.3211  77.0260
    8  13523.37        2.82767700e-01        5.04909000e-09  79.3358  77.0205
    9  13523.64        2.80572400e-01        9.18827900e-08  79.3358  77.0205
   10  13523.88        3.45844000e-01        6.13886900e-08  79.3358  77.0205
   11  13524.26        4.22192500e-01        8.85978900e-08  79.3441  77.0298
   12  13524.51        4.52995800e-01        6.64090900e-08  79.3441  77.0298
   13  13524.75        4.87000500e-01        5.12240900e-08  79.3441  77.0298
   14  13525.02        5.89395100e-01        9.91343900e-08  79.3441  77.0298
   15  13525.41        6.22247600e-01        2.04252190e-07  79.3170  76.9624
   16  13525.66        6.56601700e-01        1.51569290e-07  79.3170  76.9624
   17  13525.92        6.82772200e-01        8.89200900e-08  79.3170  76.9624
   18  13526.29        7.97454600e-01        2.01053790e-07  79.3553  77.0463
   19  13526.55        7.88827500e-01        1.81660290e-07  79.3553  77.0463
   20  13526.80        8.53959500e-01        1.02016190e-07  79.3553  77.0463
   21  13527.33        8.89534800e-01        6.86090900e-08  79.3553  77.0463
   22  13527.58        9.56533700e-01       -4.46511000e-09  79.2908  77.0135
   23  13527.82        9.85860100e-01        8.15628900e-08  79.2908  77.0135
   24  13528.11        1.09287100e+00        4.61723900e-08  79.3611  77.0544
   25  13528.42        1.12400200e+00        5.77625900e-08  79.3611  77.0544
   26  13528.66        1.15114900e+00        1.79095900e-08  79.3611  77.0544
   27  13528.91        1.18446300e+00       -2.99388100e-08  79.3611  77.0544
   28  13529.27        1.29080500e+00        6.03037900e-08  79.3609  77.0562
   29  13529.54        1.29262200e+00        2.03167290e-07  79.3609  77.0562
   30  13529.78        1.37453600e+00        1.97403190e-07  79.3609  77.0562
   31  13530.07        1.42447300e+00        1.78685290e-07  79.3609  77.0562
   32  13530.35        1.49211600e+00        2.12340290e-07  79.3277  76.9952
   33  13530.61        1.48613500e+00        1.87362490e-07  79.3277  76.9952
   34  13530.86        1.55272100e+00        2.19839890e-07  79.3277  76.9952
