# Ic = 58.70 A, n = 33.60 , Tavg = 25.90 K, 20Ktargetstep6
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  15720.84        4.99097800e+01       -7.64649550e-08  25.8824  19.7065
    1  15721.11        5.04872000e+01       -6.98330550e-08  25.8707  20.2382
    2  15721.42        5.09372100e+01       -1.22454055e-07  25.8707  20.2382
    3  15721.67        5.14699800e+01       -1.38506755e-07  25.8707  20.2382
    4  15721.92        5.19252000e+01       -1.06277255e-07  25.8707  20.2382
    5  15722.18        5.24331800e+01       -1.08880455e-07  25.9129  19.8643
    6  15722.45        5.29532300e+01       -1.26544655e-07  25.9129  19.8643
    7  15722.70        5.34295800e+01       -1.26482655e-07  25.9129  19.8643
    8  15722.94        5.39280100e+01       -1.24499355e-07  25.9129  19.8643
    9  15723.31        5.44917600e+01       -9.80959550e-08  25.8578  19.8972
   10  15723.58        5.49399800e+01       -1.23006755e-07  25.8578  19.8972
   11  15723.83        5.54832600e+01       -1.44074855e-07  25.8578  19.8972
   12  15724.12        5.60363000e+01       -9.47982550e-08  25.8986  20.2247
   13  15724.42        5.65353800e+01       -7.11219550e-08  25.8986  20.2247
   14  15724.68        5.70057100e+01       -9.16372550e-08  25.8986  20.2247
   15  15724.93        5.75087300e+01       -5.58128550e-08  25.8986  20.2247
   16  15725.30        5.80475500e+01       -1.53400550e-08  25.8857  19.7210
   17  15725.56        5.85236300e+01        2.48229450e-08  25.8857  19.7210
   18  15725.81        5.90195900e+01        8.80424450e-08  25.8857  19.7210
   19  15726.31        5.95248000e+01        2.10700645e-07  25.8857  19.7210
   20  15726.56        6.00236600e+01        3.07637245e-07  25.8757  20.2561
   21  15726.81        6.05232500e+01        4.30481445e-07  25.8757  20.2561
   22  15727.07        6.10521900e+01        6.13879945e-07  25.9119  19.8789
   23  15727.37        6.15667200e+01        8.89566545e-07  25.9119  19.8789
   24  15727.62        6.20106800e+01        1.21855595e-06  25.9119  19.8789
   25  15727.86        6.25125300e+01        1.55163595e-06  25.9119  19.8789
   26  15728.14        6.30529000e+01        2.00229185e-06  25.8709  19.9309
   27  15728.42        6.35480400e+01        2.60225725e-06  25.8709  19.9309
   28  15728.68        6.40387200e+01        3.96389375e-06  25.8709  19.9309
   29  15728.93        6.45535100e+01        5.17814205e-06  25.8709  19.9309
   30  15729.19        6.50189200e+01        6.54585255e-06  25.9055  20.2450
   31  15729.48        6.55797700e+01        8.77742665e-06  25.9055  20.2450
   32  15729.72        6.60368500e+01        1.03903911e-05  25.9055  20.2450
   33  15730.01        6.65159800e+01        1.23038960e-05  25.9055  20.2450
   34  15730.35        6.71078500e+01        1.68104531e-05  25.9026  19.7560
   35  15730.60        6.76364900e+01        2.24177108e-05  25.9026  19.7560
