====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 40000.E+01 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =050000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
400001.E-02  4446.55E-03  3184.52E-08
800001.E-02  4455.89E-03  1312.89E-07
120000.E-01  4475.74E-03  4360.07E-07
160000.E-01  4502.26E-03  2889.82E-07
200000.E-01  4520.79E-03  2589.25E-07
240000.E-01  4541.19E-03  4040.93E-07
280000.E-01  4565.77E-03  4445.51E-07
320000.E-01  4593.48E-03  3873.63E-07
360000.E-01  4605.90E-03  5217.96E-07
400000.E-01  4628.03E-03  3623.95E-07
440000.E-01  4652.29E-03  2696.34E-07
480000.E-01  4678.79E-03  3802.89E-07
520000.E-01  4703.59E-03  6231.05E-07
560000.E-01  4724.19E-03  3924.18E-07
600000.E-01  4749.74E-03  6897.42E-07
640000.E-01  4783.76E-03  3412.38E-07
680000.E-01  4817.38E-03  5033.19E-07
720000.E-01  4848.84E-03  3860.39E-07
760000.E-01  4874.70E-03  4217.21E-07
800000.E-01  4904.59E-03  5051.08E-07
840000.E-01  4934.96E-03  3640.22E-07
880000.E-01  4964.50E-03  4331.50E-07
920000.E-01  4997.54E-03  6628.84E-07
960000.E-01  5037.83E-03  4327.85E-07
100000.E+00  5067.38E-03  4195.50E-07
104000.E+00  5099.85E-03  5031.94E-07
108000.E+00  5131.32E-03  4666.81E-07
112000.E+00  5163.83E-03  3685.79E-07
116000.E+00  5204.53E-03  4432.89E-07
120000.E+00  5238.77E-03  7754.02E-07
124000.E+00  5273.17E-03  4353.43E-07
128000.E+00  5308.54E-03  3249.70E-07
132000.E+00  5345.36E-03  1232.03E-06
136000.E+00  5386.98E-03  4636.92E-07
140000.E+00  5432.90E-03  5262.76E-07
144000.E+00  5473.05E-03  3382.39E-07
148000.E+00  5514.35E-03  4256.04E-07
152000.E+00  5561.51E-03  8263.25E-07
156000.E+00  5607.23E-03  4029.27E-07
160000.E+00  5659.29E-03  4841.36E-07
164000.E+00  5706.50E-03  5353.72E-07
168000.E+00  5753.72E-03  5692.25E-07
172000.E+00  5807.35E-03  6392.81E-07
176000.E+00  5866.79E-03  4144.55E-07
180000.E+00  5922.01E-03  5310.60E-07
184000.E+00  5973.93E-03  6384.50E-07
188000.E+00  6025.81E-03  5042.15E-07
192000.E+00  6086.49E-03  5227.34E-07
196000.E+00  6153.17E-03  6374.86E-07
200000.E+00  6209.15E-03  6409.11E-07
204000.E+00  6278.42E-03  7949.91E-07
208000.E+00  6358.14E-03  5988.99E-07
212000.E+00  6416.90E-03  7274.00E-07
216000.E+00  6484.51E-03  6211.95E-07
220000.E+00  6562.79E-03  5504.55E-07
224000.E+00  6642.01E-03  6359.67E-07
228000.E+00  6723.43E-03  8923.30E-07
232000.E+00  6817.15E-03  6596.24E-07
236000.E+00  6926.00E-03  9680.66E-07
240000.E+00  7019.50E-03  8207.44E-07
244000.E+00  7112.89E-03  6966.53E-07
248000.E+00  7204.16E-03  6791.41E-07
252000.E+00  7306.11E-03  7553.14E-07
256000.E+00  7409.73E-03  8998.93E-07
260000.E+00  7539.17E-03  8579.74E-07
264000.E+00  7668.17E-03  1010.67E-06
268000.E+00  7820.54E-03  9346.45E-07
272000.E+00  7988.79E-03  9393.86E-07
276000.E+00  8161.28E-03  9879.46E-07
280000.E+00  8347.66E-03  1383.00E-06
284000.E+00  8553.50E-03  1292.75E-06
288000.E+00  8790.40E-03  1183.33E-06
292000.E+00  9019.31E-03  1162.74E-06
296000.E+00  9305.57E-03  1238.67E-06
300000.E+00  9606.78E-03  1095.86E-06
304000.E+00  9942.06E-03  1216.82E-06
308000.E+00  1033.96E-02  1520.78E-06
312000.E+00  1078.22E-02  1553.45E-06
316000.E+00  1132.50E-02  1489.26E-06
320000.E+00  1196.57E-02  1899.94E-06
324000.E+00  1270.66E-02  2019.66E-06
328000.E+00  1357.99E-02  2502.86E-06
332000.E+00  1439.30E-02  3043.26E-06
336000.E+00  1483.55E-02  3706.29E-06
340000.E+00  1423.19E-02  5047.78E-06
344000.E+00  1212.74E-02  5829.50E-06
348000.E+00  8706.91E-03  5607.32E-06
352000.E+00  5038.10E-03  4071.03E-06
356000.E+00  2287.93E-03  2353.98E-06
360000.E+00  8139.77E-04  9415.75E-07
364000.E+00  2187.13E-04  2957.53E-07
368000.E+00  4131.79E-05  6443.00E-08
372000.E+00  4265.59E-06  8627.11E-09
376000.E+00  4777.32E-07  4388.29E-10
380000.E+00  7444.76E-08  2006.30E-10
384000.E+00  0000.00E+00  0000.00E+00
388000.E+00  0000.00E+00  0000.00E+00
392000.E+00  0000.00E+00  0000.00E+00
396000.E+00  0000.00E+00  0000.00E+00
400000.E+00  0000.00E+00  0000.00E+00
