# Ic = 3.91 A, n = 25.91 , Tavg = 19.95 K, f28-6e20pm2-1200keV-0nA-20k-anneal80k_4h
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-10_14:42:09.670000      73666.99       -4.38269200e-01       -2.31522610e-08  19.9719  19.7054
0202-03-10_14:42:10.062000      73667.38       -4.39367500e-01       -1.94936010e-08  19.9719  19.7054
0202-03-10_14:42:10.457000      73667.77       -4.42175500e-01       -2.58755510e-08  19.9432  19.5777
0202-03-10_14:42:10.855000      73668.17       -2.14424800e-01       -1.58969210e-08  19.9432  19.5777
0202-03-10_14:42:11.277000      73668.59       -9.89477000e-03       -1.90578510e-08  19.9432  19.5777
0202-03-10_14:42:11.715000      73669.03        3.77546300e-01       -1.36036910e-08  19.9486  19.7129
0202-03-10_14:42:12.105000      73669.42        5.79648400e-01       -3.93496100e-09  19.9486  19.7129
0202-03-10_14:42:12.504000      73669.82        9.67682900e-01       -3.43913100e-09  19.9617  19.5737
0202-03-10_14:42:12.895000      73670.21        1.17314700e+00       -1.49052510e-08  19.9617  19.5737
0202-03-10_14:42:13.375000      73670.69        1.56483400e+00       -1.07526610e-08  19.9617  19.5737
0202-03-10_14:42:13.777000      73671.09        1.77076300e+00       -2.17229510e-08  19.9284  19.6354
0202-03-10_14:42:14.176000      73671.49        2.15552900e+00       -1.55870210e-08  19.9284  19.6354
0202-03-10_14:42:14.582000      73671.89        2.54911200e+00       -1.88719110e-08  19.9901  19.7033
0202-03-10_14:42:14.984000      73672.30        2.75822500e+00       -1.86240010e-08  19.9901  19.7033
0202-03-10_14:42:15.390000      73672.71        3.14343600e+00       -1.63927510e-08  19.9362  19.5626
0202-03-10_14:42:15.790000      73673.10        3.34379500e+00       -1.19913810e-08  19.9362  19.5626
0202-03-10_14:42:16.180000      73673.49        3.73677500e+00        5.40193890e-08  19.9362  19.5626
0202-03-10_14:42:16.594000      73673.91        3.94606000e+00        2.35122769e-07  19.9475  19.7174
0202-03-10_14:42:16.984000      73674.30        4.33442200e+00        3.12768773e-06  19.9475  19.7174
0202-03-10_14:42:17.390000      73674.71        4.52013800e+00        8.12524907e-06  19.9483  19.5865
0202-03-10_14:42:17.790000      73675.10        4.92369600e+00        4.76275667e-05  19.9483  19.5865
