# Ic =  nan A, n =  nan , Tavg = 25.40 K, 45e19pm2-anneal300-720min-0nA-03T-25k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-03_14:06:08.477000      188487.60        7.69493400e-03       -8.22886923e-09  25.4032  22.5234  22.6553  0.0000
0202-04-03_14:06:08.836000      188487.96        1.11198400e-01       -9.96236923e-09  25.4032  22.5234  22.6553  0.0000
0202-04-03_14:06:09.184000      188488.31        2.10883500e-01        1.50161308e-08  25.4032  22.5234  22.6553  0.0000
0202-04-03_14:06:09.530000      188488.66        3.10087600e-01        1.29088308e-08  25.3888  22.5180  22.6542  0.0000
0202-04-03_14:06:09.880000      188489.00        4.09056400e-01        1.98504308e-08  25.3888  22.5180  22.6542  0.0000
0202-04-03_14:06:10.227000      188489.35        5.08116600e-01        1.74333308e-08  25.3888  22.5180  22.6542  0.0000
0202-04-03_14:06:10.586000      188489.71        6.07872100e-01        9.93393077e-09  25.4112  22.5236  22.6727  0.0000
0202-04-03_14:06:10.934000      188490.06        7.07417600e-01       -1.53206923e-09  25.4112  22.5236  22.6727  0.0000
0202-04-03_14:06:11.280000      188490.41        8.06638000e-01        1.32807308e-08  25.4112  22.5236  22.6727  0.0000
0202-04-03_14:06:11.640000      188490.76        9.06289800e-01        2.09041308e-08  25.4188  22.5206  22.6738  0.0000
0202-04-03_14:06:11.996000      188491.12        1.00542000e+00        1.60078308e-08  25.4188  22.5206  22.6738  0.0000
0202-04-03_14:06:12.395000      188491.52        1.10484600e+00        1.10495308e-08  25.4188  22.5206  22.6738  0.0000
0202-04-03_14:06:12.770000      188491.89        1.20428300e+00        1.85489308e-08  25.3961  22.5214  22.6432  0.0000
0202-04-03_14:06:13.117000      188492.24        1.30348300e+00        1.34666308e-08  25.3961  22.5214  22.6432  0.0000
0202-04-03_14:06:13.470000      188492.59        1.40310000e+00        6.83503077e-09  25.4108  22.5236  22.6625  0.0000
0202-04-03_14:06:13.820000      188492.94        1.50254300e+00        1.88588308e-08  25.4108  22.5236  22.6625  0.0000
0202-04-03_14:06:14.168000      188493.29        1.60175300e+00        1.87968308e-08  25.4108  22.5236  22.6625  0.0000
0202-04-03_14:06:14.516000      188493.64        1.70116400e+00        1.73097308e-08  25.3930  22.5162  22.6474  0.0000
0202-04-03_14:06:14.863000      188493.99        1.80042900e+00        1.73104308e-08  25.3930  22.5162  22.6474  0.0000
0202-04-03_14:06:15.210000      188494.34        1.89985000e+00        1.76824308e-08  25.3930  22.5162  22.6474  0.0000
0202-04-03_14:06:15.570000      188494.69        1.99950400e+00        1.45215308e-08  25.4088  22.5229  22.6500  0.0000
0202-04-03_14:06:15.918000      188495.04        2.09850500e+00        1.91079308e-08  25.4088  22.5229  22.6500  0.0000
0202-04-03_14:06:16.266000      188495.39        2.19781500e+00        2.23307308e-08  25.4088  22.5229  22.6500  0.0000
0202-04-03_14:06:16.613000      188495.74        2.29720000e+00        2.85906308e-08  25.4066  22.5182  22.6564  0.0000
0202-04-03_14:06:16.960000      188496.09        2.39692800e+00        2.82187308e-08  25.4066  22.5182  22.6564  0.0000
0202-04-03_14:06:17.310000      188496.43        2.49603500e+00        3.25572308e-08  25.4066  22.5182  22.6564  0.0000
0202-04-03_14:06:17.656000      188496.78        2.59543100e+00        3.57181308e-08  25.3803  22.5175  22.6406  0.0000
0202-04-03_14:06:18.004000      188497.13        2.69473600e+00        3.98087308e-08  25.3803  22.5175  22.6406  0.0000
0202-04-03_14:06:18.406000      188497.53        2.79423700e+00        4.38992308e-08  25.3803  22.5175  22.6406  0.0000
0202-04-03_14:06:18.770000      188497.90        2.89353900e+00        5.04689308e-08  25.4134  22.5230  22.6435  0.0000
0202-04-03_14:06:19.120000      188498.24        2.99313400e+00        5.40017308e-08  25.4134  22.5230  22.6435  0.0000
0202-04-03_14:06:19.477000      188498.60        3.09241600e+00        4.47669308e-08  25.3855  22.5162  22.6251  0.0000
0202-04-03_14:06:19.824000      188498.95        3.19147400e+00        5.24522308e-08  25.3855  22.5162  22.6251  0.0000
0202-04-03_14:06:20.170000      188499.30        3.29122000e+00        5.22663308e-08  25.3855  22.5162  22.6251  0.0000
0202-04-03_14:06:20.520000      188499.64        3.39022500e+00        5.60422308e-08  25.3897  22.5212  22.6664  0.0000
0202-04-03_14:06:20.870000      188500.00        3.48976800e+00        5.83925308e-08  25.3897  22.5212  22.6664  0.0000
0202-04-03_14:06:21.220000      188500.35        3.58906400e+00        6.14914308e-08  25.3897  22.5212  22.6664  0.0000
0202-04-03_14:06:21.566000      188500.69        3.68789700e+00        4.82900308e-08  25.4292  22.5175  22.6646  0.0000
0202-04-03_14:06:21.914000      188501.04        3.78766600e+00        5.53556308e-08  25.4292  22.5175  22.6646  0.0000
0202-04-03_14:06:22.266000      188501.39        3.88704700e+00        6.06857308e-08  25.4292  22.5175  22.6646  0.0000
0202-04-03_14:06:22.625000      188501.75        3.98656400e+00        6.08716308e-08  25.3947  22.5180  22.6384  0.0000
