# Ic = 13.35 A, n = 22.59 , Tavg = 22.13 K, ffj51-30p3e19pm2-anneal300k-720min-03T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-02_00:43:46.508000      53945.63        1.01902700e-02        8.15010556e-09  22.1146  19.1589  19.3453  0.0000
0202-04-02_00:43:46.860000      53945.98        1.13999600e-01        1.01953056e-08  22.1146  19.1589  19.3453  0.0000
0202-04-02_00:43:47.207000      53946.33        2.13611500e-01        6.10480556e-09  22.1146  19.1589  19.3453  0.0000
0202-04-02_00:43:47.555000      53946.68        3.12466600e-01       -1.03192944e-08  22.1326  19.1447  19.3364  0.0000
0202-04-02_00:43:47.910000      53947.03        4.11320200e-01        2.07620556e-09  22.1326  19.1447  19.3364  0.0000
0202-04-02_00:43:48.254000      53947.38        5.11307200e-01       -3.88910944e-08  22.1326  19.1447  19.3364  0.0000
0202-04-02_00:43:48.610000      53947.73        6.10177200e-01       -8.27409444e-09  22.1158  19.1540  19.3240  0.0000
0202-04-02_00:43:48.957000      53948.08        7.09930100e-01        3.37469056e-08  22.1158  19.1540  19.3240  0.0000
0202-04-02_00:43:49.305000      53948.43        8.09263100e-01        3.07100056e-08  22.1158  19.1540  19.3240  0.0000
0202-04-02_00:43:49.670000      53948.80        9.09250600e-01        2.81689056e-08  22.1271  19.1518  19.3604  0.0000
0202-04-02_00:43:50.030000      53949.16        1.00803000e+00        1.70440556e-09  22.1271  19.1518  19.3604  0.0000
0202-04-02_00:43:50.418000      53949.54        1.10750600e+00       -6.35449444e-09  22.1271  19.1518  19.3604  0.0000
0202-04-02_00:43:50.790000      53949.92        1.20689200e+00        7.77530556e-09  22.1195  19.1445  19.3184  0.0000
0202-04-02_00:43:51.137000      53950.26        1.30621500e+00        1.18659056e-08  22.1195  19.1445  19.3184  0.0000
0202-04-02_00:43:51.490000      53950.61        1.40560000e+00        3.06500556e-09  22.1304  19.1570  19.3506  0.0000
0202-04-02_00:43:51.848000      53950.97        1.50511900e+00       -3.00879444e-09  22.1304  19.1570  19.3506  0.0000
0202-04-02_00:43:52.195000      53951.32        1.60416100e+00       -4.86809444e-09  22.1304  19.1570  19.3506  0.0000
0202-04-02_00:43:52.543000      53951.67        1.70356300e+00       -5.92179444e-09  22.1252  19.1430  19.3221  0.0000
0202-04-02_00:43:52.890000      53952.02        1.80273400e+00        9.01055556e-11  22.1252  19.1430  19.3221  0.0000
0202-04-02_00:43:53.246000      53952.37        1.90233900e+00       -5.05409444e-09  22.1252  19.1430  19.3221  0.0000
0202-04-02_00:43:53.594000      53952.72        2.00200000e+00       -1.39168944e-08  22.1199  19.1517  19.3214  0.0000
0202-04-02_00:43:53.953000      53953.08        2.10143200e+00       -7.28529444e-09  22.1199  19.1517  19.3214  0.0000
0202-04-02_00:43:54.312000      53953.44        2.20073500e+00       -8.09099444e-09  22.1199  19.1517  19.3214  0.0000
0202-04-02_00:43:54.664000      53953.79        2.30020800e+00       -9.14459444e-09  22.1251  19.1497  19.3523  0.0000
0202-04-02_00:43:55.010000      53954.14        2.39929000e+00       -8.64879444e-09  22.1251  19.1497  19.3523  0.0000
0202-04-02_00:43:55.426000      53954.55        2.49901000e+00       -8.83469444e-09  22.1251  19.1497  19.3523  0.0000
0202-04-02_00:43:55.780000      53954.91        2.59847800e+00       -6.41759444e-09  22.1099  19.1427  19.3188  0.0000
0202-04-02_00:43:56.130000      53955.25        2.69744300e+00       -1.21815944e-08  22.1099  19.1427  19.3188  0.0000
0202-04-02_00:43:56.477000      53955.60        2.79716200e+00       -1.31732944e-08  22.1253  19.1554  19.3507  0.0000
0202-04-02_00:43:56.832000      53955.96        2.89665200e+00       -1.74497944e-08  22.1253  19.1554  19.3507  0.0000
0202-04-02_00:43:57.176000      53956.30        2.99591900e+00       -2.12303944e-08  22.1253  19.1554  19.3507  0.0000
0202-04-02_00:43:57.527000      53956.65        3.09546300e+00       -2.61886944e-08  22.1279  19.1417  19.3350  0.0000
