# Ic = 1.80 A, n = 13.30 , Tavg = 60.00 K, 60k-anneal300k-720min-03T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_20:40:04.120000      39323.25        9.04551400e-03       -6.60060000e-09  60.0223  58.8438  59.3143  0.0000
0202-04-01_20:40:04.473000      39323.60        1.12400100e-01       -6.10480000e-09  59.9836  58.8448  59.2927  0.0000
0202-04-01_20:40:04.832000      39323.96        2.11735900e-01       -2.56908000e-08  59.9836  58.8448  59.2927  0.0000
0202-04-01_20:40:05.180000      39324.31        3.10830900e-01       -1.47899000e-08  59.9836  58.8448  59.2927  0.0000
0202-04-01_20:40:05.527000      39324.65        4.10328000e-01       -6.36460000e-09  60.0319  58.8450  59.3082  0.0000
0202-04-01_20:40:05.875000      39325.00        5.09905700e-01       -3.39445000e-08  60.0319  58.8450  59.3082  0.0000
0202-04-01_20:40:06.227000      39325.35        6.09539400e-01        8.51000000e-09  60.0319  58.8450  59.3082  0.0000
0202-04-01_20:40:06.586000      39325.71        7.08334500e-01        5.47310000e-09  60.0154  58.8458  59.3341  0.0000
0202-04-01_20:40:06.934000      39326.06        8.07778500e-01       -3.46263000e-08  60.0154  58.8458  59.3341  0.0000
0202-04-01_20:40:07.280000      39326.41        9.07009900e-01       -3.06597000e-08  60.0154  58.8458  59.3341  0.0000
0202-04-01_20:40:07.630000      39326.75        1.00643300e+00       -3.08457000e-08  60.0068  58.8473  59.3259  0.0000
0202-04-01_20:40:07.984000      39327.11        1.10578600e+00       -3.70434000e-08  60.0068  58.8473  59.3259  0.0000
0202-04-01_20:40:08.370000      39327.49        1.20510700e+00       -1.94418000e-08  60.0068  58.8473  59.3259  0.0000
0202-04-01_20:40:08.758000      39327.88        1.30437300e+00       -2.59494000e-08  60.0020  58.8463  59.3334  0.0000
0202-04-01_20:40:09.105000      39328.23        1.40388100e+00       -2.49578000e-08  60.0020  58.8463  59.3334  0.0000
0202-04-01_20:40:09.453000      39328.58        1.50326600e+00       -1.64669000e-08  60.0020  58.8463  59.3334  0.0000
0202-04-01_20:40:09.810000      39328.93        1.60237300e+00       -4.13340000e-09  59.9877  58.8463  59.2996  0.0000
0202-04-01_20:40:10.156000      39329.28        1.70185900e+00        3.42925000e-08  59.9877  58.8463  59.2996  0.0000
0202-04-01_20:40:10.504000      39329.63        1.80117800e+00        1.22982100e-07  59.9574  58.8441  59.2838  0.0000
0202-04-01_20:40:10.850000      39329.98        1.90098300e+00        3.19574200e-07  59.9574  58.8441  59.2838  0.0000
0202-04-01_20:40:11.200000      39330.33        1.99990100e+00        6.82451600e-07  59.9574  58.8441  59.2838  0.0000
0202-04-01_20:40:11.560000      39330.68        2.09925000e+00        1.78149590e-06  59.9936  58.8440  59.2981  0.0000
0202-04-01_20:40:11.906000      39331.03        2.19853200e+00        3.17846520e-06  59.9936  58.8440  59.2981  0.0000
0202-04-01_20:40:12.254000      39331.38        2.29815100e+00        5.42347060e-06  59.9936  58.8440  59.2981  0.0000
0202-04-01_20:40:12.600000      39331.73        2.39770200e+00        8.93448718e-06  59.9953  58.8443  59.3036  0.0000
0202-04-01_20:40:12.950000      39332.07        2.49706200e+00        1.41161031e-05  59.9953  58.8443  59.3036  0.0000
0202-04-01_20:40:13.297000      39332.42        2.59612900e+00        2.23203789e-05  59.9953  58.8443  59.3036  0.0000
