# Ic =  nan A, n =  nan , Tavg = 25.32 K, 25k-anneal300k-720min-03T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_20:00:29.156000      36948.28        8.36448800e-03        4.91165833e-09  25.3299  22.6601  22.8330  0.0000
0202-04-01_20:00:29.504000      36948.63        3.09892500e-01        1.82987583e-08  25.3197  22.6538  22.8284  0.0000
0202-04-01_20:00:29.850000      36948.98        6.08622800e-01        7.20485833e-09  25.3197  22.6538  22.8284  0.0000
0202-04-01_20:00:30.200000      36949.33        9.06396800e-01       -3.02144167e-09  25.3197  22.6538  22.8284  0.0000
0202-04-01_20:00:30.560000      36949.69        1.20430300e+00        1.17291583e-08  25.3076  22.6581  22.8127  0.0000
0202-04-01_20:00:30.906000      36950.03        1.50289300e+00       -7.17384167e-09  25.3076  22.6581  22.8127  0.0000
0202-04-01_20:00:31.254000      36950.38        1.80113900e+00       -1.26898417e-08  25.3076  22.6581  22.8127  0.0000
0202-04-01_20:00:31.600000      36950.73        2.09905900e+00       -1.76480417e-08  25.2871  22.6540  22.8135  0.0000
0202-04-01_20:00:31.953000      36951.08        2.39735900e+00       -2.02520417e-08  25.2871  22.6540  22.8135  0.0000
0202-04-01_20:00:32.330000      36951.45        2.69546900e+00       -2.73184417e-08  25.2871  22.6540  22.8135  0.0000
0202-04-01_20:00:32.750000      36951.87        2.99345500e+00       -1.28157417e-08  25.3114  22.6553  22.8168  0.0000
0202-04-01_20:00:33.105000      36952.23        3.29181800e+00       -1.96332417e-08  25.3114  22.6553  22.8168  0.0000
0202-04-01_20:00:33.470000      36952.59        3.58935200e+00       -2.72564417e-08  25.3165  22.6635  22.8383  0.0000
0202-04-01_20:00:33.816000      36952.94        3.88787200e+00       -2.42815417e-08  25.3165  22.6635  22.8383  0.0000
0202-04-01_20:00:34.164000      36953.29        4.18649500e+00       -3.35161417e-08  25.3165  22.6635  22.8383  0.0000
0202-04-01_20:00:34.510000      36953.64        4.48421300e+00       -3.34541417e-08  25.3089  22.6565  22.8381  0.0000
0202-04-01_20:00:34.867000      36953.99        4.78249100e+00       -2.09347417e-08  25.3089  22.6565  22.8381  0.0000
0202-04-01_20:00:35.215000      36954.34        5.08044200e+00       -4.23788417e-08  25.3089  22.6565  22.8381  0.0000
0202-04-01_20:00:35.560000      36954.69        5.37807200e+00       -3.57473417e-08  25.3153  22.6618  22.8304  0.0000
0202-04-01_20:00:35.918000      36955.04        5.67621700e+00       -3.61811417e-08  25.3153  22.6618  22.8304  0.0000
0202-04-01_20:00:36.277000      36955.40        5.97521800e+00       -5.06838417e-08  25.3153  22.6618  22.8304  0.0000
0202-04-01_20:00:36.625000      36955.75        6.27301000e+00       -6.07241417e-08  25.2987  22.6566  22.8276  0.0000
0202-04-01_20:00:36.980000      36956.11        6.57007800e+00       -5.34728417e-08  25.2987  22.6566  22.8276  0.0000
0202-04-01_20:00:37.370000      36956.50        6.86825300e+00       -4.46720417e-08  25.2987  22.6566  22.8276  0.0000
0202-04-01_20:00:37.740000      36956.86        7.16740900e+00       -5.96073417e-08  25.3046  22.6580  22.8315  0.0000
0202-04-01_20:00:38.086000      36957.21        7.46606800e+00       -5.99773417e-08  25.3046  22.6580  22.8315  0.0000
0202-04-01_20:00:38.440000      36957.57        7.76340000e+00       -6.43158417e-08  25.3046  22.6580  22.8315  0.0000
0202-04-01_20:00:38.790000      36957.92        8.06280900e+00       -5.91097417e-08  25.3142  22.6658  22.8450  0.0000
0202-04-01_20:00:39.137000      36958.26        8.35902500e+00       -6.58032417e-08  25.3142  22.6658  22.8450  0.0000
0202-04-01_20:00:39.484000      36958.61        8.65800700e+00       -7.13812417e-08  25.3018  22.6586  22.8364  0.0000
0202-04-01_20:00:39.832000      36958.96        8.95513600e+00       -8.87968417e-08  25.3018  22.6586  22.8364  0.0000
0202-04-01_20:00:40.184000      36959.31        9.25365900e+00       -8.01820417e-08  25.3018  22.6586  22.8364  0.0000
0202-04-01_20:00:40.530000      36959.66        9.55225600e+00       -7.75169417e-08  25.3259  22.6647  22.8474  0.0000
0202-04-01_20:00:40.880000      36960.00        9.85009700e+00       -8.41485417e-08  25.3259  22.6647  22.8474  0.0000
0202-04-01_20:00:41.227000      36960.35        1.01483800e+01       -8.50162417e-08  25.3259  22.6647  22.8474  0.0000
0202-04-01_20:00:41.574000      36960.70        1.04462900e+01       -7.39222417e-08  25.3113  22.6651  22.8330  0.0000
0202-04-01_20:00:41.920000      36961.05        1.07445900e+01       -5.59488417e-08  25.3113  22.6651  22.8330  0.0000
0202-04-01_20:00:42.277000      36961.40        1.10417600e+01       -3.89670417e-08  25.3113  22.6651  22.8330  0.0000
0202-04-01_20:00:42.625000      36961.75        1.13402000e+01        5.40865833e-09  25.3039  22.6680  22.8237  0.0000
0202-04-01_20:00:42.977000      36962.10        1.16365100e+01        5.16437583e-08  25.3039  22.6680  22.8237  0.0000
0202-04-01_20:00:43.330000      36962.45        1.19356600e+01        1.48204458e-07  25.3039  22.6680  22.8237  0.0000
0202-04-01_20:00:43.740000      36962.86        1.22335500e+01        3.04383158e-07  25.3076  22.6707  22.8373  0.0000
0202-04-01_20:00:44.086000      36963.21        1.25317200e+01        5.53777258e-07  25.3076  22.6707  22.8373  0.0000
0202-04-01_20:00:44.440000      36963.57        1.28307500e+01        9.39338458e-07  25.3076  22.6707  22.8373  0.0000
0202-04-01_20:00:44.790000      36963.91        1.31286100e+01        1.52434276e-06  25.2924  22.6640  22.8246  0.0000
0202-04-01_20:00:45.137000      36964.26        1.34269200e+01        2.82791256e-06  25.2924  22.6640  22.8246  0.0000
0202-04-01_20:00:45.484000      36964.61        1.37249600e+01        4.46225556e-06  25.3208  22.6692  22.8475  0.0000
0202-04-01_20:00:45.830000      36964.96        1.40231600e+01        6.70230338e-06  25.3208  22.6692  22.8475  0.0000
0202-04-01_20:00:46.188000      36965.31        1.43209000e+01        9.76881926e-06  25.3208  22.6692  22.8475  0.0000
0202-04-01_20:00:46.535000      36965.66        1.46185700e+01        1.55745486e-05  25.3212  22.6695  22.8569  0.0000
0202-04-01_20:00:46.883000      36966.01        1.49169700e+01        2.38735514e-05  25.3212  22.6695  22.8569  0.0000
