# Ic = 3.17 A, n = 24.39 , Tavg = 39.94 K, f29-afterlastbeamon-40K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-09_15:54:37.590000      6893.55        1.75210600e-02       -1.62509120e-08  39.9418  39.3530
0202-02-09_15:54:37.797000      6893.76        4.61366000e-02       -1.77384120e-08  39.9418  39.3530
0202-02-09_15:54:38.062000      6894.03        9.93205800e-02       -2.75930820e-08  39.9418  39.3530
0202-02-09_15:54:38.273000      6894.24        1.49291400e-01       -1.98332000e-10  39.9411  39.3404
0202-02-09_15:54:38.465000      6894.43        1.98486000e-01        1.41312800e-09  39.9411  39.3404
0202-02-09_15:54:38.656000      6894.62        2.43507300e-01        2.52874800e-09  39.9411  39.3404
0202-02-09_15:54:38.860000      6894.82        2.97019200e-01        1.47509800e-09  39.9411  39.3404
0202-02-09_15:54:39.086000      6895.05        3.48275300e-01        1.13297780e-08  39.9491  39.3576
0202-02-09_15:54:39.280000      6895.25        3.96770000e-01        1.30032080e-08  39.9491  39.3576
0202-02-09_15:54:39.477000      6895.44        4.45755400e-01        9.90425800e-09  39.9491  39.3576
0202-02-09_15:54:39.668000      6895.63        4.90729100e-01       -7.56142000e-10  39.9491  39.3576
0202-02-09_15:54:39.867000      6895.83        5.44811000e-01        6.69378000e-10  39.9491  39.3576
0202-02-09_15:54:40.074000      6896.04        5.94615600e-01       -9.61915200e-09  39.9491  39.3576
0202-02-09_15:54:40.290000      6896.25        6.43111200e-01       -2.86343200e-09  39.9582  39.3394
0202-02-09_15:54:40.490000      6896.45        6.93626700e-01       -2.24364200e-09  39.9582  39.3394
0202-02-09_15:54:40.695000      6896.66        7.41138300e-01        4.83628000e-10  39.9582  39.3394
0202-02-09_15:54:40.887000      6896.85        7.90917200e-01        1.28954800e-09  39.9582  39.3394
0202-02-09_15:54:41.100000      6897.07        8.42387000e-01        5.93823800e-09  39.9582  39.3394
0202-02-09_15:54:41.297000      6897.26        8.90763900e-01        1.28179080e-08  39.9518  39.3584
0202-02-09_15:54:41.490000      6897.45        9.39412400e-01        1.62887380e-08  39.9518  39.3584
0202-02-09_15:54:41.690000      6897.66        9.90898500e-01        1.92637380e-08  39.9518  39.3584
0202-02-09_15:54:41.887000      6897.85        1.04035900e+00        8.10749800e-09  39.9518  39.3584
0202-02-09_15:54:42.082000      6898.05        1.08581000e+00        1.08965580e-08  39.9437  39.3418
0202-02-09_15:54:42.290000      6898.25        1.14049000e+00        7.67364800e-09  39.9437  39.3418
0202-02-09_15:54:42.480000      6898.45        1.18959100e+00        1.03387480e-08  39.9437  39.3418
0202-02-09_15:54:42.670000      6898.64        1.23418300e+00        1.02767680e-08  39.9437  39.3418
0202-02-09_15:54:42.880000      6898.84        1.28837800e+00        1.08965580e-08  39.9437  39.3418
0202-02-09_15:54:43.094000      6899.06        1.33888600e+00        1.90777980e-08  39.9508  39.3598
0202-02-09_15:54:43.300000      6899.26        1.38779400e+00        1.18262480e-08  39.9508  39.3598
0202-02-09_15:54:43.504000      6899.47        1.43704100e+00        1.39335380e-08  39.9508  39.3598
0202-02-09_15:54:43.707000      6899.67        1.48497700e+00        3.21115800e-09  39.9508  39.3598
0202-02-09_15:54:43.900000      6899.86        1.53403200e+00        1.05246880e-08  39.9508  39.3598
0202-02-09_15:54:44.117000      6900.08        1.58611400e+00        1.01528080e-08  39.9451  39.3425
0202-02-09_15:54:44.312000      6900.28        1.63148800e+00        1.32517680e-08  39.9451  39.3425
0202-02-09_15:54:44.504000      6900.47        1.68522000e+00        7.85958800e-09  39.9451  39.3425
0202-02-09_15:54:44.707000      6900.67        1.73500800e+00        7.79760800e-09  39.9451  39.3425
0202-02-09_15:54:44.900000      6900.86        1.78277500e+00        3.64500800e-09  39.9451  39.3425
0202-02-09_15:54:45.110000      6901.07        1.83142600e+00        1.84761800e-09  39.9450  39.3531
0202-02-09_15:54:45.310000      6901.27        1.88388300e+00        6.68198800e-09  39.9450  39.3531
0202-02-09_15:54:45.500000      6901.46        1.93343700e+00        6.43406800e-09  39.9450  39.3531
