====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 10000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958160.E-01 A   Straggling = 483154.E-02 A
 Ion Lateral Range = 677557.E-02 A   Straggling = 933428.E-02 A
 Ion Radial  Range = 106223.E-01 A   Straggling = 784896.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
1415010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2830010.E-03 71597027.E-03 71597027.E-03 71994062.E-03 00000000.E+00 
4245010.E-03 11848443.E-03 11851257.E-03 61883861.E-03 18363600.E-03 
5660010.E-03 64358244.E-03 64482265.E-03 67002955.E-03 50955297.E-04 
7075010.E-03 54054906.E-03 55873250.E-03 55599376.E-03 15363126.E-03 
8490010.E-03 63693988.E-03 63693988.E-03 70066670.E-03 00000000.E+00 
9905010.E-03 74734125.E-03 74734125.E-03 86350000.E-03 00000000.E+00 
1132001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1273501.E-02 33592926.E-03 43132605.E-03 47496734.E-03 13156293.E-03 
1415001.E-02 59530422.E-03 64456156.E-03 66582161.E-03 19251676.E-03 
1556501.E-02 20153221.E-03 20153221.E-03 23026520.E-03 00000000.E+00 
1698001.E-02 10209679.E-03 12306499.E-03 54476896.E-03 28178333.E-03 
1839501.E-02 35212438.E-04 35212438.E-04 85165393.E-03 00000000.E+00 
1981001.E-02 24734276.E-03 27844822.E-03 78454497.E-03 76678206.E-04 
2122501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2264001.E-02 51162140.E-03 54387203.E-03 66652256.E-03 19690816.E-03 
2405501.E-02 55315943.E-03 55315943.E-03 55474394.E-03 00000000.E+00 
2547001.E-02 33126115.E-03 33180181.E-03 65227690.E-03 23494504.E-03 
2688501.E-02 66558872.E-03 66558872.E-03 73866144.E-03 00000000.E+00 
2830001.E-02 82699628.E-03 82984396.E-03 83420461.E-03 69584347.E-04 
2971501.E-02 78469321.E-04 78469321.E-04 16525903.E-03 00000000.E+00 
3113001.E-02 20059421.E-03 20059421.E-03 34443432.E-03 00000000.E+00 
3254501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3396001.E-02 13572179.E-03 13572179.E-03 88819944.E-03 00000000.E+00 
3537501.E-02 89627101.E-03 89627101.E-03 90441751.E-03 00000000.E+00 
3679001.E-02 45862013.E-03 50081191.E-03 56367120.E-03 23141055.E-03 
3820501.E-02 32693642.E-03 32748269.E-03 45401814.E-03 33884796.E-04 
3962001.E-02 19027807.E-03 19736348.E-03 24311659.E-03 75287188.E-04 
4103501.E-02 34003193.E-03 41009912.E-03 63814141.E-03 26955509.E-03 
4245001.E-02 18397680.E-03 28203903.E-03 40681982.E-03 26314338.E-03 
4386501.E-02 22944872.E-03 25827312.E-03 56023477.E-03 32417771.E-03 
4528001.E-02 43742067.E-03 56253372.E-03 62953650.E-03 29580565.E-03 
4669501.E-02 27837101.E-03 38253573.E-03 38996165.E-03 19770594.E-03 
4811001.E-02 42476795.E-03 48212272.E-03 61904289.E-03 29445472.E-03 
4952501.E-02 15110241.E-03 17121191.E-03 30932744.E-03 15360804.E-03 
5094001.E-02 21926851.E-03 25036779.E-03 40800381.E-03 16599571.E-03 
5235501.E-02 36387704.E-03 45337380.E-03 49593629.E-03 16628190.E-03 
5377001.E-02 47562296.E-03 51080439.E-03 67030326.E-03 14353998.E-03 
5518501.E-02 46894549.E-03 50466396.E-03 66809383.E-03 14810020.E-03 
