# Ic =  nan A, n =  nan , Tavg = 21.66 K, ffj51-ffj51-30p4pm2-03T-afterTc-0nA-anneal300k-6min-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-30_20:57:46             4425.60        6.66632700e-03        1.10006412e-08  21.6479  18.5455  18.7185  0.0000
0202-03-30_20:57:46.363000      4425.96        4.03919100e-02        1.19319212e-08  21.6479  18.5455  18.7185  0.0000
0202-03-30_20:57:46.710000      4426.31        6.97757300e-02        1.13741312e-08  21.6479  18.5455  18.7185  0.0000
0202-03-30_20:57:47.060000      4426.66        9.97299400e-02        1.39151612e-08  21.6502  18.5617  18.7426  0.0000
0202-03-30_20:57:47.406000      4427.00        1.29445200e-01        2.02367612e-08  21.6502  18.5617  18.7426  0.0000
0202-03-30_20:57:47.754000      4427.35        1.59135100e-01        1.93690912e-08  21.6502  18.5617  18.7426  0.0000
0202-03-30_20:57:48.113000      4427.71        1.88957200e-01        1.89352612e-08  21.6603  18.5517  18.7474  0.0000
0202-03-30_20:57:48.460000      4428.06        2.18976900e-01        2.32736112e-08  21.6603  18.5517  18.7474  0.0000
0202-03-30_20:57:48.812000      4428.41        2.48800500e-01        2.51329012e-08  21.6603  18.5517  18.7474  0.0000
0202-03-30_20:57:49.200000      4428.80        2.78503900e-01        3.19503112e-08  21.6412  18.5540  18.7158  0.0000
0202-03-30_20:57:49.555000      4429.15        3.08599600e-01        3.12066012e-08  21.6412  18.5540  18.7158  0.0000
0202-03-30_20:57:49.920000      4429.52        3.38415800e-01        2.74880112e-08  21.6412  18.5540  18.7158  0.0000
0202-03-30_20:57:50.293000      4429.89        3.67620500e-01        4.10608512e-08  21.6577  18.5616  18.7595  0.0000
0202-03-30_20:57:50.656000      4430.25        3.97831900e-01        2.83556812e-08  21.6577  18.5616  18.7595  0.0000
0202-03-30_20:57:51.004000      4430.60        4.27940400e-01        3.03389312e-08  21.6473  18.5478  18.7183  0.0000
0202-03-30_20:57:51.363000      4430.96        4.57639000e-01        4.97995312e-08  21.6473  18.5478  18.7183  0.0000
0202-03-30_20:57:51.710000      4431.31        4.87640700e-01        5.48199812e-08  21.6473  18.5478  18.7183  0.0000
0202-03-30_20:57:52.060000      4431.66        5.17002700e-01        4.61443412e-08  21.6499  18.5632  18.7426  0.0000
0202-03-30_20:57:52.406000      4432.01        5.47233500e-01        3.04026812e-08  21.6499  18.5632  18.7426  0.0000
0202-03-30_20:57:52.754000      4432.35        5.76936900e-01        4.25500612e-08  21.6499  18.5632  18.7426  0.0000
0202-03-30_20:57:53.113000      4432.71        6.06431000e-01       -1.51500088e-08  21.6592  18.5529  18.7452  0.0000
0202-03-30_20:57:53.460000      4433.06        6.36785700e-01       -1.22371188e-08  21.6592  18.5529  18.7452  0.0000
0202-03-30_20:57:53.812000      4433.41        6.66380700e-01        3.96371712e-08  21.6592  18.5529  18.7452  0.0000
0202-03-30_20:57:54.242000      4433.84        6.95927500e-01        5.99654412e-08  21.6417  18.5553  18.7178  0.0000
0202-03-30_20:57:54.605000      4434.20        7.26028700e-01        6.24445012e-08  21.6417  18.5553  18.7178  0.0000
0202-03-30_20:57:54.960000      4434.56        7.55776600e-01        3.92653112e-08  21.6648  18.5626  18.7665  0.0000
0202-03-30_20:57:55.310000      4434.91        7.85205700e-01        1.73256512e-08  21.6648  18.5626  18.7665  0.0000
0202-03-30_20:57:55.660000      4435.26        8.15458200e-01        5.22183812e-08  21.6648  18.5626  18.7665  0.0000
0202-03-30_20:57:56.010000      4435.61        8.45041400e-01        4.96773512e-08  21.6461  18.5480  18.7202  0.0000
0202-03-30_20:57:56.367000      4435.97        8.75145900e-01        3.50509112e-08  21.6461  18.5480  18.7202  0.0000
0202-03-30_20:57:56.723000      4436.32        9.04881900e-01        3.57946312e-08  21.6461  18.5480  18.7202  0.0000
0202-03-30_20:57:57.070000      4436.67        9.34472200e-01        8.48179912e-08  21.6485  18.5639  18.7409  0.0000
0202-03-30_20:57:57.426000      4437.02        9.64251300e-01        6.03373012e-08  21.6485  18.5639  18.7409  0.0000
0202-03-30_20:57:57.773000      4437.37        9.94117900e-01        2.68074112e-08  21.6485  18.5639  18.7409  0.0000
0202-03-30_20:57:58.130000      4437.73        1.02415800e+00        7.90396118e-09  21.6587  18.5536  18.7479  0.0000
0202-03-30_20:57:58.477000      4438.07        1.05411100e+00        4.18537118e-09  21.6587  18.5536  18.7479  0.0000
0202-03-30_20:57:58.863000      4438.46        1.08372800e+00        6.66443118e-09  21.6587  18.5536  18.7479  0.0000
0202-03-30_20:57:59.250000      4438.85        1.11347000e+00        9.45337118e-09  21.6416  18.5553  18.7156  0.0000
0202-03-30_20:57:59.605000      4439.20        1.14316300e+00        5.23897118e-09  21.6416  18.5553  18.7156  0.0000
0202-03-30_20:57:59.970000      4439.57        1.17292000e+00        5.30095118e-09  21.6603  18.5622  18.7624  0.0000
0202-03-30_20:58:00.324000      4439.92        1.20301500e+00        2.57398118e-09  21.6603  18.5622  18.7624  0.0000
0202-03-30_20:58:00.670000      4440.27        1.23245900e+00       -6.10271882e-09  21.6603  18.5622  18.7624  0.0000
0202-03-30_20:58:01.020000      4440.62        1.26266300e+00       -1.82633882e-09  21.6453  18.5476  18.7188  0.0000
0202-03-30_20:58:01.380000      4440.98        1.29214700e+00       -3.80958882e-09  21.6453  18.5476  18.7188  0.0000
0202-03-30_20:58:01.727000      4441.32        1.32227300e+00       -7.71410882e-09  21.6453  18.5476  18.7188  0.0000
0202-03-30_20:58:02.074000      4441.67        1.35157400e+00       -9.07758882e-09  21.6509  18.5626  18.7425  0.0000
0202-03-30_20:58:02.426000      4442.02        1.38182200e+00       -1.05650188e-08  21.6509  18.5626  18.7425  0.0000
0202-03-30_20:58:02.773000      4442.37        1.41136600e+00       -1.20524588e-08  21.6509  18.5626  18.7425  0.0000
0202-03-30_20:58:03.130000      4442.73        1.44114100e+00       -8.89165882e-09  21.6541  18.5519  18.7443  0.0000
0202-03-30_20:58:03.477000      4443.08        1.47122700e+00       -1.21145988e-08  21.6541  18.5519  18.7443  0.0000
0202-03-30_20:58:03.844000      4443.44        1.50084500e+00       -4.05813882e-09  21.6541  18.5519  18.7443  0.0000
0202-03-30_20:58:04.227000      4443.82        1.53083200e+00        2.38725118e-09  21.6395  18.5534  18.7120  0.0000
0202-03-30_20:58:04.582000      4444.18        1.56061300e+00        7.46932118e-09  21.6395  18.5534  18.7120  0.0000
0202-03-30_20:58:04.950000      4444.55        1.59011600e+00        1.33365118e-09  21.6395  18.5534  18.7120  0.0000
0202-03-30_20:58:05.316000      4444.91        1.61983700e+00       -2.38493882e-09  21.6591  18.5604  18.7626  0.0000
0202-03-30_20:58:05.676000      4445.27        1.64995300e+00       -1.39331882e-09  21.6591  18.5604  18.7626  0.0000
0202-03-30_20:58:06.030000      4445.63        1.67968600e+00       -5.79364882e-09  21.6457  18.5456  18.7141  0.0000
0202-03-30_20:58:06.380000      4445.98        1.70946800e+00       -6.78526882e-09  21.6457  18.5456  18.7141  0.0000
0202-03-30_20:58:06.727000      4446.33        1.73933900e+00        1.51958118e-09  21.6457  18.5456  18.7141  0.0000
0202-03-30_20:58:07.080000      4446.67        1.76904400e+00       -3.39718824e-10  21.6476  18.5604  18.7396  0.0000
0202-03-30_20:58:07.426000      4447.02        1.79903000e+00        5.27951176e-10  21.6476  18.5604  18.7396  0.0000
