# Ic = 0.09 A, n = 6.39 , Tavg = 70.21 K, afterTc-77k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_15:14:00.742000      662.04        7.58136400e-03       -2.83476222e-08  70.2565  68.9624  69.8425  0.0000
0202-03-29_15:14:01.100000      662.40        2.15491000e-02       -3.94415122e-08  70.2565  68.9624  69.8425  0.0000
0202-03-29_15:14:01.450000      662.74        3.18508700e-02       -4.64449222e-08  70.2565  68.9624  69.8425  0.0000
0202-03-29_15:14:01.797000      663.09        4.14150900e-02       -5.99559122e-08  70.2509  68.9625  69.8288  0.0000
0202-03-29_15:14:02.145000      663.44        5.16129800e-02       -6.68973422e-08  70.2509  68.9625  69.8288  0.0000
0202-03-29_15:14:02.500000      663.79        6.14160700e-02       -7.06159722e-08  70.2509  68.9625  69.8288  0.0000
0202-03-29_15:14:02.906000      664.20        7.11821300e-02       -7.56983722e-08  70.2454  68.9615  69.8368  0.0000
0202-03-29_15:14:03.254000      664.55        8.15210200e-02       -5.04118522e-08  70.2454  68.9615  69.8368  0.0000
0202-03-29_15:14:03.610000      664.90        9.14008500e-02        4.93092378e-08  70.2454  68.9615  69.8368  0.0000
0202-03-29_15:14:03.957000      665.25        1.01313800e-01        2.82590888e-07  70.2370  68.9591  69.8143  0.0000
0202-03-29_15:14:04.312000      665.61        1.10808200e-01        7.08001428e-07  70.2370  68.9591  69.8143  0.0000
0202-03-29_15:14:04.660000      665.95        1.20993700e-01        1.82805085e-06  70.2404  68.9564  69.8238  0.0000
0202-03-29_15:14:05.008000      666.30        1.30893300e-01        3.05569244e-06  70.2404  68.9564  69.8238  0.0000
0202-03-29_15:14:05.363000      666.66        1.40919000e-01        4.76266462e-06  70.2404  68.9564  69.8238  0.0000
0202-03-29_15:14:05.723000      667.02        1.50673000e-01        6.51699108e-06  70.2195  68.9540  69.8127  0.0000
0202-03-29_15:14:06.086000      667.38        1.60522100e-01        1.02754259e-05  70.2195  68.9540  69.8127  0.0000
0202-03-29_15:14:06.434000      667.73        1.70294000e-01        1.39280039e-05  70.2195  68.9540  69.8127  0.0000
0202-03-29_15:14:06.780000      668.07        1.80423600e-01        1.83362105e-05  70.2129  68.9518  69.7942  0.0000
0202-03-29_15:14:07.130000      668.42        1.90063400e-01        2.34865969e-05  70.2129  68.9518  69.7942  0.0000
