# Ic = 9.39 A, n = 21.11 , Tavg = 21.06 K, ffj51-30p4pm2-0T-afterTc-0nA-21k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-30_15:23:27.240000      488.78        6.25912400e-03        6.35981667e-10  21.0249  18.7118  18.9177  0.0000
0202-03-30_15:23:27.594000      489.13        1.03584900e-02       -1.16133833e-09  21.0249  18.7118  18.9177  0.0000
0202-03-30_15:23:27.940000      489.48        6.97413700e-02        9.74653167e-09  21.0059  18.6993  18.8790  0.0000
0202-03-30_15:23:28.310000      489.84        9.92823700e-02        5.90399167e-09  21.0059  18.6993  18.8790  0.0000
0202-03-30_15:23:28.676000      490.21        1.29738200e-01       -3.76434833e-09  21.0059  18.6993  18.8790  0.0000
0202-03-30_15:23:29.023000      490.56        1.59379100e-01       -3.39248833e-09  21.0157  18.7140  18.9071  0.0000
0202-03-30_15:23:29.370000      490.91        1.89048300e-01       -1.22331833e-09  21.0157  18.7140  18.9071  0.0000
0202-03-30_15:23:29.723000      491.26        2.18671500e-01       -7.97875833e-09  21.0157  18.7140  18.9071  0.0000
0202-03-30_15:23:30.074000      491.61        2.48566500e-01       -1.07676983e-08  21.0181  18.7021  18.9000  0.0000
0202-03-30_15:23:30.430000      491.97        2.78326200e-01       -7.35898833e-09  21.0181  18.7021  18.9000  0.0000
0202-03-30_15:23:30.800000      492.34        3.08206100e-01       -1.96702833e-09  21.0181  18.7021  18.9000  0.0000
0202-03-30_15:23:31.164000      492.70        3.38032700e-01       -5.87155833e-09  20.9963  18.7053  18.8755  0.0000
0202-03-30_15:23:31.510000      493.05        3.67802800e-01        1.22875717e-08  20.9963  18.7053  18.8755  0.0000
0202-03-30_15:23:31.890000      493.43        3.97838500e-01        4.66448167e-09  20.9963  18.7053  18.8755  0.0000
0202-03-30_15:23:32.260000      493.80        4.27546000e-01       -2.64873833e-09  21.0252  18.7114  18.9237  0.0000
0202-03-30_15:23:32.630000      494.16        4.57454100e-01        3.54892167e-09  21.0252  18.7114  18.9237  0.0000
0202-03-30_15:23:32.977000      494.51        4.87002300e-01        1.85472417e-08  21.0020  18.6993  18.8775  0.0000
0202-03-30_15:23:33.332000      494.87        5.16830300e-01       -1.08916183e-08  21.0020  18.6993  18.8775  0.0000
0202-03-30_15:23:33.680000      495.22        5.47127200e-01        2.02191667e-10  21.0020  18.6993  18.8775  0.0000
0202-03-30_15:23:34.027000      495.56        5.76571400e-01        4.60252167e-09  21.0145  18.7148  18.9065  0.0000
0202-03-30_15:23:34.375000      495.91        6.06507700e-01        4.60252167e-09  21.0145  18.7148  18.9065  0.0000
0202-03-30_15:23:34.734000      496.27        6.36565700e-01       -3.55598333e-10  21.0145  18.7148  18.9065  0.0000
0202-03-30_15:23:35.098000      496.64        6.65863000e-01       -4.01221833e-09  21.0179  18.7045  18.9022  0.0000
0202-03-30_15:23:35.457000      496.99        6.95925500e-01        1.87331717e-08  21.0179  18.7045  18.9022  0.0000
0202-03-30_15:23:35.812000      497.35        7.25185500e-01       -6.86313833e-09  21.0179  18.7045  18.9022  0.0000
0202-03-30_15:23:36.200000      497.73        7.56334400e-01       -7.69586183e-08  21.0033  18.7086  18.8815  0.0000
0202-03-30_15:23:36.560000      498.10        7.85776500e-01       -5.06185883e-08  21.0033  18.7086  18.8815  0.0000
0202-03-30_15:23:36.914000      498.45        8.15516500e-01       -5.31372833e-09  21.0033  18.7086  18.8815  0.0000
0202-03-30_15:23:37.280000      498.82        8.44636600e-01       -3.90289683e-08  21.0242  18.7139  18.9246  0.0000
0202-03-30_15:23:37.640000      499.18        8.74477900e-01       -6.22109283e-08  21.0242  18.7139  18.9246  0.0000
0202-03-30_15:23:38             499.54        9.04629900e-01       -3.97161883e-08  21.0065  18.7016  18.8757  0.0000
0202-03-30_15:23:38.348000      499.88        9.34204100e-01       -4.60997783e-08  21.0065  18.7016  18.8757  0.0000
0202-03-30_15:23:38.695000      500.23        9.64562100e-01       -1.21985783e-08  21.0065  18.7016  18.8757  0.0000
0202-03-30_15:23:39.047000      500.58        9.94269900e-01        2.34999317e-08  21.0157  18.7176  18.9128  0.0000
0202-03-30_15:23:39.395000      500.93        1.02410500e+00        2.85200417e-08  21.0157  18.7176  18.9128  0.0000
0202-03-30_15:23:39.754000      501.29        1.05432200e+00       -5.07127833e-09  21.0157  18.7176  18.9128  0.0000
0202-03-30_15:23:40.100000      501.64        1.08407300e+00       -2.31684383e-08  21.0212  18.7070  18.9018  0.0000
0202-03-30_15:23:40.457000      501.99        1.11341400e+00       -1.31282283e-08  21.0212  18.7070  18.9018  0.0000
0202-03-30_15:23:40.816000      502.35        1.14349800e+00       -1.33141583e-08  21.0212  18.7070  18.9018  0.0000
0202-03-30_15:23:41.164000      502.70        1.17314500e+00       -1.16674833e-09  21.0025  18.7107  18.8840  0.0000
0202-03-30_15:23:41.523000      503.06        1.20303900e+00        8.81148167e-09  21.0025  18.7107  18.8840  0.0000
0202-03-30_15:23:41.895000      503.43        1.23248700e+00        9.92706167e-09  21.0025  18.7107  18.8840  0.0000
0202-03-30_15:23:42.260000      503.80        1.26262800e+00       -1.28183483e-08  21.0281  18.7155  18.9268  0.0000
0202-03-30_15:23:42.617000      504.15        1.29230500e+00       -1.82722883e-08  21.0281  18.7155  18.9268  0.0000
0202-03-30_15:23:42.980000      504.52        1.32193300e+00       -2.38501783e-08  21.0067  18.7032  18.8815  0.0000
0202-03-30_15:23:43.330000      504.86        1.35196400e+00       -1.64123883e-08  21.0067  18.7032  18.8815  0.0000
0202-03-30_15:23:43.676000      505.21        1.38161200e+00       -4.01526833e-09  21.0067  18.7032  18.8815  0.0000
