# Ic = 0.81 A, n = 9.37 , Tavg = 59.96 K, 60k-30p3pm2-03T-0nA-anneal95k-afterTc
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_07:16:42.957000      19480.72        6.80770100e-03        1.01023615e-08  59.9587  58.8810  59.3795  0.0000
0202-03-29_07:16:43.316000      19481.08        1.10595200e-01        7.18946154e-09  59.9587  58.8810  59.3795  0.0000
0202-03-29_07:16:43.664000      19481.43        2.09715800e-01        1.45646615e-08  59.9678  58.8819  59.3979  0.0000
0202-03-29_07:16:44.010000      19481.78        3.09064100e-01        1.33870615e-08  59.9678  58.8819  59.3979  0.0000
0202-03-29_07:16:44.360000      19482.13        4.08145700e-01       -3.47043846e-09  59.9678  58.8819  59.3979  0.0000
0202-03-29_07:16:44.707000      19482.47        5.08331000e-01        3.90476154e-09  59.9718  58.8828  59.3986  0.0000
0202-03-29_07:16:45.055000      19482.82        6.07174700e-01        5.57806154e-09  59.9718  58.8828  59.3986  0.0000
0202-03-29_07:16:45.402000      19483.17        7.06581300e-01        4.28258615e-08  59.9718  58.8828  59.3986  0.0000
0202-03-29_07:16:45.750000      19483.52        8.06324300e-01        1.41120362e-07  59.9671  58.8837  59.3955  0.0000
0202-03-29_07:16:46.098000      19483.87        9.05175400e-01        4.59678762e-07  59.9671  58.8837  59.3955  0.0000
0202-03-29_07:16:46.445000      19484.21        1.00521800e+00        1.93589326e-06  59.9671  58.8837  59.3955  0.0000
0202-03-29_07:16:46.793000      19484.56        1.10402900e+00        4.51026657e-06  59.9604  58.8847  59.3920  0.0000
0202-03-29_07:16:47.145000      19484.91        1.20338500e+00        9.23546689e-06  59.9604  58.8847  59.3920  0.0000
0202-03-29_07:16:47.500000      19485.27        1.30313400e+00        1.73957265e-05  59.9604  58.8847  59.3920  0.0000
0202-03-29_07:16:47.918000      19485.69        1.40252300e+00        3.14873099e-05  59.9556  58.8854  59.3837  0.0000
