# Tc =  nan K, f26-pristine
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-10_10:03:04.100000      41357.66        9.86314500e-04       -2.97496500e-09  85.0754  84.0266
0202-11-10_10:03:06.184000      41359.74        9.88689000e-04        8.83146500e-09  85.0982  84.0317
0202-11-10_10:03:08.258000      41361.81        1.27349300e-03        3.31585000e-09  85.0383  84.0219
0202-11-10_10:03:10.395000      41363.95        1.08174400e-03       -1.85935000e-10  85.0711  84.0232
0202-11-10_10:03:12.473000      41366.03        8.26251600e-04        1.85935000e-10  85.0363  84.0340
0202-11-10_10:03:14.550000      41368.11        8.21501700e-04        8.08819000e-09  85.0773  84.0349
0202-11-10_10:03:16.645000      41370.20        1.03261900e-03       -5.23724500e-09  85.0551  84.0442
0202-11-10_10:03:18.720000      41372.27        1.08345000e-03       -1.42550500e-09  85.1257  84.0442
0202-11-10_10:03:20.816000      41374.37        8.28179100e-04       -4.02860000e-10  85.0858  84.0549
0202-11-10_10:03:22.926000      41376.48        8.64836700e-04        1.85845000e-10  85.1338  84.0619
0202-11-10_10:03:25             41378.56        6.22849400e-04        4.02860000e-09  85.0138  84.0292
0202-11-10_10:03:27.080000      41380.63        9.91730100e-04        5.64004500e-09  84.9981  84.0351
0202-11-10_10:03:29.170000      41382.73        9.56852500e-04        5.26585000e-10  85.0273  84.0499
0202-11-10_10:03:31.246000      41384.80        9.18710500e-04        4.09058000e-09  84.9477  84.0633
0202-11-10_10:03:33.360000      41386.91        6.82734200e-04        3.59475500e-09  84.9704  84.0750
0202-11-10_10:03:35.453000      41389.01        1.00464200e-03       -1.20862000e-09  84.9719  84.0843
0202-11-10_10:03:37.530000      41391.09        9.41493200e-04        5.33015000e-09  84.9097  84.0977
0202-11-10_10:03:39.610000      41393.16        9.01718500e-04        1.92133000e-09  85.0024  84.1145
0202-11-10_10:03:41.695000      41395.25        7.53454600e-04        5.60905000e-09  84.9942  84.1077
0202-11-10_10:03:43.816000      41397.37        7.33715800e-04        5.17520500e-09  84.9016  84.1358
0202-11-10_10:03:45.920000      41399.48        9.31624700e-04        3.81176500e-09  85.0418  84.1526
0202-11-10_10:03:48.004000      41401.56        8.39757600e-04        8.05720000e-09  85.1170  84.2057
0202-11-10_10:03:50.080000      41403.63        8.22764200e-04       -3.43980500e-09  85.1416  84.2239
0202-11-10_10:03:52.156000      41405.71        6.46227600e-04        4.61830500e-09  85.1914  84.2401
0202-11-10_10:03:54.234000      41407.79        7.88703500e-04       -4.33850000e-10  85.1175  84.2535
0202-11-10_10:03:56.332000      41409.89        7.89371400e-04        1.70440500e-09  85.1959  84.2665
0202-11-10_10:03:58.430000      41411.99        6.95277200e-04        1.30127000e-09  85.1705  84.2827
0202-11-10_10:04:00.523000      41414.08        6.50530400e-04        1.73539500e-09  85.2309  84.3038
0202-11-10_10:04:02.598000      41416.15        7.65921200e-04        3.96662000e-09  85.2363  84.3216
0202-11-10_10:04:04.680000      41418.24        8.87323000e-04        2.85047000e-09  85.2713  84.3401
0202-11-10_10:04:06.758000      41420.31        1.05614300e-03        7.65434500e-09  85.2833  84.3519
0202-11-10_10:04:08.910000      41422.47        6.09940100e-04       -1.58045000e-09  85.1970  84.3752
0202-11-10_10:04:10.996000      41424.55        8.60757600e-04        1.18069100e-08  85.1193  84.3563
0202-11-10_10:04:13.074000      41426.63        8.10593900e-04        7.43740000e-10  85.1312  84.3743
0202-11-10_10:04:15.150000      41428.70        8.59347900e-04        3.16065000e-09  85.1495  84.4053
0202-11-10_10:04:17.227000      41430.78        6.63591800e-04        7.15852000e-09  85.2316  84.4170
0202-11-10_10:04:19.316000      41432.87        8.24768100e-04       -1.20858000e-09  85.2007  84.4265
0202-11-10_10:04:21.438000      41434.99        8.62093600e-04        5.45519500e-09  85.2653  84.4492
0202-11-10_10:04:23.520000      41437.07        4.19156200e-04        1.11561000e-09  85.2197  84.4640
0202-11-10_10:04:25.598000      41439.15        5.62745000e-04        1.01644750e-08  85.1702  84.4801
