====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     4.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 27 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
400001.E-02  1010.00E-09  2045.29E-09  
800001.E-02  4425.00E-09  8628.07E-09  
120000.E-01  8405.00E-09  1629.86E-08  
160000.E-01  5635.00E-09  1262.92E-08  
200000.E-01  6590.00E-09  1896.93E-08  
240000.E-01  6895.00E-09  1412.60E-08  
280000.E-01  7675.00E-09  1948.23E-08  
320000.E-01  7645.00E-09  1991.49E-08  
360000.E-01  7480.00E-09  1189.41E-08  
400000.E-01  7880.00E-09  1568.84E-08  
440000.E-01  8040.00E-09  1536.53E-08  
480000.E-01  7555.00E-09  1746.36E-08  
520000.E-01  8330.00E-09  1950.09E-08  
560000.E-01  7780.00E-09  1627.61E-08  
600000.E-01  8025.00E-09  2022.34E-08  
640000.E-01  8395.00E-09  1946.03E-08  
680000.E-01  8070.00E-09  1475.46E-08  
720000.E-01  8165.00E-09  3802.72E-08  
760000.E-01  8630.00E-09  1802.97E-08  
800000.E-01  8380.00E-09  1621.82E-08  
840000.E-01  8250.00E-09  1864.42E-08  
880000.E-01  8830.00E-09  1441.94E-08  
920000.E-01  8295.00E-09  1747.03E-08  
960000.E-01  8895.00E-09  1996.02E-08  
100000.E+00  8610.00E-09  2200.38E-08  
104000.E+00  8630.00E-09  1986.51E-08  
108000.E+00  9475.00E-09  1821.60E-08  
112000.E+00  9065.00E-09  1617.59E-08  
116000.E+00  9140.00E-09  1763.12E-08  
120000.E+00  9585.00E-09  2437.36E-08  
124000.E+00  9285.00E-09  1814.86E-08  
128000.E+00  9870.00E-09  1740.91E-08  
132000.E+00  9475.00E-09  1810.80E-08  
136000.E+00  1007.50E-08  2197.59E-08  
140000.E+00  9960.00E-09  1517.26E-08  
144000.E+00  9635.00E-09  1599.28E-08  
148000.E+00  1034.00E-08  1878.83E-08  
152000.E+00  1064.50E-08  1883.30E-08  
156000.E+00  1070.00E-08  1870.05E-08  
160000.E+00  1060.50E-08  2525.74E-08  
164000.E+00  1088.00E-08  2840.63E-08  
168000.E+00  1065.50E-08  2087.17E-08  
172000.E+00  1152.50E-08  1983.35E-08  
176000.E+00  1148.00E-08  2389.72E-08  
180000.E+00  1147.00E-08  2251.75E-08  
184000.E+00  1201.50E-08  2245.18E-08  
188000.E+00  1190.00E-08  2283.50E-08  
192000.E+00  1257.50E-08  2537.17E-08  
196000.E+00  1227.50E-08  3124.68E-08  
200000.E+00  1295.50E-08  2684.94E-08  
204000.E+00  1290.50E-08  3266.04E-08  
208000.E+00  1339.50E-08  3202.26E-08  
212000.E+00  1303.50E-08  2620.18E-08  
216000.E+00  1400.00E-08  3317.22E-08  
220000.E+00  1340.00E-08  3170.82E-08  
224000.E+00  1439.00E-08  3453.31E-08  
228000.E+00  1452.50E-08  3525.47E-08  
232000.E+00  1450.50E-08  2787.01E-08  
236000.E+00  1545.50E-08  3388.26E-08  
240000.E+00  1570.50E-08  3745.67E-08  
244000.E+00  1586.00E-08  3601.57E-08  
248000.E+00  1645.50E-08  3500.26E-08  
252000.E+00  1748.50E-08  5286.64E-08  
256000.E+00  1744.00E-08  3110.04E-08  
260000.E+00  1809.50E-08  3555.23E-08  
264000.E+00  1903.00E-08  4614.55E-08  
268000.E+00  1940.50E-08  4165.02E-08  
272000.E+00  2048.00E-08  4042.64E-08  
276000.E+00  2086.00E-08  4402.25E-08  
280000.E+00  2183.50E-08  4119.76E-08  
284000.E+00  2322.50E-08  3695.66E-08  
288000.E+00  2413.50E-08  3932.52E-08  
292000.E+00  2526.50E-08  5246.61E-08  
296000.E+00  2693.50E-08  4975.54E-08  
300000.E+00  2870.50E-08  7255.66E-08  
