depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
1.2150100000e+03         	2.6487190000e-03         	9.7658019683e+00         	4.4577900000e-06         	4.1152000000e+00         
2.4300100000e+03         	3.9279600000e-03         	9.7852345210e+00         	2.0634600000e-05         	0.0000000000e+00         
3.6450100000e+03         	6.7660000000e-03         	9.8413408900e+00         	6.0986700000e-05         	0.0000000000e+00         
4.8600100000e+03         	7.0788600000e-03         	9.8940000100e+00         	6.1484500000e-05         	0.0000000000e+00         
6.0750100000e+03         	4.7686500000e-03         	9.9451863670e+00         	3.3483500000e-05         	8.2305000000e+00         
7.2900100000e+03         	5.5609400000e-03         	9.9971907170e+00         	4.4519100000e-05         	4.1152000000e+00         
8.5050100000e+03         	6.0156900000e-03         	1.0058462990e+01         	5.0445400000e-05         	0.0000000000e+00         
9.7200100000e+03         	5.7626600000e-03         	1.0130114622e+01         	4.5861500000e-05         	0.0000000000e+00         
1.0935000000e+04         	6.0970000000e-03         	1.0210488525e+01         	5.0265700000e-05         	0.0000000000e+00         
1.2150000000e+04         	6.5598500000e-03         	1.0290157080e+01         	5.6276500000e-05         	0.0000000000e+00         
1.3365000000e+04         	6.6632700000e-03         	1.0369926030e+01         	5.7816900000e-05         	0.0000000000e+00         
1.4580000000e+04         	5.9579700000e-03         	1.0469712416e+01         	4.5078800000e-05         	0.0000000000e+00         
1.5795000000e+04         	6.4150800000e-03         	1.0544755250e+01         	5.1171300000e-05         	8.2305000000e+00         
1.7010000000e+04         	6.7632700000e-03         	1.0641208460e+01         	5.4155300000e-05         	8.2305000000e+00         
1.8225000000e+04         	9.2389200000e-03         	1.0725034240e+01         	8.4545800000e-05         	4.1152000000e+00         
1.9440000000e+04         	1.0561390000e-02         	1.0855501910e+01         	8.2079900000e-05         	8.2305000000e+00         
2.0655000000e+04         	8.5848700000e-03         	9.6368442400e+00         	6.3763400000e-05         	4.1152000000e+00         
2.1870000000e+04         	2.1259620000e-03         	8.4981344500e+00         	1.1760970000e-05         	4.1152000000e+00         
2.3085000000e+04         	2.9517100000e-03         	8.5359983460e+00         	3.5066300000e-05         	8.2305000000e+00         
2.4300000000e+04         	4.2378300000e-03         	8.5902134900e+00         	6.3239600000e-05         	8.2305000000e+00         
2.5515000000e+04         	4.7865900000e-03         	8.6416896200e+00         	8.0272900000e-05         	0.0000000000e+00         
2.6730000000e+04         	3.8595700000e-03         	8.7094477900e+00         	5.0961800000e-05         	8.2305000000e+00         
2.7945000000e+04         	4.2118900000e-03         	8.7848892590e+00         	6.1743800000e-05         	0.0000000000e+00         
2.9160000000e+04         	5.1377300000e-03         	8.8487025900e+00         	9.1344800000e-05         	0.0000000000e+00         
3.0375000000e+04         	4.3819400000e-03         	8.9159748540e+00         	6.3142700000e-05         	0.0000000000e+00         
3.1590000000e+04         	5.3393500000e-03         	8.9898436100e+00         	1.0229090000e-04         	4.1152000000e+00         
3.2805000000e+04         	4.1692500000e-03         	9.0776292650e+00         	5.6459200000e-05         	0.0000000000e+00         
3.4020000000e+04         	4.4767200000e-03         	9.1619524370e+00         	7.3676600000e-05         	4.1152000000e+00         
3.5235000000e+04         	4.6099400000e-03         	9.2481945730e+00         	6.8100100000e-05         	0.0000000000e+00         
3.6450000000e+04         	5.7368900000e-03         	9.3567990400e+00         	1.0565230000e-04         	4.1152000000e+00         
3.7665000000e+04         	6.0967800000e-03         	9.4407821100e+00         	9.6601900000e-05         	8.2305000000e+00         
3.8880000000e+04         	7.7503600000e-03         	9.5744220500e+00         	1.2462720000e-04         	8.2305000000e+00         
4.0095000000e+04         	1.1263510000e-02         	9.8288645200e+00         	1.6299880000e-04         	2.0576000000e+01         
4.1310000000e+04         	6.9672000000e-03         	9.6667096900e+00         	7.5579100000e-05         	4.1152000000e+00         
4.2525000000e+04         	5.7311500000e-03         	1.2888363256e+01         	3.1288700000e-05         	1.6461000000e+01         
4.3740000000e+04         	6.6488100000e-03         	1.3488914330e+01         	4.0522100000e-05         	2.0576000000e+01         
4.4955000000e+04         	8.8269500000e-03         	1.3612885510e+01         	6.9446200000e-05         	1.6461000000e+01         
4.6170000000e+04         	9.5459500000e-03         	1.3814891430e+01         	7.0486400000e-05         	2.0576000000e+01         
4.7385000000e+04         	9.0384800000e-03         	1.4018798290e+01         	6.1697600000e-05         	1.2346000000e+01         
4.8600000000e+04         	1.0106910000e-02         	1.4244260410e+01         	7.9851700000e-05         	1.6461000000e+01         
4.9815000000e+04         	1.0267510000e-02         	1.4509704160e+01         	7.6342700000e-05         	3.7037000000e+01         
5.1030000000e+04         	1.0987560000e-02         	1.4785438020e+01         	8.9425800000e-05         	1.2346000000e+01         
5.2245000000e+04         	1.2132720000e-02         	1.5073882720e+01         	1.0509400000e-04         	3.2922000000e+01         
5.3460000000e+04         	1.2257550000e-02         	1.5382980670e+01         	1.0291620000e-04         	4.1152000000e+01         
5.4675000000e+04         	1.3334450000e-02         	1.5768396880e+01         	1.0852700000e-04         	7.8189000000e+01         
