====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 10000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958373.E-01 A   Straggling = 476181.E-02 A
 Ion Lateral Range = 668317.E-02 A   Straggling = 920767.E-02 A
 Ion Radial  Range = 105459.E-01 A   Straggling = 778916.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
1415010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2830010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4245010.E-03 93425283.E-04 93425283.E-04 26904412.E-03 00000000.E+00 
5660010.E-03 29633331.E-03 36524505.E-03 36747346.E-03 25757351.E-03 
7075010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8490010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9905010.E-03 43238332.E-03 45428006.E-03 54472997.E-03 81461667.E-04 
1132001.E-02 47260035.E-03 56701218.E-03 61333303.E-03 24063062.E-03 
1273501.E-02 68541686.E-03 68541686.E-03 69520086.E-03 00000000.E+00 
1415001.E-02 44874979.E-03 44874979.E-03 44902598.E-03 00000000.E+00 
1556501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1698001.E-02 27355489.E-03 27355489.E-03 73457427.E-03 00000000.E+00 
1839501.E-02 79720374.E-03 79775402.E-03 82025817.E-03 49187651.E-04 
1981001.E-02 56115582.E-03 58761525.E-03 73573987.E-03 17639838.E-03 
2122501.E-02 14802348.E-03 15982686.E-03 76439108.E-03 80160152.E-04 
2264001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2405501.E-02 76119668.E-03 76119668.E-03 82625372.E-03 00000000.E+00 
2547001.E-02 33102774.E-03 40997831.E-03 73190129.E-03 16634539.E-03 
2688501.E-02 29291640.E-03 48035343.E-03 69999315.E-03 24566999.E-03 
2830001.E-02 49518871.E-03 56579754.E-03 85568730.E-03 30364304.E-04 
2971501.E-02 91014814.E-03 91014814.E-03 91301263.E-03 00000000.E+00 
3113001.E-02 51721142.E-03 56662460.E-03 91847338.E-03 97839844.E-05 
3254501.E-02 64363442.E-03 64363442.E-03 87681098.E-03 00000000.E+00 
3396001.E-02 26550659.E-03 29324362.E-03 41661079.E-03 23317993.E-05 
3537501.E-02 49262659.E-03 52298977.E-03 84229476.E-03 56554954.E-04 
3679001.E-02 44246036.E-03 52217551.E-03 51788872.E-03 24285598.E-03 
3820501.E-02 26588504.E-03 26588504.E-03 36874802.E-03 00000000.E+00 
3962001.E-02 42028207.E-03 44818109.E-03 54169616.E-03 16623080.E-03 
4103501.E-02 74783683.E-04 87832249.E-04 62787538.E-03 26250016.E-03 
4245001.E-02 17431227.E-03 17544086.E-03 53557169.E-03 26201111.E-03 
4386501.E-02 38135180.E-03 46752448.E-03 59607261.E-03 28582533.E-03 
4528001.E-02 19320515.E-03 30254973.E-03 41472026.E-03 24266161.E-03 
4669501.E-02 31683705.E-03 37315410.E-03 64097680.E-03 24449244.E-03 
4811001.E-02 48151162.E-03 53039203.E-03 58437707.E-03 27565291.E-03 
4952501.E-02 34584399.E-03 42433373.E-03 55424110.E-03 27221699.E-03 
5094001.E-02 38425362.E-03 48958647.E-03 53779767.E-03 21450969.E-03 
5235501.E-02 50652620.E-03 57814821.E-03 55084532.E-03 29794982.E-03 
5377001.E-02 23434123.E-03 30044608.E-03 51328997.E-03 17415596.E-03 
5518501.E-02 34050978.E-03 40864719.E-03 50129077.E-03 26314244.E-03 
