# Ic =  nan A, n =  nan , Tavg = 22.24 K, 22k-ffj51-0e19pm2-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-07_14:09:26.316000      16326.88        1.09857300e-02        1.12539342e-08  21.9983  21.1336  21.3368  0.0000
0202-03-07_14:09:26.734000      16327.30        3.12915800e-01       -3.33692858e-08  22.0092  21.1412  21.3518  0.0000
0202-03-07_14:09:27.082000      16327.65        6.11253200e-01       -2.80392958e-08  22.0092  21.1412  21.3518  0.0000
0202-03-07_14:09:27.438000      16328.00        9.09606900e-01       -4.32235858e-08  22.0092  21.1412  21.3518  0.0000
0202-03-07_14:09:27.797000      16328.36        1.20759000e+00        3.90194942e-08  22.0026  21.1381  21.3482  0.0000
0202-03-07_14:09:28.145000      16328.71        1.50501900e+00       -7.40105583e-09  22.0026  21.1381  21.3482  0.0000
0202-03-07_14:09:28.492000      16329.06        1.80352300e+00       -2.72955758e-08  22.0132  21.1364  21.3278  0.0000
0202-03-07_14:09:28.850000      16329.42        2.10132900e+00       -2.11628558e-08  22.0132  21.1364  21.3278  0.0000
0202-03-07_14:09:29.195000      16329.76        2.39955500e+00       -2.36438958e-08  22.0132  21.1364  21.3278  0.0000
0202-03-07_14:09:29.547000      16330.11        2.69779500e+00       -2.32100658e-08  22.0236  21.1432  21.3489  0.0000
0202-03-07_14:09:29.895000      16330.46        2.99574800e+00       -1.81899558e-08  22.0236  21.1432  21.3489  0.0000
0202-03-07_14:09:30.242000      16330.81        3.29397700e+00       -7.71589583e-09  22.0236  21.1432  21.3489  0.0000
0202-03-07_14:09:30.600000      16331.17        3.59204200e+00        2.07641417e-09  22.0194  21.1349  21.3442  0.0000
0202-03-07_14:09:30.945000      16331.51        3.89023600e+00       -1.34177458e-08  22.0194  21.1349  21.3442  0.0000
0202-03-07_14:09:31.293000      16331.86        4.18802600e+00       -1.19922858e-08  22.0194  21.1349  21.3442  0.0000
0202-03-07_14:09:31.723000      16332.29        4.48619600e+00       -2.01732058e-08  22.0082  21.1433  21.3480  0.0000
0202-03-07_14:09:32.082000      16332.65        4.78428800e+00       -7.34403583e-09  22.0082  21.1433  21.3480  0.0000
