# Ic = 25.53 A, n = 29.41 , Tavg = 22.07 K, ffj51-ffj51-0e19pm2-03T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-26_23:16:56.633000      11603.70        7.75414300e-03       -5.06343000e-09  22.0304  19.6742  19.8814  0.0000
0202-03-26_23:16:56.980000      11604.04        3.08997900e-01        4.52470000e-10  22.0304  19.6742  19.8814  0.0000
0202-03-26_23:16:57.330000      11604.39        6.07021300e-01       -3.94793000e-09  22.0530  19.6857  19.9090  0.0000
0202-03-26_23:16:57.680000      11604.74        9.05826600e-01       -1.96278300e-08  22.0530  19.6857  19.9090  0.0000
0202-03-26_23:16:58.027000      11605.09        1.20353900e+00       -1.08892300e-08  22.0530  19.6857  19.9090  0.0000
0202-03-26_23:16:58.375000      11605.44        1.50191800e+00        6.46407000e-09  22.0230  19.6733  19.8742  0.0000
0202-03-26_23:16:58.727000      11605.79        1.80008700e+00       -2.91330000e-10  22.0230  19.6733  19.8742  0.0000
0202-03-26_23:16:59.080000      11606.14        2.09831500e+00       -5.12543000e-09  22.0230  19.6733  19.8742  0.0000
0202-03-26_23:16:59.426000      11606.49        2.39672700e+00       -1.53515300e-08  22.0123  19.6840  19.8585  0.0000
0202-03-26_23:16:59.777000      11606.84        2.69474100e+00       -1.49796300e-08  22.0123  19.6840  19.8585  0.0000
0202-03-26_23:17:00.125000      11607.19        2.99307200e+00       -1.64051300e-08  22.0123  19.6840  19.8585  0.0000
0202-03-26_23:17:00.477000      11607.54        3.29111800e+00       -1.67167300e-08  22.0185  19.6790  19.8784  0.0000
0202-03-26_23:17:00.830000      11607.89        3.58955000e+00       -7.98063000e-09  22.0185  19.6790  19.8784  0.0000
0202-03-26_23:17:01.180000      11608.24        3.88719400e+00       -1.18231300e-08  22.0185  19.6790  19.8784  0.0000
0202-03-26_23:17:01.562000      11608.63        4.18551900e+00       -2.71263000e-09  22.0180  19.6749  19.8606  0.0000
0202-03-26_23:17:01.918000      11608.98        4.48407900e+00       -1.78303000e-09  22.0180  19.6749  19.8606  0.0000
0202-03-26_23:17:02.290000      11609.35        4.78221000e+00       -1.62854300e-08  22.0180  19.6749  19.8606  0.0000
0202-03-26_23:17:02.640000      11609.70        5.08031700e+00       -1.44881300e-08  22.0456  19.6847  19.9068  0.0000
0202-03-26_23:17:03             11610.06        5.37825500e+00       -9.46803000e-09  22.0456  19.6847  19.9068  0.0000
0202-03-26_23:17:03.355000      11610.42        5.67641700e+00       -2.14914300e-08  22.0183  19.6716  19.8793  0.0000
0202-03-26_23:17:03.703000      11610.77        5.97436700e+00       -2.76271300e-08  22.0183  19.6716  19.8793  0.0000
0202-03-26_23:17:04.050000      11611.11        6.27258900e+00       -2.68214300e-08  22.0183  19.6716  19.8793  0.0000
0202-03-26_23:17:04.410000      11611.47        6.57076000e+00       -2.84947300e-08  22.0299  19.6827  19.8891  0.0000
0202-03-26_23:17:04.758000      11611.82        6.86947600e+00       -2.84328300e-08  22.0299  19.6827  19.8891  0.0000
0202-03-26_23:17:05.105000      11612.17        7.16748300e+00       -3.45684300e-08  22.0299  19.6827  19.8891  0.0000
0202-03-26_23:17:05.453000      11612.52        7.46498800e+00       -3.34528300e-08  22.0153  19.6786  19.8826  0.0000
0202-03-26_23:17:05.800000      11612.86        7.76390000e+00       -3.27091300e-08  22.0153  19.6786  19.8826  0.0000
0202-03-26_23:17:06.160000      11613.22        8.06151700e+00       -3.45056300e-08  22.0153  19.6786  19.8826  0.0000
0202-03-26_23:17:06.510000      11613.57        8.35993600e+00       -3.08440300e-08  22.0009  19.6755  19.8416  0.0000
0202-03-26_23:17:06.860000      11613.92        8.65798600e+00       -4.11916300e-08  22.0009  19.6755  19.8416  0.0000
0202-03-26_23:17:07.215000      11614.28        8.95622500e+00       -3.87745300e-08  22.0009  19.6755  19.8416  0.0000
0202-03-26_23:17:07.617000      11614.68        9.25393600e+00       -3.79068300e-08  22.0146  19.6857  19.8773  0.0000
0202-03-26_23:17:07.965000      11615.03        9.55242000e+00       -3.64814300e-08  22.0146  19.6857  19.8773  0.0000
0202-03-26_23:17:08.312000      11615.38        9.85054100e+00       -3.82167300e-08  22.0247  19.6727  19.8726  0.0000
0202-03-26_23:17:08.664000      11615.73        1.01490900e+01       -4.10676300e-08  22.0247  19.6727  19.8726  0.0000
0202-03-26_23:17:09.023000      11616.08        1.04466800e+01       -3.91463300e-08  22.0247  19.6727  19.8726  0.0000
0202-03-26_23:17:09.375000      11616.44        1.07451200e+01       -3.41263300e-08  22.0323  19.6838  19.8865  0.0000
0202-03-26_23:17:09.740000      11616.80        1.10435200e+01       -3.69772300e-08  22.0323  19.6838  19.8865  0.0000
0202-03-26_23:17:10.086000      11617.15        1.13412900e+01       -3.36924300e-08  22.0323  19.6838  19.8865  0.0000
0202-03-26_23:17:10.434000      11617.50        1.16397600e+01       -4.36706300e-08  22.0338  19.6791  19.8986  0.0000
0202-03-26_23:17:10.780000      11617.84        1.19373500e+01       -3.78448300e-08  22.0338  19.6791  19.8986  0.0000
0202-03-26_23:17:11.137000      11618.20        1.22352000e+01       -3.48080300e-08  22.0338  19.6791  19.8986  0.0000
0202-03-26_23:17:11.484000      11618.55        1.25340800e+01       -3.01598300e-08  22.0365  19.6765  19.8777  0.0000
0202-03-26_23:17:11.832000      11618.89        1.28317400e+01       -3.30107300e-08  22.0365  19.6765  19.8777  0.0000
0202-03-26_23:17:12.184000      11619.25        1.31301300e+01       -3.82821300e-08  22.0365  19.6765  19.8777  0.0000
0202-03-26_23:17:12.540000      11619.60        1.34283400e+01       -4.10761300e-08  22.0291  19.6863  19.8962  0.0000
0202-03-26_23:17:12.887000      11619.95        1.37269900e+01       -4.62821300e-08  22.0291  19.6863  19.8962  0.0000
0202-03-26_23:17:13.293000      11620.35        1.40245100e+01       -4.76456300e-08  22.0291  19.6863  19.8962  0.0000
0202-03-26_23:17:13.645000      11620.71        1.43222400e+01       -5.11163300e-08  22.0089  19.6726  19.8571  0.0000
0202-03-26_23:17:14             11621.06        1.46205500e+01       -4.33692300e-08  22.0089  19.6726  19.8571  0.0000
0202-03-26_23:17:14.348000      11621.41        1.49186400e+01       -4.93809300e-08  22.0049  19.6834  19.8620  0.0000
0202-03-26_23:17:14.707000      11621.77        1.52170100e+01       -4.49186300e-08  22.0049  19.6834  19.8620  0.0000
0202-03-26_23:17:15.055000      11622.12        1.55145200e+01       -5.70040300e-08  22.0049  19.6834  19.8620  0.0000
0202-03-26_23:17:15.402000      11622.46        1.58128600e+01       -6.67343300e-08  22.0366  19.6792  19.8941  0.0000
0202-03-26_23:17:15.750000      11622.81        1.61106900e+01       -6.18381300e-08  22.0366  19.6792  19.8941  0.0000
0202-03-26_23:17:16.110000      11623.17        1.64095600e+01       -6.67962300e-08  22.0366  19.6792  19.8941  0.0000
0202-03-26_23:17:16.457000      11623.52        1.67076100e+01       -5.84914300e-08  22.0243  19.6756  19.8780  0.0000
0202-03-26_23:17:16.805000      11623.87        1.70059800e+01       -5.85534300e-08  22.0243  19.6756  19.8780  0.0000
0202-03-26_23:17:17.152000      11624.21        1.73037200e+01       -6.69822300e-08  22.0243  19.6756  19.8780  0.0000
0202-03-26_23:17:17.500000      11624.56        1.76021600e+01       -7.03909300e-08  22.0443  19.6863  19.9067  0.0000
0202-03-26_23:17:17.860000      11624.92        1.79003300e+01       -7.51015300e-08  22.0443  19.6863  19.9067  0.0000
0202-03-26_23:17:18.250000      11625.31        1.81987600e+01       -6.49400300e-08  22.0443  19.6863  19.9067  0.0000
0202-03-26_23:17:18.637000      11625.70        1.84967100e+01       -6.74824300e-08  22.0252  19.6738  19.8737  0.0000
0202-03-26_23:17:18.980000      11626.04        1.87949000e+01       -6.81022300e-08  22.0252  19.6738  19.8737  0.0000
0202-03-26_23:17:19.340000      11626.40        1.90928400e+01       -6.03551300e-08  22.0069  19.6863  19.8635  0.0000
0202-03-26_23:17:19.700000      11626.76        1.93911700e+01       -6.19045300e-08  22.0069  19.6863  19.8635  0.0000
0202-03-26_23:17:20.047000      11627.11        1.96893100e+01       -6.61189300e-08  22.0069  19.6863  19.8635  0.0000
