# Ic =  nan A, n =  nan , Tavg = 25.17 K, 25k-ffj51-0e19pm2-03T-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-26_22:01:12.594000      7059.66        9.98635000e-03        1.13268375e-08  25.1315  23.2767  23.4759  0.0000
0202-03-26_22:01:12.953000      7060.01        3.10987400e-01        2.83702375e-08  25.1315  23.2767  23.4759  0.0000
0202-03-26_22:01:13.310000      7060.37        6.09816200e-01        2.36600375e-08  25.1315  23.2767  23.4759  0.0000
0202-03-26_22:01:13.670000      7060.73        9.07332400e-01        1.53463750e-09  25.1532  23.2828  23.4864  0.0000
0202-03-26_22:01:14.020000      7061.08        1.20557700e+00       -9.18726250e-09  25.1532  23.2828  23.4864  0.0000
0202-03-26_22:01:14.367000      7061.43        1.50415600e+00        1.31241375e-08  25.1216  23.2773  23.4600  0.0000
0202-03-26_22:01:14.723000      7061.79        1.80211300e+00        2.84941375e-08  25.1216  23.2773  23.4600  0.0000
0202-03-26_22:01:15.082000      7062.14        2.10076300e+00        2.23585375e-08  25.1216  23.2773  23.4600  0.0000
0202-03-26_22:01:15.440000      7062.50        2.39860200e+00        2.21726375e-08  25.1191  23.2835  23.4526  0.0000
0202-03-26_22:01:15.790000      7062.85        2.69695100e+00        2.35980375e-08  25.1191  23.2835  23.4526  0.0000
0202-03-26_22:01:16.137000      7063.20        2.99512400e+00        2.62630375e-08  25.1191  23.2835  23.4526  0.0000
0202-03-26_22:01:16.484000      7063.55        3.29302200e+00        3.21507375e-08  25.1102  23.2793  23.4470  0.0000
0202-03-26_22:01:16.832000      7063.89        3.59144000e+00        3.54974375e-08  25.1102  23.2793  23.4470  0.0000
0202-03-26_22:01:17.203000      7064.27        3.88968300e+00        3.00435375e-08  25.1102  23.2793  23.4470  0.0000
0202-03-26_22:01:17.590000      7064.65        4.18776500e+00        4.03380375e-08  25.1170  23.2791  23.4492  0.0000
0202-03-26_22:01:17.938000      7065.00        4.48634500e+00        4.28299375e-08  25.1170  23.2791  23.4492  0.0000
0202-03-26_22:01:18.290000      7065.35        4.78430300e+00        4.68605375e-08  25.1170  23.2791  23.4492  0.0000
0202-03-26_22:01:18.645000      7065.71        5.08244900e+00        4.33899375e-08  25.1361  23.2831  23.4740  0.0000
0202-03-26_22:01:18.992000      7066.05        5.38071900e+00        5.33060375e-08  25.1361  23.2831  23.4740  0.0000
0202-03-26_22:01:19.340000      7066.40        5.67881800e+00        5.09509375e-08  25.1371  23.2775  23.4765  0.0000
0202-03-26_22:01:19.688000      7066.75        5.97684800e+00        5.01452375e-08  25.1371  23.2775  23.4765  0.0000
0202-03-26_22:01:20.035000      7067.10        6.27475600e+00        5.76443375e-08  25.1371  23.2775  23.4765  0.0000
0202-03-26_22:01:20.383000      7067.44        6.57278500e+00        6.85521375e-08  25.1548  23.2836  23.4860  0.0000
0202-03-26_22:01:20.730000      7067.79        6.87131800e+00        7.38821375e-08  25.1548  23.2836  23.4860  0.0000
0202-03-26_22:01:21.080000      7068.14        7.16927600e+00        7.90261375e-08  25.1548  23.2836  23.4860  0.0000
0202-03-26_22:01:21.426000      7068.49        7.46756900e+00        7.73527375e-08  25.1256  23.2788  23.4659  0.0000
0202-03-26_22:01:21.770000      7068.83        7.76535200e+00        6.97297375e-08  25.1256  23.2788  23.4659  0.0000
0202-03-26_22:01:22.117000      7069.18        8.06367500e+00        7.74767375e-08  25.1256  23.2788  23.4659  0.0000
0202-03-26_22:01:22.477000      7069.54        8.36175200e+00        7.83443375e-08  25.1233  23.2789  23.4485  0.0000
0202-03-26_22:01:22.824000      7069.89        8.66044400e+00        8.98719375e-08  25.1233  23.2789  23.4485  0.0000
0202-03-26_22:01:23.188000      7070.25        8.95815400e+00        8.77647375e-08  25.1233  23.2789  23.4485  0.0000
0202-03-26_22:01:23.566000      7070.63        9.25626300e+00        9.43916375e-08  25.1022  23.2815  23.4407  0.0000
0202-03-26_22:01:23.926000      7070.99        9.55498900e+00        9.72381375e-08  25.1022  23.2815  23.4407  0.0000
0202-03-26_22:01:24.285000      7071.35        9.85291700e+00        1.01576437e-07  25.1022  23.2815  23.4407  0.0000
0202-03-26_22:01:24.645000      7071.71        1.01511300e+01        1.04489337e-07  25.1148  23.2756  23.4473  0.0000
0202-03-26_22:01:25.004000      7072.07        1.04489800e+01        1.03311737e-07  25.1148  23.2756  23.4473  0.0000
0202-03-26_22:01:25.363000      7072.43        1.07472900e+01        1.09757237e-07  25.1256  23.2814  23.4646  0.0000
0202-03-26_22:01:25.710000      7072.77        1.10456500e+01        1.07278237e-07  25.1256  23.2814  23.4646  0.0000
0202-03-26_22:01:26.060000      7073.12        1.13437900e+01        1.10067137e-07  25.1256  23.2814  23.4646  0.0000
0202-03-26_22:01:26.414000      7073.48        1.16418700e+01        1.20107237e-07  25.1355  23.2779  23.4723  0.0000
0202-03-26_22:01:26.773000      7073.84        1.19400500e+01        1.12360237e-07  25.1355  23.2779  23.4723  0.0000
0202-03-26_22:01:27.133000      7074.20        1.22383700e+01        1.09633337e-07  25.1355  23.2779  23.4723  0.0000
0202-03-26_22:01:27.480000      7074.54        1.25364200e+01        1.14157537e-07  25.1421  23.2792  23.4746  0.0000
0202-03-26_22:01:27.830000      7074.89        1.28347600e+01        1.16016837e-07  25.1421  23.2792  23.4746  0.0000
0202-03-26_22:01:28.188000      7075.25        1.31330000e+01        1.13413837e-07  25.1421  23.2792  23.4746  0.0000
0202-03-26_22:01:28.580000      7075.64        1.34308300e+01        1.10810837e-07  25.1436  23.2834  23.4736  0.0000
0202-03-26_22:01:28.934000      7076.00        1.37293900e+01        1.06596537e-07  25.1436  23.2834  23.4736  0.0000
0202-03-26_22:01:29.285000      7076.35        1.40273200e+01        1.10006737e-07  25.1436  23.2834  23.4736  0.0000
0202-03-26_22:01:29.637000      7076.70        1.43254400e+01        1.08026737e-07  25.1272  23.2783  23.4618  0.0000
0202-03-26_22:01:29.984000      7077.05        1.46235800e+01        1.03564937e-07  25.1272  23.2783  23.4618  0.0000
0202-03-26_22:01:30.340000      7077.40        1.49215600e+01        8.72033375e-08  25.0989  23.2828  23.4329  0.0000
0202-03-26_22:01:30.688000      7077.75        1.52202400e+01        9.47024375e-08  25.0989  23.2828  23.4329  0.0000
0202-03-26_22:01:31.035000      7078.10        1.55179100e+01        9.87928375e-08  25.0989  23.2828  23.4329  0.0000
0202-03-26_22:01:31.383000      7078.44        1.58163800e+01        9.76152375e-08  25.1183  23.2805  23.4573  0.0000
0202-03-26_22:01:31.730000      7078.79        1.61148700e+01        9.88548375e-08  25.1183  23.2805  23.4573  0.0000
0202-03-26_22:01:32.074000      7079.14        1.64128000e+01        9.42685375e-08  25.1183  23.2805  23.4573  0.0000
0202-03-26_22:01:32.426000      7079.49        1.67113600e+01        9.85449375e-08  25.1110  23.2804  23.4494  0.0000
0202-03-26_22:01:32.773000      7079.83        1.70094700e+01        9.56320375e-08  25.1110  23.2804  23.4494  0.0000
0202-03-26_22:01:33.120000      7080.18        1.73078300e+01        9.46404375e-08  25.1110  23.2804  23.4494  0.0000
0202-03-26_22:01:33.470000      7080.53        1.76052300e+01        8.55919375e-08  25.1289  23.2852  23.4686  0.0000
0202-03-26_22:01:33.816000      7080.88        1.79039000e+01        8.81949375e-08  25.1289  23.2852  23.4686  0.0000
0202-03-26_22:01:34.190000      7081.25        1.82021800e+01        8.81329375e-08  25.1289  23.2852  23.4686  0.0000
0202-03-26_22:01:34.610000      7081.67        1.85004000e+01        9.45164375e-08  25.1381  23.2798  23.4740  0.0000
0202-03-26_22:01:34.965000      7082.03        1.87986100e+01        8.97443375e-08  25.1381  23.2798  23.4740  0.0000
0202-03-26_22:01:35.330000      7082.39        1.90970100e+01        8.45342375e-08  25.1464  23.2865  23.4800  0.0000
0202-03-26_22:01:35.684000      7082.75        1.93965100e+01        9.88465375e-08  25.1464  23.2865  23.4800  0.0000
0202-03-26_22:01:36.027000      7083.09        1.96924300e+01        9.73590375e-08  25.1464  23.2865  23.4800  0.0000
0202-03-26_22:01:36.375000      7083.44        1.99927000e+01        8.96740375e-08  25.1384  23.2837  23.4743  0.0000
0202-03-26_22:01:36.723000      7083.79        2.02851100e+01        8.55836375e-08  25.1384  23.2837  23.4743  0.0000
0202-03-26_22:01:37.082000      7084.14        2.05857000e+01        8.89923375e-08  25.1384  23.2837  23.4743  0.0000
0202-03-26_22:01:37.430000      7084.49        2.08876700e+01        1.05787837e-07  25.1366  23.2837  23.4577  0.0000
0202-03-26_22:01:37.777000      7084.84        2.11844700e+01        1.15146237e-07  25.1366  23.2837  23.4577  0.0000
0202-03-26_22:01:38.133000      7085.20        2.14817300e+01        1.25248337e-07  25.1366  23.2837  23.4577  0.0000
0202-03-26_22:01:38.492000      7085.55        2.17810200e+01        1.40680337e-07  25.1140  23.2869  23.4531  0.0000
0202-03-26_22:01:38.848000      7085.91        2.20783400e+01        1.69499237e-07  25.1140  23.2869  23.4531  0.0000
0202-03-26_22:01:39.210000      7086.27        2.23767900e+01        2.07552437e-07  25.1140  23.2869  23.4531  0.0000
0202-03-26_22:01:39.605000      7086.67        2.26750400e+01        2.60975837e-07  25.1194  23.2816  23.4557  0.0000
0202-03-26_22:01:39.950000      7087.01        2.29733000e+01        3.28715637e-07  25.1194  23.2816  23.4557  0.0000
0202-03-26_22:01:40.310000      7087.37        2.32713800e+01        4.14242537e-07  25.1194  23.2816  23.4557  0.0000
0202-03-26_22:01:40.656000      7087.72        2.35695700e+01        5.44206337e-07  25.1273  23.2867  23.4565  0.0000
0202-03-26_22:01:41.004000      7088.07        2.38678000e+01        7.12900937e-07  25.1273  23.2867  23.4565  0.0000
0202-03-26_22:01:41.350000      7088.41        2.41662300e+01        9.39911137e-07  25.1405  23.2845  23.4777  0.0000
0202-03-26_22:01:41.700000      7088.76        2.44643300e+01        1.23280874e-06  25.1405  23.2845  23.4777  0.0000
0202-03-26_22:01:42.055000      7089.12        2.47622900e+01        1.62765844e-06  25.1405  23.2845  23.4777  0.0000
0202-03-26_22:01:42.402000      7089.47        2.50605000e+01        2.16554884e-06  25.1537  23.2848  23.4780  0.0000
0202-03-26_22:01:42.750000      7089.81        2.53588200e+01        3.24176364e-06  25.1537  23.2848  23.4780  0.0000
0202-03-26_22:01:43.098000      7090.16        2.56572000e+01        4.28637054e-06  25.1537  23.2848  23.4780  0.0000
0202-03-26_22:01:43.445000      7090.51        2.59549300e+01        5.63056994e-06  25.1763  23.2898  23.4940  0.0000
