# Ic = 5.09 A, n = 25.66 , Tavg = 20.06 K, f23-step10-20k-6ASupply
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-31_22:23:17.652000      6032.84        4.93816200e-02        5.83216700e-09  20.0199  19.3812
0202-10-31_22:23:17.848000      6033.03        3.05552100e-02        3.60094700e-09  20.0199  19.3812
0202-10-31_22:23:18.040000      6033.22        5.99362900e-02       -1.79117300e-09  20.0199  19.3812
0202-10-31_22:23:18.254000      6033.44        9.08920200e-02        2.05148700e-09  20.0199  19.3812
0202-10-31_22:23:18.450000      6033.63        1.19556300e-01       -6.13583000e-10  20.0282  19.4145
0202-10-31_22:23:18.640000      6033.82        1.48723600e-01        3.16087000e-10  20.0282  19.4145
0202-10-31_22:23:18.840000      6034.02        1.80020700e-01       -1.48128300e-09  20.0282  19.4145
0202-10-31_22:23:19.035000      6034.22        2.09492300e-01       -1.23337300e-09  20.0282  19.4145
0202-10-31_22:23:19.260000      6034.44        2.38965400e-01       -1.23337300e-09  20.0282  19.4145
0202-10-31_22:23:19.453000      6034.64        2.69275200e-01        5.83216700e-09  20.0438  19.2143
0202-10-31_22:23:19.645000      6034.83        2.99079200e-01        8.12536700e-09  20.0438  19.2143
0202-10-31_22:23:19.836000      6035.02        3.25699900e-01        1.35794670e-08  20.0438  19.2143
0202-10-31_22:23:20.035000      6035.22        3.58068500e-01        6.51392700e-09  20.0438  19.2143
0202-10-31_22:23:20.250000      6035.43        3.88078800e-01        8.24932700e-09  20.0438  19.2143
0202-10-31_22:23:20.453000      6035.64        4.16382400e-01        1.80356700e-09  20.0152  19.4995
0202-10-31_22:23:20.656000      6035.84        4.47725500e-01        9.30295700e-09  20.0152  19.4995
0202-10-31_22:23:20.860000      6036.04        4.77839700e-01        8.12536700e-09  20.0152  19.4995
0202-10-31_22:23:21.055000      6036.24        5.05502700e-01        1.17819270e-08  20.0152  19.4995
0202-10-31_22:23:21.260000      6036.45        5.36989700e-01        2.79442700e-09  20.0152  19.4995
0202-10-31_22:23:21.457000      6036.64        5.66502900e-01        6.63659700e-09  20.0114  19.2192
0202-10-31_22:23:21.650000      6036.83        5.94005100e-01        6.82221700e-09  20.0114  19.2192
0202-10-31_22:23:21.855000      6037.04        6.26312800e-01        1.94038270e-08  20.0114  19.2192
0202-10-31_22:23:22.047000      6037.23        6.55929900e-01        2.47959370e-08  20.0114  19.2192
0202-10-31_22:23:22.242000      6037.42        6.83301500e-01        2.90724470e-08  20.0578  19.4091
0202-10-31_22:23:22.445000      6037.63        7.15616700e-01        3.03120170e-08  20.0578  19.4091
0202-10-31_22:23:22.640000      6037.82        7.45390100e-01        2.52917670e-08  20.0578  19.4091
0202-10-31_22:23:22.832000      6038.02        7.72896800e-01        2.09532770e-08  20.0578  19.4091
0202-10-31_22:23:23.035000      6038.22        8.04803800e-01        2.17589970e-08  20.0578  19.4091
0202-10-31_22:23:23.250000      6038.43        8.35140700e-01        2.18829570e-08  20.0376  19.3812
0202-10-31_22:23:23.450000      6038.63        8.63350800e-01        2.87005770e-08  20.0376  19.3812
0202-10-31_22:23:23.645000      6038.83        8.94011200e-01        3.44025870e-08  20.0376  19.3812
0202-10-31_22:23:23.848000      6039.03        9.22644300e-01        3.46504970e-08  20.0376  19.3812
0202-10-31_22:23:24.050000      6039.23        9.52507700e-01        3.80593070e-08  20.0376  19.3812
0202-10-31_22:23:24.260000      6039.45        9.83648300e-01        3.28531270e-08  20.0376  19.3812
0202-10-31_22:23:24.457000      6039.64        1.01092200e+00        2.41141770e-08  19.9980  19.2409
0202-10-31_22:23:24.650000      6039.83        1.04292100e+00        1.92178870e-08  19.9980  19.2409
0202-10-31_22:23:24.850000      6040.04        1.07273400e+00        1.72965570e-08  19.9980  19.2409
0202-10-31_22:23:25.055000      6040.24        1.10075700e+00        2.64693570e-08  19.9980  19.2409
0202-10-31_22:23:25.250000      6040.43        1.13212200e+00        3.17994970e-08  19.9980  19.2409
0202-10-31_22:23:25.457000      6040.64        1.16179300e+00        3.59520470e-08  20.0213  19.4690
0202-10-31_22:23:25.652000      6040.84        1.18994800e+00        2.60974870e-08  20.0213  19.4690
0202-10-31_22:23:25.848000      6041.03        1.22123100e+00        2.30605470e-08  20.0213  19.4690
0202-10-31_22:23:26.050000      6041.23        1.25104900e+00        2.58495770e-08  20.0213  19.4690
0202-10-31_22:23:26.254000      6041.44        1.27954400e+00        2.90724470e-08  20.0213  19.4690
0202-10-31_22:23:26.445000      6041.63        1.31070000e+00        3.01880570e-08  20.0505  19.2501
0202-10-31_22:23:26.650000      6041.83        1.34004400e+00        2.93823370e-08  20.0505  19.2501
0202-10-31_22:23:26.850000      6042.03        1.36869500e+00        3.01260770e-08  20.0505  19.2501
