# Ic = 6.78 A, n = 23.47 , Tavg = 81.00 K, step1_77k
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  138.29       -2.09470400e-01       -6.87417450e-08  81.0285  76.9956
    1  138.74       -4.20833100e-02       -8.26872450e-08  81.0285  76.9956
    2  138.99        1.67930800e-02        7.33455550e-08  81.0273  76.9962
    3  139.23        1.19723200e-01        1.09644155e-07  81.0273  76.9962
    4  139.68        2.55590400e-01        1.40572055e-07  81.0273  76.9962
    5  139.92        3.17139200e-01        1.70260355e-07  81.0357  77.0046
    6  140.17        4.19262100e-01        1.90961655e-07  81.0357  77.0046
    7  140.77        5.63011500e-01        2.54243055e-07  81.0357  77.0046
    8  141.02        6.24327400e-01        3.04694555e-07  81.0257  76.9885
    9  141.26        7.19488100e-01        2.50152355e-07  81.0257  76.9885
   10  141.72        8.51273200e-01        1.85259455e-07  81.0257  76.9885
   11  141.97        9.31616300e-01        1.69640555e-07  81.0111  76.9792
   12  142.23        1.01103300e+00        1.58546155e-07  81.0111  76.9792
   13  142.69        1.13639500e+00        2.05898755e-07  81.0111  76.9792
   14  142.94        1.22191300e+00        2.48912755e-07  81.0136  76.9833
   15  143.19        1.32430400e+00        1.86003255e-07  81.0136  76.9833
   16  143.63        1.46429800e+00        1.75776555e-07  81.0136  76.9833
   17  143.87        1.52241300e+00        2.58457655e-07  81.0255  76.9938
   18  144.12        1.62030700e+00        3.34754755e-07  81.0255  76.9938
   19  144.75        1.70598200e+00        2.33169855e-07  81.0255  76.9938
   20  145.00        1.81947600e+00        2.07938555e-07  81.0338  77.0033
   21  145.25        1.91116900e+00        2.68661855e-07  81.0338  77.0033
   22  145.58        2.05897900e+00        1.97384955e-07  81.0165  76.9864
   23  145.84        2.12180000e+00        1.01378155e-07  81.0165  76.9864
   24  146.08        2.21507800e+00        1.12782455e-07  81.0165  76.9864
   25  146.33        2.29347200e+00        9.01597550e-08  81.0165  76.9864
   26  146.61        2.45345100e+00        9.60478550e-08  81.0494  77.0189
   27  146.90        2.53314200e+00        1.84988955e-07  81.0494  77.0189
   28  147.15        2.63033000e+00        1.85794755e-07  81.0494  77.0189
   29  147.74        2.70613800e+00        2.01661555e-07  81.0494  77.0189
   30  147.98        2.81746300e+00        1.70051855e-07  81.0194  76.9934
   31  148.23        2.90053800e+00        1.55920455e-07  81.0194  76.9934
   32  148.69        3.06304900e+00        1.99616255e-07  81.0194  76.9934
   33  148.93        3.12363700e+00        1.64039755e-07  81.0276  76.9959
   34  149.18        3.19958100e+00        1.82881655e-07  81.0276  76.9959
   35  149.77        3.31179200e+00        1.30198755e-07  81.0276  76.9959
   36  150.02        3.41961600e+00        9.61718550e-08  81.0290  77.0036
   37  150.26        3.50534400e+00        1.44888055e-07  81.0290  77.0036
   38  150.55        3.66392200e+00        1.77616455e-07  80.9603  76.9133
   39  150.80        3.74934400e+00        1.70682255e-07  80.9603  76.9133
   40  151.04        3.82132700e+00        1.72236255e-07  80.9603  76.9133
   41  151.28        3.92390400e+00        1.34738455e-07  80.9603  76.9133
   42  151.68        4.06881200e+00        1.61327855e-07  80.9603  76.9133
   43  151.92        4.12876200e+00        1.95478755e-07  81.0245  76.9974
   44  152.18        4.22683500e+00        2.18535255e-07  81.0245  76.9974
   45  152.46        4.36801800e+00        2.99418955e-07  81.0245  76.9974
   46  152.74        4.45855300e+00        3.26442155e-07  81.0148  76.9897
   47  153.00        4.52488100e+00        1.42981755e-07  81.0148  76.9897
   48  153.25        4.62264300e+00        8.68899550e-08  81.0148  76.9897
   49  153.70        4.77516200e+00        7.16429550e-08  81.0148  76.9897
   50  153.95        4.83929500e+00        1.17570055e-07  81.0389  77.0129
   51  154.20        4.92976500e+00        1.05050055e-07  81.0389  77.0129
   52  154.68        5.07091600e+00        1.55873555e-07  81.0366  77.0102
   53  154.93        5.12985000e+00        2.46983955e-07  81.0366  77.0102
   54  155.18        5.23548800e+00        2.87146955e-07  81.0366  77.0102
   55  155.72        5.37827300e+00        2.76672355e-07  81.0366  77.0102
   56  155.97        5.43661800e+00        2.68986855e-07  81.0031  76.9764
   57  156.22        5.52726900e+00        2.07874655e-07  81.0031  76.9764
   58  156.73        5.67066400e+00        1.92145955e-07  81.0031  76.9764
   59  156.98        5.73255700e+00        1.53541955e-07  81.0106  76.9847
   60  157.24        5.83154000e+00        1.75048955e-07  81.0106  76.9847
   61  157.69        5.96823500e+00        2.09633755e-07  81.0225  77.0001
   62  157.94        6.03371900e+00        1.59306055e-07  81.0225  77.0001
   63  158.18        6.12862900e+00        1.55339355e-07  81.0225  77.0001
   64  158.74        6.27908900e+00        4.50772550e-08  81.0225  77.0001
   65  158.99        6.33601500e+00        4.78663550e-08  81.0166  76.9941
   66  159.23        6.43216800e+00        7.11707550e-08  81.0166  76.9941
   67  159.52        6.54792100e+00        1.47405955e-07  81.0353  77.0145
   68  159.78        6.68148300e+00        2.91075255e-07  81.0353  77.0145
   69  160.02        6.73383600e+00        3.42332555e-07  81.0353  77.0145
   70  160.27        6.81655600e+00        4.12245855e-07  81.0353  77.0145
   71  160.55        6.98030300e+00        6.09527655e-07  81.0353  77.0145
   72  160.80        7.08347100e+00        6.75846155e-07  81.0321  77.0081
   73  161.04        7.13995500e+00        7.96892755e-07  81.0321  77.0081
   74  161.29        7.22196600e+00        9.06039255e-07  81.0321  77.0081
   75  161.54        7.37831100e+00        2.00450816e-06  81.0349  77.0076
   76  161.79        7.49777200e+00        2.23253205e-06  81.0349  77.0076
   77  162.04        7.54373600e+00        3.62335985e-06  81.0349  77.0076
   78  162.30        7.62428700e+00        3.72284465e-06  81.0349  77.0076
   79  162.55        7.77873300e+00        5.83377046e-06  81.0318  77.0072
   80  162.82        7.89307900e+00        7.44803506e-06  81.0318  77.0072
   81  163.06        7.94786300e+00        9.26912626e-06  81.0318  77.0072
   82  163.37        8.03384900e+00        1.13755726e-05  81.0318  77.0072
   83  163.74        8.19112500e+00        1.57007728e-05  81.0318  77.0072
   84  163.98        8.24964800e+00        1.75596717e-05  80.9971  76.9697
   85  164.22        8.38317100e+00        2.29124354e-05  80.9971  76.9697
