# Ic =  nan A, n =  nan , Tavg = 81.07 K, 77Kstep1
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  133.20       -1.72140900e-01       -6.30116900e-08  81.0820  77.0043
    1  133.44       -8.37420100e-02       -3.66702900e-08  81.0820  77.0043
    2  133.74        5.70929100e-02       -1.99977900e-08  81.0753  76.9914
    3  134.01        1.60971300e-01        1.36996910e-07  81.0753  76.9914
    4  134.25        2.15504300e-01        2.11124710e-07  81.0753  76.9914
    5  134.84        3.62585000e-01       -7.18127900e-08  81.0753  76.9914
    6  135.10        4.17613700e-01        3.53501100e-08  81.0918  77.0102
    7  135.34        5.17761700e-01        2.78506100e-08  81.0918  77.0102
    8  135.83        6.17233100e-01        2.73301000e-09  81.0918  77.0102
    9  136.11        7.27605700e-01       -9.82909000e-09  81.0964  77.0157
   10  136.36        8.31046400e-01       -3.33813900e-08  81.0964  77.0157
   11  136.86        9.63704100e-01       -3.56745900e-08  81.0964  77.0157
   12  137.10        1.02199400e+00       -2.63949000e-09  81.0871  77.0069
   13  137.35        1.10663800e+00       -2.55099900e-08  81.0871  77.0069
   14  137.79        1.28230500e+00       -2.05515900e-08  81.0871  77.0069
   15  138.04        1.32015400e+00       -9.88938900e-08  81.1057  77.0297
   16  138.29        1.42359800e+00       -1.02860590e-07  81.1057  77.0297
   17  138.82        1.56650300e+00       -1.59881890e-07  81.1057  77.0297
   18  139.06        1.62355400e+00       -2.24960590e-07  81.0564  76.9757
   19  139.30        1.71895300e+00       -1.67939290e-07  81.0564  76.9757
   20  139.61        1.86051100e+00       -1.28768090e-07  81.0564  76.9757
   21  139.88        1.95422400e+00       -9.05266900e-08  81.0671  76.9878
   22  140.13        2.02143900e+00       -9.26958900e-08  81.0671  76.9878
   23  140.38        2.11465100e+00       -1.50584990e-07  81.0671  76.9878
   24  140.68        2.23341400e+00       -2.69833890e-07  81.0605  76.9827
   25  140.93        2.36881200e+00       -2.89853290e-07  81.0605  76.9827
   26  141.18        2.41655600e+00       -2.65991090e-07  81.0605  76.9827
   27  141.42        2.49608200e+00       -1.95517290e-07  81.0605  76.9827
   28  141.68        2.65066500e+00       -1.00744490e-07  81.0806  77.0017
   29  141.94        2.76311000e+00       -1.87634190e-07  81.0806  77.0017
   30  142.19        2.81261100e+00       -2.02943190e-07  81.0806  77.0017
   31  142.45        2.89851900e+00       -1.01420490e-07  81.0806  77.0017
   32  142.87        3.06372400e+00       -2.48755900e-08  81.0806  77.0017
   33  143.11        3.12092400e+00       -3.24990900e-08  81.0959  77.0214
   34  143.35        3.19537400e+00        9.64711000e-09  81.0959  77.0214
   35  143.84        3.35639100e+00        1.47737810e-07  81.0689  76.9923
   36  144.09        3.42106600e+00        9.02826100e-08  81.0689  76.9923
   37  144.36        3.50276500e+00       -1.44729000e-09  81.0689  76.9923
   38  144.79        3.66087600e+00       -8.63689000e-09  81.0689  76.9923
   39  145.04        3.72288900e+00        1.65268100e-08  81.0585  76.9775
   40  145.28        3.82073600e+00       -3.42344900e-08  81.0585  76.9775
   41  145.81        3.97089000e+00       -6.68357900e-08  81.0585  76.9775
   42  146.07        4.02759000e+00       -1.36934790e-07  81.0740  76.9980
   43  146.33        4.12921400e+00       -5.67950900e-08  81.0740  76.9980
   44  146.78        4.27303300e+00       -5.21465900e-08  81.0740  76.9980
   45  147.03        4.32769800e+00       -5.51835900e-08  81.0699  76.9930
   46  147.27        4.42336500e+00       -3.59665900e-08  81.0699  76.9930
   47  147.71        4.53429100e+00       -5.70277900e-08  81.0699  76.9930
