# Ic =  nan A, n =  nan , Tavg = 81.23 K, 77Kstep1
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  20767.49       -1.16627300e-01       -1.85151870e-07  81.2243  76.9720
    1  20767.75       -6.63589500e-02       -7.26587700e-08  81.2243  76.9720
    2  20768.04        7.74542600e-02       -1.43191670e-07  81.2243  76.9720
    3  20768.40        1.72908800e-01       -1.80813270e-07  81.2375  76.9860
    4  20768.65        2.34290100e-01       -2.11307270e-07  81.2375  76.9860
    5  20768.91        3.31207800e-01       -2.48309170e-07  81.2375  76.9860
    6  20769.30        4.36635300e-01       -2.88886070e-07  81.2375  76.9860
    7  20769.57        5.79239300e-01       -4.89928470e-07  81.2388  76.9897
    8  20769.81        6.38198600e-01       -5.04059870e-07  81.2388  76.9897
    9  20770.12        7.51124000e-01       -5.12551170e-07  81.2388  76.9897
   10  20770.42        8.75338500e-01       -4.73193970e-07  81.2424  76.9969
   11  20770.68        9.41252200e-01       -4.99907270e-07  81.2424  76.9969
   12  20770.92        1.02511200e+00       -6.36944470e-07  81.2424  76.9969
   13  20771.20        1.18117300e+00       -7.08717070e-07  81.2161  76.9635
   14  20771.48        1.27468500e+00       -6.85722570e-07  81.2161  76.9635
   15  20771.73        1.33938800e+00       -6.70413570e-07  81.2161  76.9635
   16  20771.99        1.43551300e+00       -6.13020270e-07  81.2161  76.9635
   17  20772.27        1.57469100e+00       -5.96595670e-07  81.2262  76.9735
   18  20772.53        1.69698800e+00       -5.35793570e-07  81.2262  76.9735
   19  20772.77        1.73691900e+00       -4.51810970e-07  81.2262  76.9735
   20  20773.04        1.86897500e+00       -5.43664970e-07  81.2262  76.9735
   21  20773.31        1.93594100e+00       -5.17571470e-07  81.2217  76.9702
   22  20773.57        2.11437600e+00       -3.48490770e-07  81.2217  76.9702
   23  20773.81        2.12872100e+00       -2.89238070e-07  81.2217  76.9702
   24  20774.15        2.28228300e+00       -3.08699770e-07  81.2217  76.9702
   25  20774.44        2.37195900e+00       -3.34607270e-07  81.2046  76.9578
   26  20774.71        2.45120700e+00       -3.60452870e-07  81.2046  76.9578
   27  20774.99        2.53316200e+00       -3.92691170e-07  81.2046  76.9578
   28  20775.33        2.67468900e+00       -3.72744770e-07  81.2212  76.9727
   29  20775.59        2.80376900e+00       -4.26855270e-07  81.2212  76.9727
   30  20775.84        2.84036500e+00       -4.54560270e-07  81.2212  76.9727
   31  20776.13        2.96930900e+00       -4.17372370e-07  81.2228  76.9745
   32  20776.41        3.10345900e+00       -4.19789570e-07  81.2228  76.9745
   33  20776.68        3.21005500e+00       -3.92456570e-07  81.2228  76.9745
   34  20776.92        3.27384300e+00       -4.29582370e-07  81.2228  76.9745
   35  20777.27        3.36712200e+00       -4.42226270e-07  81.2309  76.9780
   36  20777.53        3.49538900e+00       -4.26111570e-07  81.2309  76.9780
   37  20777.78        3.57616700e+00       -4.63361370e-07  81.2309  76.9780
   38  20778.07        3.72325900e+00       -4.84124570e-07  81.2309  76.9780
   39  20778.38        3.77906900e+00       -4.63299370e-07  81.2265  76.9782
   40  20778.64        3.87643100e+00       -4.71108870e-07  81.2265  76.9782
   41  20778.89        4.03524900e+00       -4.69187470e-07  81.2265  76.9782
   42  20779.23        4.08883300e+00       -4.08261370e-07  81.2265  76.9782
   43  20779.52        4.21567300e+00       -4.23012570e-07  81.2121  76.9639
   44  20779.76        4.23812800e+00       -4.25491770e-07  81.2121  76.9639
   45  20780.03        4.38178500e+00       -4.60696270e-07  81.2121  76.9639
   46  20780.37        4.50494600e+00       -4.18302070e-07  81.2282  76.9780
   47  20780.63        4.60813000e+00       -3.97724770e-07  81.2282  76.9780
   48  20780.92        4.68744700e+00       -3.99409570e-07  81.2282  76.9780
   49  20781.18        4.85888200e+00       -4.34251370e-07  81.2282  76.9780
   50  20781.52        4.93895800e+00       -4.65615370e-07  81.2230  76.9774
   51  20781.80        4.98072700e+00       -4.17271170e-07  81.2230  76.9774
   52  20782.07        5.11868600e+00       -4.33323870e-07  81.2230  76.9774
   53  20782.38        5.18937700e+00       -4.43240670e-07  81.2354  76.9855
   54  20782.64        5.28976600e+00       -5.09063170e-07  81.2354  76.9855
   55  20782.89        5.38336700e+00       -5.80897770e-07  81.2354  76.9855
   56  20783.15        5.48469000e+00       -5.02679270e-07  81.2285  76.9782
   57  20783.42        5.58388200e+00       -5.16686670e-07  81.2285  76.9782
   58  20783.66        5.77004200e+00       -5.14889270e-07  81.2285  76.9782
   59  20783.92        5.79112300e+00       -5.94409370e-07  81.2285  76.9782
   60  20784.30        5.90711000e+00       -5.75815470e-07  81.2285  76.9782
   61  20784.56        6.00288700e+00       -5.91248370e-07  81.2285  76.9782
   62  20784.87        6.08375600e+00       -6.20254970e-07  81.2310  76.9852
   63  20785.12        6.20362300e+00       -6.50625070e-07  81.2310  76.9852
   64  20785.49        6.31308200e+00       -6.69033070e-07  81.2487  77.0018
   65  20785.75        6.38792000e+00       -6.25399270e-07  81.2487  77.0018
   66  20786.07        6.48683900e+00       -5.64411170e-07  81.2487  77.0018
   67  20786.34        6.62231600e+00       -5.67076270e-07  81.2518  77.0090
   68  20786.60        6.68329600e+00       -4.67458370e-07  81.2518  77.0090
   69  20786.85        6.80588300e+00       -3.81645670e-07  81.2518  77.0090
   70  20787.11        6.88936300e+00       -3.90104170e-07  81.2518  77.0090
   71  20787.38        6.98946700e+00       -2.40857070e-07  81.2239  76.9799
   72  20787.63        7.11522800e+00       -7.25201700e-08  81.2239  76.9799
   73  20787.88        7.15675100e+00        9.84199300e-08  81.2239  76.9799
   74  20788.16        7.29656300e+00        4.17243530e-07  81.2394  76.9934
   75  20788.43        7.40241200e+00        9.56157230e-07  81.2394  76.9934
   76  20788.68        7.52712900e+00        1.41784413e-06  81.2394  76.9934
   77  20788.93        7.55718300e+00        2.86097983e-06  81.2394  76.9934
   78  20789.24        7.71033700e+00        3.91389123e-06  81.2184  76.9741
   79  20789.51        7.79787100e+00        6.06867793e-06  81.2184  76.9741
   80  20789.76        7.86457400e+00        7.02112023e-06  81.2184  76.9741
   81  20790.02        7.98112800e+00        8.20375523e-06  81.2184  76.9741
   82  20790.31        8.10221400e+00        1.26203057e-05  81.2089  76.9638
   83  20790.59        8.21461200e+00        1.50976969e-05  81.2089  76.9638
   84  20790.83        8.26352500e+00        1.67085497e-05  81.2089  76.9638
   85  20791.10        8.47296500e+00        2.67775883e-05  81.2318  76.9895
