# Ic = 3.07 A, n = 2.33 , Tavg = 81.03 K, step1_77k
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  243.97       -1.75999900e-01       -1.86769520e-07  81.0196  76.9979
    1  244.21       -7.95065600e-02       -2.65172820e-07  81.0196  76.9979
    2  244.73        4.35268800e-02       -1.70714320e-07  81.0196  76.9979
    3  244.98        1.19317600e-01       -9.93136200e-08  81.0090  76.9876
    4  245.24        2.01729100e-01       -9.36114200e-08  81.0090  76.9876
    5  245.51        3.55671100e-01       -1.28072220e-07  81.0232  76.9999
    6  245.77        4.72223000e-01       -1.34580120e-07  81.0232  76.9999
    7  246.01        5.22364300e-01       -7.87983200e-08  81.0232  76.9999
    8  246.25        6.22025500e-01       -1.13011120e-07  81.0232  76.9999
    9  246.75        7.63351800e-01       -1.26894620e-07  81.0232  76.9999
   10  246.99        8.27328600e-01       -1.48277620e-07  81.0078  76.9868
   11  247.23        9.21446100e-01       -9.56568200e-08  81.0078  76.9868
   12  247.60        1.06025000e+00       -2.81112000e-09  81.0153  76.9915
   13  247.86        1.12728000e+00        9.15098000e-09  81.0153  76.9915
   14  248.10        1.21805800e+00        5.03055800e-08  81.0153  76.9915
   15  248.74        1.30559400e+00       -1.38562000e-09  81.0153  76.9915
   16  248.99        1.41947600e+00       -1.48352200e-08  81.0212  76.9983
   17  249.24        1.51209500e+00       -9.91276200e-08  81.0212  76.9983
   18  249.52        1.66047900e+00       -1.46666120e-07  81.0228  76.9968
   19  249.77        1.77471000e+00       -5.99564200e-08  81.0228  76.9968
   20  250.01        1.81740300e+00       -9.28687200e-08  81.0228  76.9968
   21  250.26        1.89893600e+00       -1.38920720e-07  81.0228  76.9968
   22  250.59        2.05771000e+00       -1.43941520e-07  81.0362  77.0168
   23  250.84        2.12012400e+00       -1.92037820e-07  81.0362  77.0168
   24  251.09        2.21597300e+00       -2.60835320e-07  81.0362  77.0168
   25  251.69        2.29572000e+00       -3.32236020e-07  81.0362  77.0168
   26  251.94        2.41971200e+00       -3.69423920e-07  81.0144  76.9911
   27  252.18        2.50356700e+00       -3.24612520e-07  81.0144  76.9911
   28  252.73        2.66107800e+00       -3.43888220e-07  81.0144  76.9911
   29  252.97        2.71764700e+00       -4.67537920e-07  81.0181  76.9954
   30  253.22        2.82220400e+00       -4.75719220e-07  81.0181  76.9954
   31  253.54        2.95652200e+00       -4.90532320e-07  81.0338  77.0158
   32  253.80        3.01705100e+00       -4.45225120e-07  81.0338  77.0158
   33  254.04        3.12759300e+00       -3.82315720e-07  81.0338  77.0158
   34  254.28        3.21550000e+00       -4.46774620e-07  81.0338  77.0158
   35  254.61        3.36020500e+00       -5.12473220e-07  81.0369  77.0197
   36  254.91        3.42014000e+00       -4.46526720e-07  81.0369  77.0197
   37  255.16        3.53158300e+00       -4.13863420e-07  81.0369  77.0197
   38  255.49        3.62222400e+00       -4.52166920e-07  80.9104  76.7990
   39  255.75        3.76165800e+00       -4.18323820e-07  80.9104  76.7990
   40  256.00        3.82632700e+00       -3.20387520e-07  80.9104  76.7990
   41  256.25        3.90991500e+00       -3.18705720e-07  80.9104  76.7990
   42  256.56        4.03630300e+00       -2.97382620e-07  80.9104  76.7990
   43  256.81        4.17719700e+00       -3.06431620e-07  80.9858  76.9621
   44  257.06        4.22487400e+00       -3.29426120e-07  80.9858  76.9621
   45  257.32        4.31222900e+00       -2.13338020e-07  80.9858  76.9621
   46  257.72        4.46457700e+00       -3.06555620e-07  81.0079  76.9872
   47  257.97        4.53172300e+00       -4.21032220e-07  81.0079  76.9872
   48  258.23        4.61261300e+00       -4.40617820e-07  81.0079  76.9872
   49  258.56        4.73857600e+00       -3.85579820e-07  81.0208  77.0011
   50  258.81        4.87319200e+00       -3.12009820e-07  81.0208  77.0011
   51  259.05        4.92998900e+00       -2.65029220e-07  81.0208  77.0011
   52  259.29        5.00985400e+00       -3.47400220e-07  81.0208  77.0011
   53  259.68        5.17194800e+00       -3.91715820e-07  81.0311  77.0143
   54  259.92        5.23005300e+00       -3.11142120e-07  81.0311  77.0143
   55  260.17        5.31488100e+00       -3.34880320e-07  81.0311  77.0143
   56  260.74        5.41839200e+00       -3.11018120e-07  81.0311  77.0143
   57  260.99        5.53047700e+00       -2.29576720e-07  80.8946  76.8535
   58  261.24        5.61296000e+00       -2.67074520e-07  80.8946  76.8535
   59  261.53        5.76859700e+00       -2.85978320e-07  81.0444  77.0332
   60  261.79        5.84986300e+00       -3.03288120e-07  81.0444  77.0332
   61  262.03        5.93161100e+00       -3.46443420e-07  81.0444  77.0332
   62  262.28        6.01323700e+00       -3.02012720e-07  81.0444  77.0332
   63  262.59        6.17717500e+00       -3.19243120e-07  81.0198  77.0059
   64  262.84        6.23330700e+00       -2.67304020e-07  81.0198  77.0059
   65  263.09        6.33241300e+00       -2.54164320e-07  81.0198  77.0059
   66  263.74        6.40397400e+00       -3.42051620e-07  81.0198  77.0059
   67  263.99        6.53272700e+00       -2.40404820e-07  81.0248  77.0096
   68  264.23        6.61426500e+00       -2.64514920e-07  81.0248  77.0096
   69  264.71        6.78471600e+00       -1.21031720e-07  81.0248  77.0096
   70  264.98        6.83654100e+00       -5.83702200e-08  81.0136  76.9973
   71  265.22        6.92339900e+00        1.13038000e-09  81.0136  76.9973
   72  265.49        7.04734800e+00        3.07567800e-08  80.8865  76.7448
   73  265.75        7.18026700e+00        3.61046980e-07  80.8865  76.7448
   74  266.00        7.24495600e+00        6.76462180e-07  80.8865  76.7448
   75  266.25        7.32329500e+00        8.12941580e-07  80.8865  76.7448
   76  266.73        7.49736800e+00        2.18653758e-06  80.8865  76.7448
   77  266.97        7.54732700e+00        2.21008988e-06  81.0194  77.0053
   78  267.22        7.62942300e+00        3.48922858e-06  81.0194  77.0053
   79  267.51        7.78267400e+00        4.60281938e-06  81.0106  76.9978
   80  267.78        7.89294900e+00        7.13484688e-06  81.0106  76.9978
   81  268.02        7.94621800e+00        8.22835678e-06  81.0106  76.9978
   82  268.27        8.02814400e+00        1.03439758e-05  81.0106  76.9978
   83  268.54        8.23902600e+00        1.65766660e-05  81.0106  76.9978
   84  268.81        8.33970100e+00        1.96628269e-05  81.0268  77.0122
   85  269.06        8.47543500e+00        2.32088781e-05  81.0268  77.0122
