====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 150 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 685904.E-02 A   Straggling = 117365.E-02 A
 Ion Lateral Range = 129074.E-02 A   Straggling = 162272.E-02 A
 Ion Radial  Range = 202148.E-02 A   Straggling = 108077.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
2000100.E-04 26916312.E-04 31237072.E-04 44187804.E-04 14494715.E-04 
4000100.E-04 26453949.E-04 32715893.E-04 45147233.E-04 16839557.E-04 
6000100.E-04 26693275.E-04 32476942.E-04 42849496.E-04 17572119.E-04 
8000100.E-04 22885758.E-04 25796745.E-04 38362445.E-04 18323730.E-04 
1000010.E-03 17879676.E-04 20716642.E-04 30314223.E-04 16943449.E-04 
1200010.E-03 17225306.E-04 22204651.E-04 35388910.E-04 17399737.E-04 
1400010.E-03 26770896.E-04 30697722.E-04 37168733.E-04 15697905.E-04 
1600010.E-03 28429627.E-04 33106813.E-04 38997541.E-04 16784953.E-04 
1800010.E-03 24572941.E-04 29426293.E-04 39071465.E-04 15752446.E-04 
2000010.E-03 27912458.E-04 31602612.E-04 40094475.E-04 14570025.E-04 
2200010.E-03 26455537.E-04 31373215.E-04 39900375.E-04 16483849.E-04 
2400010.E-03 20558988.E-04 26279981.E-04 37355503.E-04 15832115.E-04 
2600010.E-03 22703391.E-04 27504102.E-04 33889747.E-04 15077203.E-04 
2800010.E-03 23670092.E-04 28513778.E-04 38203762.E-04 15658039.E-04 
3000010.E-03 23630055.E-04 28278692.E-04 37213431.E-04 15217930.E-04 
3200010.E-03 25471730.E-04 29897907.E-04 40317986.E-04 13511039.E-04 
3400010.E-03 22576596.E-04 27205173.E-04 35840487.E-04 13834341.E-04 
3600010.E-03 24148470.E-04 28660419.E-04 36325373.E-04 14847436.E-04 
3800010.E-03 22435745.E-04 26430670.E-04 35896992.E-04 13480871.E-04 
4000010.E-03 22202917.E-04 26535881.E-04 35012241.E-04 14572218.E-04 
4200010.E-03 21095624.E-04 25319855.E-04 33664901.E-04 13588469.E-04 
4400010.E-03 21306680.E-04 25869772.E-04 33567441.E-04 14303944.E-04 
4600010.E-03 21906315.E-04 25903342.E-04 33005103.E-04 13192599.E-04 
