====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 10000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958626.E-01 A   Straggling = 456606.E-02 A
 Ion Lateral Range = 670897.E-02 A   Straggling = 926254.E-02 A
 Ion Radial  Range = 105168.E-01 A   Straggling = 766237.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
1415010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2830010.E-03 59036374.E-03 59036374.E-03 80738076.E-03 00000000.E+00 
4245010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5660010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7075010.E-03 27715488.E-03 29489321.E-03 64405462.E-03 64389451.E-04 
8490010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9905010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1132001.E-02 15199065.E-03 15199065.E-03 56077980.E-03 00000000.E+00 
1273501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1415001.E-02 45578673.E-03 49996074.E-03 55008867.E-03 28063584.E-03 
1556501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1698001.E-02 55241150.E-03 57372839.E-03 82061791.E-03 37524357.E-04 
1839501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1981001.E-02 66377591.E-03 67278300.E-03 74753834.E-03 66233342.E-04 
2122501.E-02 94498579.E-04 94498579.E-04 34203737.E-03 00000000.E+00 
2264001.E-02 24867293.E-03 29550992.E-03 61539896.E-03 16569604.E-03 
2405501.E-02 21144994.E-03 21162004.E-03 59856983.E-03 29249708.E-03 
2547001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2688501.E-02 23225691.E-03 23225691.E-03 23375655.E-03 00000000.E+00 
2830001.E-02 12515678.E-03 15632968.E-03 85476492.E-03 38450829.E-04 
2971501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3113001.E-02 55973839.E-03 58311121.E-03 76583879.E-03 29775354.E-04 
3254501.E-02 93044217.E-04 11440246.E-03 47065527.E-03 26049568.E-03 
3396001.E-02 55226303.E-03 66496989.E-03 65390812.E-03 25911073.E-03 
3537501.E-02 45912928.E-03 61968359.E-03 92978632.E-03 37000666.E-04 
3679001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3820501.E-02 60819598.E-03 63609500.E-03 80310852.E-03 20716754.E-04 
3962001.E-02 55726395.E-03 58766716.E-03 66520060.E-03 16814375.E-03 
4103501.E-02 93273363.E-03 93273363.E-03 97300084.E-03 00000000.E+00 
4245001.E-02 38323595.E-03 47086358.E-03 48415081.E-03 31146821.E-03 
4386501.E-02 63628671.E-03 67913144.E-03 70600216.E-03 20766200.E-03 
4528001.E-02 34643770.E-03 35461672.E-03 43632885.E-03 76034859.E-04 
4669501.E-02 42983181.E-03 48120291.E-03 68599163.E-03 27390304.E-03 
4811001.E-02 34025246.E-03 43510958.E-03 47808490.E-03 18072291.E-03 
4952501.E-02 26822456.E-03 37606961.E-03 30581954.E-03 24599179.E-03 
5094001.E-02 38439090.E-03 42731709.E-03 53805291.E-03 22703475.E-03 
5235501.E-02 38228153.E-03 42513925.E-03 58468094.E-03 21347803.E-03 
5377001.E-02 30119350.E-03 35487698.E-03 39884037.E-03 14024362.E-03 
5518501.E-02 40289615.E-03 44600132.E-03 45385524.E-03 21809113.E-03 
