# Ic = 5.53 A, n = 23.57 , Tavg = 30.03 K, anneal150k10day
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-23_01:17:26.980000      843770.49        4.94641900e-02        1.10738023e-07  30.0131  29.5873
0202-02-23_01:17:27.207000      843770.72        9.03505100e-02        9.47474230e-08  30.0131  29.5873
0202-02-23_01:17:27.414000      843770.93        1.92252400e-01        9.04708630e-08  30.0364  29.6066
0202-02-23_01:17:27.617000      843771.13        2.87352600e-01        7.00797430e-08  30.0364  29.6066
0202-02-23_01:17:27.812000      843771.33        3.86151100e-01        7.42323430e-08  30.0364  29.6066
0202-02-23_01:17:28.016000      843771.53        4.87673100e-01        6.07209030e-08  30.0364  29.6066
0202-02-23_01:17:28.220000      843771.73        5.84080600e-01        7.37356530e-08  30.0062  29.5913
0202-02-23_01:17:28.414000      843771.93        6.82983000e-01        5.51406430e-08  30.0062  29.5913
0202-02-23_01:17:28.625000      843772.14        7.84414500e-01        6.67294430e-08  30.0062  29.5913
0202-02-23_01:17:28.820000      843772.33        8.81013600e-01        5.35890230e-08  30.0062  29.5913
0202-02-23_01:17:29.010000      843772.53        9.77563700e-01        7.07572130e-08  30.0062  29.5913
0202-02-23_01:17:29.220000      843772.73        1.08179300e+00        5.43327730e-08  30.0314  29.6149
0202-02-23_01:17:29.414000      843772.93        1.18090100e+00        7.05712730e-08  30.0314  29.6149
0202-02-23_01:17:29.605000      843773.12        1.27105100e+00        6.26379630e-08  30.0314  29.6149
0202-02-23_01:17:29.812000      843773.33        1.37862200e+00        7.50337630e-08  30.0314  29.6149
0202-02-23_01:17:30.004000      843773.52        1.47800200e+00        5.58202630e-08  30.0314  29.6149
0202-02-23_01:17:30.200000      843773.71        1.56883700e+00        7.37322030e-08  30.0192  29.5827
0202-02-23_01:17:30.406000      843773.92        1.67561700e+00        5.43947430e-08  30.0192  29.5827
0202-02-23_01:17:30.598000      843774.11        1.77539800e+00        7.10051230e-08  30.0192  29.5827
0202-02-23_01:17:30.790000      843774.30        1.86553100e+00        4.89405930e-08  30.0192  29.5827
0202-02-23_01:17:30.990000      843774.50        1.97299700e+00        8.39587430e-08  30.0192  29.5827
0202-02-23_01:17:31.188000      843774.70        2.07282600e+00        7.04473130e-08  30.0373  29.6306
0202-02-23_01:17:31.390000      843774.91        2.16547400e+00        8.55702030e-08  30.0373  29.6306
0202-02-23_01:17:31.586000      843775.10        2.27111700e+00        7.08191930e-08  30.0373  29.6306
0202-02-23_01:17:31.777000      843775.29        2.37039400e+00        8.94748730e-08  30.0373  29.6306
0202-02-23_01:17:31.984000      843775.50        2.46078500e+00        7.99920830e-08  30.0373  29.6306
0202-02-23_01:17:32.200000      843775.71        2.56973300e+00        9.43092430e-08  30.0373  29.6306
0202-02-23_01:17:32.402000      843775.92        2.66556500e+00        7.03853330e-08  30.0277  29.5707
0202-02-23_01:17:32.594000      843776.11        2.76308900e+00        8.61280130e-08  30.0277  29.5707
0202-02-23_01:17:32.797000      843776.31        2.86629200e+00        5.70598430e-08  30.0277  29.5707
0202-02-23_01:17:33             843776.51        2.96241200e+00        8.01780230e-08  30.0277  29.5707
0202-02-23_01:17:33.195000      843776.71        3.06137800e+00        5.55723530e-08  30.0284  29.6342
0202-02-23_01:17:33.402000      843776.92        3.16494200e+00        7.66452230e-08  30.0284  29.6342
0202-02-23_01:17:33.598000      843777.11        3.26029300e+00        5.93530730e-08  30.0284  29.6342
0202-02-23_01:17:33.797000      843777.31        3.35699600e+00        7.82566730e-08  30.0284  29.6342
0202-02-23_01:17:34             843777.52        3.46165100e+00        6.51171230e-08  30.0284  29.6342
0202-02-23_01:17:34.195000      843777.71        3.56196200e+00        7.40419230e-08  30.0003  29.5734
0202-02-23_01:17:34.390000      843777.90        3.65348400e+00        5.23489930e-08  30.0003  29.5734
0202-02-23_01:17:34.590000      843778.11        3.75937000e+00        6.16455730e-08  30.0003  29.5734
0202-02-23_01:17:34.793000      843778.31        3.85849100e+00        5.02412530e-08  30.0003  29.5734
0202-02-23_01:17:34.990000      843778.50        3.95200000e+00        6.82771430e-08  30.0003  29.5734
0202-02-23_01:17:35.200000      843778.71        4.05739300e+00        7.07563130e-08  30.0190  29.6213
0202-02-23_01:17:35.390000      843778.91        4.15708100e+00        8.35239830e-08  30.0190  29.6213
0202-02-23_01:17:35.586000      843779.10        4.24697700e+00        7.96193130e-08  30.0190  29.6213
0202-02-23_01:17:35.790000      843779.30        4.35490300e+00        8.50114830e-08  30.0190  29.6213
0202-02-23_01:17:35.992000      843779.50        4.45475600e+00        7.83797230e-08  30.0190  29.6213
0202-02-23_01:17:36.188000      843779.70        4.54893900e+00        9.70973930e-08  30.0100  29.5835
0202-02-23_01:17:36.395000      843779.91        4.65246800e+00        8.34000330e-08  30.0100  29.5835
0202-02-23_01:17:36.590000      843780.10        4.75241100e+00        9.87708230e-08  30.0100  29.5835
0202-02-23_01:17:36.780000      843780.30        4.84412300e+00        7.42271330e-08  30.0100  29.5835
0202-02-23_01:17:36.984000      843780.50        4.95062400e+00        9.92666530e-08  30.0100  29.5835
0202-02-23_01:17:37.242000      843780.76        5.05807900e+00        1.09121323e-07  30.0100  29.5835
0202-02-23_01:17:37.450000      843780.96        5.15079500e+00        1.34098863e-07  30.0442  29.6086
0202-02-23_01:17:37.645000      843781.16        5.24920200e+00        1.25111903e-07  30.0442  29.6086
0202-02-23_01:17:37.836000      843781.35        5.33986500e+00        1.59882133e-07  30.0442  29.6086
0202-02-23_01:17:38.027000      843781.54        5.44686900e+00        1.98681003e-07  30.0442  29.6086
0202-02-23_01:17:38.234000      843781.75        5.54728700e+00        3.18982273e-07  30.0337  29.5938
0202-02-23_01:17:38.430000      843781.94        5.63709600e+00        4.05690923e-07  30.0337  29.5938
0202-02-23_01:17:38.625000      843782.14        5.74500100e+00        5.68943653e-07  30.0337  29.5938
0202-02-23_01:17:38.830000      843782.34        5.84442800e+00        8.71959073e-07  30.0337  29.5938
