# Ic = 6.40 A, n = 23.68 , Tavg = 19.98 K, anneal160k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-29_22:39:57.390000      23189.40        2.07061500e+00       -7.78540650e-09  19.9967  19.2471
0202-10-29_22:39:57.824000      23189.83        2.27221600e+00       -4.93441650e-09  19.9658  19.0396
0202-10-29_22:39:58.223000      23190.23        2.66025200e+00       -5.80210650e-09  19.9658  19.0396
0202-10-29_22:39:58.630000      23190.64        2.84349700e+00       -1.00166265e-08  20.0000  19.0767
0202-10-29_22:39:59.040000      23191.05        3.25443300e+00       -5.86408650e-09  20.0000  19.0767
0202-10-29_22:39:59.457000      23191.47        3.43891200e+00       -7.47551650e-09  20.0000  19.0767
0202-10-29_22:39:59.863000      23191.87        3.84986200e+00       -1.71154650e-09  19.9727  19.2045
0202-10-29_22:40:00.266000      23192.28        4.03367500e+00       -2.58088650e-09  19.9727  19.2045
0202-10-29_22:40:00.670000      23192.68        4.44139600e+00       -3.32533650e-09  20.0047  18.9763
0202-10-29_22:40:01.070000      23193.08        4.62748400e+00       -1.33038165e-08  20.0047  18.9763
0202-10-29_22:40:01.470000      23193.48        5.01665500e+00        1.44698350e-09  19.9500  19.2084
0202-10-29_22:40:01.870000      23193.88        5.22115600e+00        6.71512350e-09  19.9500  19.2084
0202-10-29_22:40:02.285000      23194.29        5.61638000e+00       -4.81280650e-09  19.9500  19.2084
0202-10-29_22:40:02.676000      23194.69        5.81954800e+00        1.50896350e-09  19.9843  19.0622
0202-10-29_22:40:03.074000      23195.08        6.20721500e+00        7.42093335e-08  19.9843  19.0622
0202-10-29_22:40:03.480000      23195.49        6.41223700e+00        1.74118123e-07  19.9843  19.0622
0202-10-29_22:40:03.887000      23195.90        6.80071100e+00        6.74467764e-07  19.9409  19.0460
0202-10-29_22:40:04.280000      23196.29        7.00550300e+00        2.14056101e-06  19.9409  19.0460
0202-10-29_22:40:04.676000      23196.69        7.39578700e+00        6.93587268e-06  19.9790  19.2287
0202-10-29_22:40:05.074000      23197.08        7.59870400e+00        1.24144315e-05  19.9790  19.2287
0202-10-29_22:40:05.480000      23197.49        7.98756000e+00        3.39090731e-05  19.9790  19.2287
