# Ic = 8.42 A, n = 19.68 , Tavg = 22.10 K, ffj51-30e10pm2-03T-22k-30nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_02:31:06.690000      2344.46        6.50614200e-03        1.02376500e-08  22.0871  19.4022  19.5864  0.0000
0202-03-29_02:31:07.050000      2344.82        3.08330300e-01        1.32124500e-08  22.0871  19.4022  19.5864  0.0000
0202-03-29_02:31:07.414000      2345.18        6.06509200e-01        1.62492500e-08  22.0871  19.4022  19.5864  0.0000
0202-03-29_02:31:07.770000      2345.54        9.05107300e-01        1.24067500e-08  22.1075  19.4082  19.6252  0.0000
0202-03-29_02:31:08.130000      2345.90        1.20276100e+00        2.18271500e-08  22.1075  19.4082  19.6252  0.0000
0202-03-29_02:31:08.496000      2346.26        1.50150900e+00        6.82895000e-09  22.1075  19.4082  19.6252  0.0000
0202-03-29_02:31:08.914000      2346.68        1.79945400e+00        1.14151500e-08  22.0950  19.3955  19.5920  0.0000
0202-03-29_02:31:09.270000      2347.04        2.09765900e+00        1.23444500e-08  22.0950  19.3955  19.5920  0.0000
0202-03-29_02:31:09.625000      2347.39        2.39597100e+00        8.50145000e-09  22.0950  19.3955  19.5920  0.0000
0202-03-29_02:31:09.996000      2347.76        2.69387700e+00        1.42031500e-08  22.0991  19.4093  19.6106  0.0000
0202-03-29_02:31:10.344000      2348.11        2.99240200e+00        5.06550000e-10  22.0991  19.4093  19.6106  0.0000
0202-03-29_02:31:10.707000      2348.47        3.29050900e+00       -7.61235000e-09  22.1034  19.3997  19.6086  0.0000
0202-03-29_02:31:11.055000      2348.82        3.58807500e+00        3.17145000e-09  22.1034  19.3997  19.6086  0.0000
0202-03-29_02:31:11.414000      2349.18        3.88663000e+00       -2.27964500e-08  22.1034  19.3997  19.6086  0.0000
0202-03-29_02:31:11.770000      2349.54        4.18498400e+00       -1.81482500e-08  22.0871  19.4021  19.5836  0.0000
0202-03-29_02:31:12.130000      2349.90        4.48258600e+00       -2.36020500e-08  22.0871  19.4021  19.5836  0.0000
0202-03-29_02:31:12.477000      2350.24        4.78129500e+00       -2.71347500e-08  22.0871  19.4021  19.5836  0.0000
0202-03-29_02:31:12.914000      2350.68        5.07905000e+00       -3.42619500e-08  22.1043  19.4085  19.6158  0.0000
0202-03-29_02:31:13.277000      2351.05        5.37716500e+00       -2.16808500e-08  22.1043  19.4085  19.6158  0.0000
0202-03-29_02:31:13.652000      2351.42        5.67553700e+00       -4.39921500e-08  22.0940  19.3959  19.5867  0.0000
0202-03-29_02:31:14.010000      2351.78        5.97311400e+00       -4.43020500e-08  22.0940  19.3959  19.5867  0.0000
0202-03-29_02:31:14.360000      2352.13        6.27172300e+00       -4.02116500e-08  22.0940  19.3959  19.5867  0.0000
0202-03-29_02:31:14.720000      2352.48        6.57012100e+00       -3.87861500e-08  22.0967  19.4104  19.6061  0.0000
0202-03-29_02:31:15.080000      2352.85        6.86785600e+00       -4.52315500e-08  22.0967  19.4104  19.6061  0.0000
0202-03-29_02:31:15.440000      2353.21        7.16661500e+00       -4.01494500e-08  22.0967  19.4104  19.6061  0.0000
0202-03-29_02:31:15.790000      2353.56        7.46438700e+00       -4.00874500e-08  22.1074  19.4009  19.6103  0.0000
0202-03-29_02:31:16.140000      2353.91        7.76259400e+00       -2.25482500e-08  22.1074  19.4009  19.6103  0.0000
0202-03-29_02:31:16.492000      2354.26        8.06098300e+00        2.50491500e-08  22.1074  19.4009  19.6103  0.0000
0202-03-29_02:31:16.875000      2354.64        8.35929900e+00        1.28672800e-07  22.0916  19.4037  19.5920  0.0000
0202-03-29_02:31:17.246000      2355.01        8.65713200e+00        2.95945640e-07  22.0916  19.4037  19.5920  0.0000
0202-03-29_02:31:17.600000      2355.37        8.95521700e+00        5.97768080e-07  22.1088  19.4093  19.6244  0.0000
0202-03-29_02:31:17.965000      2355.73        9.25338400e+00        1.25024992e-06  22.1088  19.4093  19.6244  0.0000
0202-03-29_02:31:18.312000      2356.08        9.55157900e+00        3.29260239e-06  22.1088  19.4093  19.6244  0.0000
0202-03-29_02:31:18.664000      2356.43        9.84976200e+00        2.73674090e-06  22.1046  19.3965  19.5883  0.0000
0202-03-29_02:31:19.010000      2356.78        1.01478300e+01        7.76168159e-06  22.1046  19.3965  19.5883  0.0000
0202-03-29_02:31:19.360000      2357.13        1.04464900e+01        1.42063295e-05  22.1046  19.3965  19.5883  0.0000
0202-03-29_02:31:19.707000      2357.47        1.07440000e+01        2.56840174e-05  22.0952  19.4098  19.6045  0.0000
