====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 14000.E+01 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =050000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
140001.E-02  6720.08E-03  5098.02E-08
280001.E-02  6728.04E-03  1535.88E-07
420001.E-02  6743.15E-03  4235.98E-07
560001.E-02  6765.95E-03  6412.65E-07
700001.E-02  6794.36E-03  1081.16E-06
840001.E-02  6829.66E-03  5378.32E-07
980001.E-02  6858.19E-03  4909.28E-07
112000.E-01  6886.84E-03  4032.10E-07
126000.E-01  6920.96E-03  7549.23E-07
140000.E-01  6953.20E-03  1677.36E-06
154000.E-01  6985.16E-03  1763.29E-06
168000.E-01  7024.14E-03  9570.12E-07
182000.E-01  7051.62E-03  8053.13E-07
196000.E-01  7077.03E-03  6182.82E-07
210000.E-01  7111.11E-03  9938.02E-07
224000.E-01  7146.84E-03  6420.43E-07
238000.E-01  7182.96E-03  1112.08E-06
252000.E-01  7220.69E-03  5167.52E-07
266000.E-01  7258.05E-03  8800.46E-07
280000.E-01  7287.20E-03  1092.93E-06
294000.E-01  7331.40E-03  7913.83E-07
308000.E-01  7374.95E-03  1208.38E-06
322000.E-01  7408.79E-03  5838.05E-07
336000.E-01  7449.75E-03  7466.34E-07
350000.E-01  7492.46E-03  7675.62E-07
364000.E-01  7544.49E-03  1704.24E-06
378000.E-01  7596.89E-03  8504.32E-07
392000.E-01  7664.25E-03  7493.88E-07
406000.E-01  7700.90E-03  8165.39E-07
420000.E-01  7756.68E-03  8875.11E-07
434000.E-01  7810.30E-03  8135.44E-07
448000.E-01  7850.28E-03  9233.01E-07
462000.E-01  7909.45E-03  9635.33E-07
476000.E-01  7980.88E-03  8017.83E-07
490000.E-01  8049.08E-03  7732.73E-07
504000.E-01  8104.70E-03  8047.18E-07
518000.E-01  8167.09E-03  1074.23E-06
532000.E-01  8243.28E-03  1404.48E-06
546000.E-01  8309.31E-03  1381.94E-06
560000.E-01  8383.33E-03  8738.67E-07
574000.E-01  8455.62E-03  7538.86E-07
588000.E-01  8522.12E-03  8126.68E-07
602000.E-01  8604.68E-03  1361.10E-06
616000.E-01  8688.09E-03  9878.65E-07
630000.E-01  8773.93E-03  1127.43E-06
644000.E-01  8872.70E-03  1220.43E-06
658000.E-01  8972.41E-03  1212.12E-06
672000.E-01  9056.65E-03  8984.81E-07
686000.E-01  9154.72E-03  1172.37E-06
700000.E-01  9253.40E-03  1479.98E-06
714000.E-01  9348.37E-03  9272.38E-07
728000.E-01  9450.82E-03  1281.99E-06
742000.E-01  9572.73E-03  1374.20E-06
756000.E-01  9713.36E-03  1055.97E-06
770000.E-01  9818.26E-03  1168.65E-06
784000.E-01  9950.84E-03  1555.62E-06
798000.E-01  1008.48E-02  1616.03E-06
812000.E-01  1022.28E-02  1775.46E-06
826000.E-01  1037.61E-02  1292.62E-06
840000.E-01  1054.21E-02  1402.10E-06
854000.E-01  1069.75E-02  1117.71E-06
868000.E-01  1087.64E-02  1306.79E-06
882000.E-01  1106.33E-02  1578.51E-06
896000.E-01  1124.76E-02  1527.06E-06
910000.E-01  1144.75E-02  1545.28E-06
924000.E-01  1165.87E-02  1523.52E-06
938000.E-01  1190.08E-02  1599.28E-06
952000.E-01  1216.45E-02  2442.77E-06
966000.E-01  1244.79E-02  2059.66E-06
980000.E-01  1274.72E-02  2280.66E-06
994000.E-01  1307.31E-02  2242.15E-06
100800.E+00  1340.13E-02  1805.16E-06
102200.E+00  1378.74E-02  2155.43E-06
103600.E+00  1419.64E-02  2421.74E-06
105000.E+00  1466.47E-02  2965.42E-06
106400.E+00  1512.06E-02  2683.52E-06
107800.E+00  1565.90E-02  2834.28E-06
109200.E+00  1621.51E-02  3791.00E-06
110600.E+00  1679.22E-02  3515.62E-06
112000.E+00  1734.07E-02  3911.40E-06
113400.E+00  1772.91E-02  4823.18E-06
114800.E+00  1778.74E-02  5632.09E-06
116200.E+00  1729.10E-02  7537.06E-06
117600.E+00  1587.16E-02  9039.25E-06
119000.E+00  1348.18E-02  1060.80E-05
120400.E+00  1028.66E-02  1045.52E-05
121800.E+00  6911.23E-03  9294.25E-06
123200.E+00  3940.47E-03  6562.13E-06
124600.E+00  1913.25E-03  3711.81E-06
126000.E+00  7617.39E-04  1734.12E-06
127400.E+00  2526.04E-04  7008.91E-07
128800.E+00  6104.87E-05  1782.63E-07
130200.E+00  1223.35E-05  4597.16E-08
131600.E+00  1891.04E-06  5517.99E-09
133000.E+00  8752.36E-08  4132.84E-10
134400.E+00  0000.00E+00  0000.00E+00
135800.E+00  0000.00E+00  0000.00E+00
137200.E+00  0000.00E+00  0000.00E+00
138600.E+00  0000.00E+00  0000.00E+00
140000.E+00  0000.00E+00  0000.00E+00
