# Ic = 13.53 A, n = 23.86 , Tavg = 22.23 K, 22k-anneal300k-720min-03T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_19:54:02.290000      36561.42        7.50210400e-03        2.13382143e-09  22.2250  18.8735  19.0437  0.0000
0202-04-01_19:54:02.640000      36561.76        3.09437000e-01        8.45552143e-09  22.2137  18.8898  19.0738  0.0000
0202-04-01_19:54:02.984000      36562.11        6.07260000e-01        5.10340214e-08  22.2137  18.8898  19.0738  0.0000
0202-04-01_19:54:03.400000      36562.53        9.05475400e-01        5.02283214e-08  22.2137  18.8898  19.0738  0.0000
0202-04-01_19:54:03.754000      36562.88        1.20355900e+00        2.51274214e-08  22.2514  18.8804  19.0876  0.0000
0202-04-01_19:54:04.100000      36563.23        1.50141800e+00        1.93015214e-08  22.2514  18.8804  19.0876  0.0000
0202-04-01_19:54:04.457000      36563.58        1.79991500e+00        1.50871214e-08  22.2514  18.8804  19.0876  0.0000
0202-04-01_19:54:04.805000      36563.93        2.09830200e+00        1.57068214e-08  22.2279  18.8815  19.0532  0.0000
0202-04-01_19:54:05.156000      36564.28        2.39699300e+00        1.70084214e-08  22.2279  18.8815  19.0532  0.0000
0202-04-01_19:54:05.504000      36564.63        2.69435100e+00        1.66381214e-08  22.2518  18.8910  19.0923  0.0000
0202-04-01_19:54:05.850000      36564.98        2.99258200e+00        2.51337214e-08  22.2518  18.8910  19.0923  0.0000
0202-04-01_19:54:06.200000      36565.33        3.29081000e+00        2.47014214e-08  22.2518  18.8910  19.0923  0.0000
0202-04-01_19:54:06.547000      36565.67        3.58900800e+00        1.95573214e-08  22.2301  18.8746  19.0541  0.0000
0202-04-01_19:54:06.906000      36566.03        3.88698700e+00        2.95356214e-08  22.2301  18.8746  19.0541  0.0000
0202-04-01_19:54:07.250000      36566.38        4.18516000e+00        4.47821214e-08  22.2301  18.8746  19.0541  0.0000
0202-04-01_19:54:07.600000      36566.73        4.48344100e+00        3.73448214e-08  22.2277  18.8899  19.0670  0.0000
0202-04-01_19:54:07.950000      36567.07        4.78121600e+00        4.24889214e-08  22.2277  18.8899  19.0670  0.0000
0202-04-01_19:54:08.293000      36567.42        5.07946800e+00        4.19311214e-08  22.2277  18.8899  19.0670  0.0000
0202-04-01_19:54:08.640000      36567.77        5.37712900e+00        4.62076214e-08  22.2317  18.8793  19.0706  0.0000
0202-04-01_19:54:08.990000      36568.11        5.67570700e+00        3.73448214e-08  22.2317  18.8793  19.0706  0.0000
0202-04-01_19:54:09.390000      36568.52        5.97371400e+00        2.79862214e-08  22.2317  18.8793  19.0706  0.0000
0202-04-01_19:54:09.740000      36568.86        6.27169300e+00        2.99695214e-08  22.2136  18.8803  19.0362  0.0000
0202-04-01_19:54:10.086000      36569.21        6.56991900e+00        3.93900214e-08  22.2136  18.8803  19.0362  0.0000
0202-04-01_19:54:10.440000      36569.57        6.86793000e+00        3.41839214e-08  22.2136  18.8803  19.0362  0.0000
0202-04-01_19:54:10.790000      36569.92        7.16604600e+00        3.31923214e-08  22.2330  18.8889  19.0922  0.0000
0202-04-01_19:54:11.137000      36570.26        7.46418100e+00        3.20767214e-08  22.2330  18.8889  19.0922  0.0000
0202-04-01_19:54:11.490000      36570.61        7.76212900e+00        3.67874214e-08  22.2390  18.8734  19.0546  0.0000
0202-04-01_19:54:11.836000      36570.96        8.06034800e+00        3.92052214e-08  22.2390  18.8734  19.0546  0.0000
0202-04-01_19:54:12.195000      36571.32        8.35801500e+00        3.03425214e-08  22.2390  18.8734  19.0546  0.0000
0202-04-01_19:54:12.543000      36571.67        8.65684900e+00        3.55486214e-08  22.2406  18.8893  19.0734  0.0000
0202-04-01_19:54:12.890000      36572.01        8.95401500e+00        3.62923214e-08  22.2406  18.8893  19.0734  0.0000
0202-04-01_19:54:13.240000      36572.36        9.25231300e+00        3.68501214e-08  22.2406  18.8893  19.0734  0.0000
0202-04-01_19:54:13.586000      36572.71        9.55024800e+00        3.10242214e-08  22.2480  18.8799  19.0687  0.0000
0202-04-01_19:54:13.934000      36573.06        9.84864000e+00        2.51983214e-08  22.2480  18.8799  19.0687  0.0000
0202-04-01_19:54:14.280000      36573.41        1.01463100e+01        2.45166214e-08  22.2480  18.8799  19.0687  0.0000
0202-04-01_19:54:14.630000      36573.75        1.04447700e+01        2.87310214e-08  22.2353  18.8803  19.0486  0.0000
0202-04-01_19:54:14.977000      36574.10        1.07426100e+01        2.37729214e-08  22.2353  18.8803  19.0486  0.0000
0202-04-01_19:54:15.363000      36574.49        1.10406700e+01        1.62116214e-08  22.2353  18.8803  19.0486  0.0000
0202-04-01_19:54:15.740000      36574.86        1.13388900e+01        2.14177214e-08  22.2397  18.8895  19.0791  0.0000
0202-04-01_19:54:16.086000      36575.21        1.16373000e+01        3.50527214e-08  22.2397  18.8895  19.0791  0.0000
0202-04-01_19:54:16.440000      36575.57        1.19346800e+01        3.45569214e-08  22.2397  18.8895  19.0791  0.0000
0202-04-01_19:54:16.790000      36575.91        1.22328900e+01        4.65186214e-08  22.2336  18.8735  19.0460  0.0000
0202-04-01_19:54:17.137000      36576.26        1.25314700e+01        6.51118214e-08  22.2336  18.8735  19.0460  0.0000
0202-04-01_19:54:17.492000      36576.62        1.28291400e+01        9.49882214e-08  22.2216  18.8901  19.0687  0.0000
0202-04-01_19:54:17.840000      36576.96        1.31272500e+01        1.41411521e-07  22.2216  18.8901  19.0687  0.0000
0202-04-01_19:54:18.188000      36577.31        1.34253300e+01        2.11260021e-07  22.2216  18.8901  19.0687  0.0000
0202-04-01_19:54:18.535000      36577.66        1.37234100e+01        3.37817921e-07  22.2508  18.8798  19.0844  0.0000
0202-04-01_19:54:18.883000      36578.01        1.40213200e+01        5.42095421e-07  22.2508  18.8798  19.0844  0.0000
0202-04-01_19:54:19.242000      36578.37        1.43195500e+01        8.34566721e-07  22.2508  18.8798  19.0844  0.0000
0202-04-01_19:54:19.590000      36578.72        1.46174900e+01        1.31495362e-06  22.2306  18.8808  19.0593  0.0000
0202-04-01_19:54:19.938000      36579.06        1.49156500e+01        1.91755982e-06  22.2306  18.8808  19.0593  0.0000
0202-04-01_19:54:20.297000      36579.42        1.52145200e+01        3.44691412e-06  22.2306  18.8808  19.0593  0.0000
0202-04-01_19:54:20.650000      36579.78        1.55111800e+01        5.52241329e-06  22.2600  18.8889  19.0966  0.0000
0202-04-01_19:54:21.008000      36580.13        1.58099100e+01        8.36860141e-06  22.2600  18.8889  19.0966  0.0000
0202-04-01_19:54:21.383000      36580.51        1.61072200e+01        1.28952447e-05  22.2600  18.8889  19.0966  0.0000
0202-04-01_19:54:21.750000      36580.87        1.64055300e+01        2.01209730e-05  22.2265  18.8739  19.0385  0.0000
