# Ic = 12.57 A, n = 23.31 , Tavg = 22.03 K, ffj51-25e19pm2-03T-0nA-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_01:41:44.195000      6456.06        6.86859300e-03       -3.49927692e-09  22.0137  19.3509  19.5239  0.0000
0202-03-29_01:41:44.543000      6456.41        3.09629700e-01        8.52402308e-09  22.0137  19.3509  19.5239  0.0000
0202-03-29_01:41:44.918000      6456.79        6.07152800e-01       -1.27336769e-08  22.0137  19.3509  19.5239  0.0000
0202-03-29_01:41:45.273000      6457.14        9.05660100e-01       -6.78397692e-09  22.0328  19.3563  19.5595  0.0000
0202-03-29_01:41:45.640000      6457.51        1.20391300e+00        1.33581231e-08  22.0328  19.3563  19.5595  0.0000
0202-03-29_01:41:45.996000      6457.86        1.50191600e+00       -7.58967692e-09  22.0328  19.3563  19.5595  0.0000
0202-03-29_01:41:46.350000      6458.22        1.80012700e+00        1.27292308e-09  22.0227  19.3440  19.5324  0.0000
0202-03-29_01:41:46.715000      6458.58        2.09773500e+00       -2.44567692e-09  22.0227  19.3440  19.5324  0.0000
0202-03-29_01:41:47.117000      6458.98        2.39626500e+00        1.11890231e-08  22.0227  19.3440  19.5324  0.0000
0202-03-29_01:41:47.473000      6459.34        2.69460200e+00        1.29863231e-08  22.0239  19.3587  19.5454  0.0000
0202-03-29_01:41:47.820000      6459.69        2.99266400e+00        9.82552308e-09  22.0239  19.3587  19.5454  0.0000
0202-03-29_01:41:48.168000      6460.04        3.29092900e+00        3.25632308e-09  22.0296  19.3488  19.5469  0.0000
0202-03-29_01:41:48.516000      6460.39        3.58920300e+00       -2.76176923e-10  22.0296  19.3488  19.5469  0.0000
0202-03-29_01:41:48.863000      6460.73        3.88691700e+00        6.47922308e-09  22.0296  19.3488  19.5469  0.0000
0202-03-29_01:41:49.210000      6461.08        4.18504900e+00        7.03702308e-09  22.0140  19.3520  19.5228  0.0000
0202-03-29_01:41:49.566000      6461.43        4.48362000e+00        1.06316231e-08  22.0140  19.3520  19.5228  0.0000
0202-03-29_01:41:49.914000      6461.78        4.78168900e+00        2.30267231e-08  22.0140  19.3520  19.5228  0.0000
0202-03-29_01:41:50.266000      6462.13        5.07964800e+00        2.29028231e-08  22.0328  19.3576  19.5570  0.0000
0202-03-29_01:41:50.617000      6462.49        5.37809900e+00        2.05477231e-08  22.0328  19.3576  19.5570  0.0000
0202-03-29_01:41:50.977000      6462.85        5.67603000e+00        2.25929231e-08  22.0328  19.3576  19.5570  0.0000
0202-03-29_01:41:51.400000      6463.27        5.97429800e+00        2.73650231e-08  22.0203  19.3454  19.5253  0.0000
0202-03-29_01:41:51.746000      6463.62        6.27231900e+00        2.43282231e-08  22.0203  19.3454  19.5253  0.0000
0202-03-29_01:41:52.110000      6463.98        6.57062900e+00        1.80686231e-08  22.0203  19.3454  19.5253  0.0000
0202-03-29_01:41:52.465000      6464.33        6.86852300e+00        2.97201231e-08  22.0219  19.3585  19.5432  0.0000
0202-03-29_01:41:52.816000      6464.68        7.16659600e+00        2.46381231e-08  22.0219  19.3585  19.5432  0.0000
0202-03-29_01:41:53.168000      6465.04        7.46502300e+00        2.43282231e-08  22.0305  19.3478  19.5469  0.0000
0202-03-29_01:41:53.530000      6465.40        7.76268100e+00        3.25710231e-08  22.0305  19.3478  19.5469  0.0000
0202-03-29_01:41:53.900000      6465.77        8.06118200e+00        2.40201231e-08  22.0305  19.3478  19.5469  0.0000
0202-03-29_01:41:54.254000      6466.12        8.35924400e+00        3.26365231e-08  22.0188  19.3509  19.5313  0.0000
0202-03-29_01:41:54.617000      6466.49        8.65690200e+00        3.51155231e-08  22.0188  19.3509  19.5313  0.0000
0202-03-29_01:41:54.965000      6466.83        8.95539200e+00        2.46416231e-08  22.0188  19.3509  19.5313  0.0000
0202-03-29_01:41:55.320000      6467.19        9.25362400e+00        3.47436231e-08  22.0294  19.3459  19.5418  0.0000
0202-03-29_01:41:55.668000      6467.54        9.55153700e+00        2.63769231e-08  22.0294  19.3459  19.5418  0.0000
0202-03-29_01:41:56.043000      6467.91        9.84970100e+00        2.27203231e-08  22.0294  19.3459  19.5418  0.0000
0202-03-29_01:41:56.418000      6468.29        1.01477100e+01        1.20605231e-08  22.0227  19.3440  19.5257  0.0000
0202-03-29_01:41:56.770000      6468.64        1.04460400e+01        1.77003231e-08  22.0227  19.3440  19.5257  0.0000
0202-03-29_01:41:57.130000      6469.00        1.07443200e+01        1.83820231e-08  22.0227  19.3440  19.5257  0.0000
0202-03-29_01:41:57.490000      6469.36        1.10421300e+01        2.58811231e-08  22.0247  19.3584  19.5474  0.0000
0202-03-29_01:41:57.848000      6469.72        1.13404800e+01        4.54654231e-08  22.0247  19.3584  19.5474  0.0000
0202-03-29_01:41:58.207000      6470.08        1.16383900e+01        6.48019231e-08  22.0309  19.3477  19.5426  0.0000
0202-03-29_01:41:58.562000      6470.43        1.19368200e+01        7.29827231e-08  22.0309  19.3477  19.5426  0.0000
0202-03-29_01:41:58.926000      6470.79        1.22349100e+01        1.27955123e-07  22.0309  19.3477  19.5426  0.0000
0202-03-29_01:41:59.273000      6471.14        1.25330800e+01        2.26744423e-07  22.0191  19.3507  19.5264  0.0000
0202-03-29_01:41:59.650000      6471.52        1.28312200e+01        3.71829243e-07  22.0191  19.3507  19.5264  0.0000
0202-03-29_01:42:00.030000      6471.90        1.31293100e+01        6.16446523e-07  22.0191  19.3507  19.5264  0.0000
0202-03-29_01:42:00.440000      6472.31        1.34277200e+01        9.85140193e-07  22.0318  19.3552  19.5575  0.0000
0202-03-29_01:42:00.797000      6472.67        1.37258900e+01        1.49997265e-06  22.0318  19.3552  19.5575  0.0000
0202-03-29_01:42:01.156000      6473.03        1.40242300e+01        2.78101118e-06  22.0218  19.3436  19.5248  0.0000
0202-03-29_01:42:01.516000      6473.39        1.43218900e+01        4.39231843e-06  22.0218  19.3436  19.5248  0.0000
0202-03-29_01:42:01.875000      6473.74        1.46205600e+01        6.81445427e-06  22.0218  19.3436  19.5248  0.0000
0202-03-29_01:42:02.258000      6474.12        1.49180900e+01        1.03951049e-05  22.0337  19.3577  19.5537  0.0000
0202-03-29_01:42:02.617000      6474.48        1.52166000e+01        1.67061324e-05  22.0337  19.3577  19.5537  0.0000
0202-03-29_01:42:02.965000      6474.83        1.55149100e+01        2.77564107e-05  22.0337  19.3577  19.5537  0.0000
