# Ic = 1.39 A, n = 14.26 , Tavg = 69.96 K, 70k-15e19pm2-03T-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_21:23:01.734000      11325.59        6.82399700e-03       -1.99212143e-09  69.9552  68.6187  69.2469  0.0000
0202-03-28_21:23:02.082000      11325.94        4.00912700e-02       -4.90492143e-09  69.9552  68.6187  69.2469  0.0000
0202-03-28_21:23:02.430000      11326.29        6.99164100e-02       -1.01728214e-08  69.9552  68.6187  69.2469  0.0000
0202-03-28_21:23:02.777000      11326.64        9.99955800e-02       -6.33042143e-09  69.9471  68.6213  69.2568  0.0000
0202-03-28_21:23:03.137000      11327.00        1.29702800e-01        2.22677857e-09  69.9471  68.6213  69.2568  0.0000
0202-03-28_21:23:03.496000      11327.36        1.59449500e-01       -2.10862143e-09  69.9471  68.6213  69.2568  0.0000
0202-03-28_21:23:03.875000      11327.74        1.89325300e-01       -4.77352143e-09  69.9306  68.6228  69.2570  0.0000
0202-03-28_21:23:04.223000      11328.08        2.18890200e-01       -1.05992214e-08  69.9306  68.6228  69.2570  0.0000
0202-03-28_21:23:04.590000      11328.45        2.48841700e-01        3.40727857e-09  69.9306  68.6228  69.2570  0.0000
0202-03-28_21:23:04.940000      11328.80        2.78189100e-01        4.33687857e-09  69.9498  68.6236  69.2805  0.0000
0202-03-28_21:23:05.290000      11329.15        3.08541600e-01       -9.73162143e-09  69.9498  68.6236  69.2805  0.0000
0202-03-28_21:23:05.650000      11329.51        3.38542100e-01       -8.05822143e-09  69.9541  68.6243  69.2642  0.0000
0202-03-28_21:23:06.008000      11329.87        3.67855100e-01        1.14640786e-08  69.9541  68.6243  69.2642  0.0000
0202-03-28_21:23:06.367000      11330.23        3.97907600e-01        1.23317786e-08  69.9541  68.6243  69.2642  0.0000
0202-03-28_21:23:06.715000      11330.58        4.27485100e-01       -2.60442143e-09  69.9633  68.6253  69.2700  0.0000
0202-03-28_21:23:07.062000      11330.92        4.57187800e-01       -3.90582143e-09  69.9633  68.6253  69.2700  0.0000
0202-03-28_21:23:07.410000      11331.27        4.87298100e-01       -2.12590214e-08  69.9633  68.6253  69.2700  0.0000
0202-03-28_21:23:07.758000      11331.62        5.16734600e-01       -2.84482214e-08  69.9721  68.6262  69.2719  0.0000
0202-03-28_21:23:08.117000      11331.98        5.46348100e-01       -1.42558214e-08  69.9721  68.6262  69.2719  0.0000
0202-03-28_21:23:08.465000      11332.32        5.76540100e-01       -3.16709214e-08  69.9721  68.6262  69.2719  0.0000
0202-03-28_21:23:08.812000      11332.67        6.06253300e-01       -3.34727214e-08  69.9593  68.6262  69.2735  0.0000
0202-03-28_21:23:09.160000      11333.02        6.36253800e-01       -1.48889214e-08  69.9593  68.6262  69.2735  0.0000
0202-03-28_21:23:09.543000      11333.40        6.66248400e-01        2.48360786e-08  69.9593  68.6262  69.2735  0.0000
0202-03-28_21:23:09.920000      11333.78        6.96009000e-01       -1.13577214e-08  69.9546  68.6258  69.2676  0.0000
0202-03-28_21:23:10.270000      11334.13        7.25996100e-01        1.29986786e-08  69.9546  68.6258  69.2676  0.0000
0202-03-28_21:23:10.617000      11334.48        7.55606300e-01       -2.51783214e-08  69.9546  68.6258  69.2676  0.0000
0202-03-28_21:23:10.970000      11334.83        7.85382300e-01       -4.19737214e-08  69.9466  68.6266  69.2711  0.0000
0202-03-28_21:23:11.316000      11335.18        8.15835500e-01        2.49599786e-08  69.9466  68.6266  69.2711  0.0000
0202-03-28_21:23:11.676000      11335.54        8.44742000e-01       -1.50362143e-09  69.9559  68.6271  69.2660  0.0000
0202-03-28_21:23:12.035000      11335.89        8.75429800e-01        7.91667857e-09  69.9559  68.6271  69.2660  0.0000
0202-03-28_21:23:12.380000      11336.24        9.04970200e-01        2.58276786e-08  69.9559  68.6271  69.2660  0.0000
0202-03-28_21:23:12.730000      11336.59        9.34922200e-01        2.24809786e-08  69.9484  68.6279  69.2707  0.0000
0202-03-28_21:23:13.086000      11336.95        9.64933100e-01        5.68774786e-08  69.9484  68.6279  69.2707  0.0000
0202-03-28_21:23:13.434000      11337.29        9.94190000e-01        9.57981786e-08  69.9484  68.6279  69.2707  0.0000
0202-03-28_21:23:13.780000      11337.64        1.02412900e+00        6.01001786e-08  69.9595  68.6283  69.2716  0.0000
0202-03-28_21:23:14.130000      11337.99        1.05437800e+00        5.83028786e-08  69.9595  68.6283  69.2716  0.0000
0202-03-28_21:23:14.477000      11338.34        1.08355100e+00        8.22874786e-08  69.9595  68.6283  69.2716  0.0000
0202-03-28_21:23:14.880000      11338.74        1.11418800e+00        4.15051786e-08  69.9478  68.6288  69.2654  0.0000
0202-03-28_21:23:15.234000      11339.10        1.14367700e+00        7.50324786e-08  69.9478  68.6288  69.2654  0.0000
0202-03-28_21:23:15.594000      11339.45        1.17323000e+00        8.40188786e-08  69.9478  68.6288  69.2654  0.0000
0202-03-28_21:23:15.953000      11339.81        1.20279800e+00        8.58781786e-08  69.9502  68.6287  69.2642  0.0000
0202-03-28_21:23:16.300000      11340.16        1.23324300e+00        1.17671679e-07  69.9502  68.6287  69.2642  0.0000
0202-03-28_21:23:16.652000      11340.51        1.26257600e+00        1.18167479e-07  69.9647  68.6288  69.2790  0.0000
0202-03-28_21:23:17             11340.86        1.29264800e+00        1.38495579e-07  69.9647  68.6288  69.2790  0.0000
0202-03-28_21:23:17.344000      11341.20        1.32254700e+00        1.55538879e-07  69.9647  68.6288  69.2790  0.0000
0202-03-28_21:23:17.703000      11341.56        1.35217900e+00        1.76920479e-07  69.9602  68.6298  69.2699  0.0000
0202-03-28_21:23:18.047000      11341.91        1.38178500e+00        2.27988379e-07  69.9602  68.6298  69.2699  0.0000
0202-03-28_21:23:18.406000      11342.27        1.41193500e+00        3.07565179e-07  69.9602  68.6298  69.2699  0.0000
0202-03-28_21:23:18.760000      11342.62        1.44143700e+00        4.11746279e-07  69.9425  68.6308  69.2736  0.0000
0202-03-28_21:23:19.110000      11342.97        1.47155300e+00        5.25967479e-07  69.9425  68.6308  69.2736  0.0000
0202-03-28_21:23:19.457000      11343.32        1.50137600e+00        6.80348879e-07  69.9425  68.6308  69.2736  0.0000
0202-03-28_21:23:19.816000      11343.68        1.53079200e+00        8.75448379e-07  69.9416  68.6313  69.2561  0.0000
0202-03-28_21:23:20.164000      11344.02        1.56018100e+00        1.14721168e-06  69.9416  68.6313  69.2561  0.0000
0202-03-28_21:23:20.570000      11344.43        1.59084700e+00        1.48832718e-06  69.9416  68.6313  69.2561  0.0000
