# Ic = 2.72 A, n = 32.65 , Tavg = 107.28 K, f28_ln2_pristine_50mstep
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-13_17:04:34.457000      1040.82        4.62708300e-02       -4.90249718e-09  107.0030  107.1630
0202-11-13_17:04:34.652000      1041.02        4.54619800e-02        9.23487476e-10  107.0030  107.1630
0202-11-13_17:04:34.867000      1041.23        9.45999600e-02        4.58022254e-09  107.0030  107.1630
0202-11-13_17:04:35.070000      1041.44        1.46544400e-01        1.35733740e-09  107.0030  107.1630
0202-11-13_17:04:35.300000      1041.67        1.94751900e-01       -5.15041142e-09  107.1290  107.1810
0202-11-13_17:04:35.508000      1041.87        2.45688200e-01       -1.18440960e-08  107.1290  107.1810
0202-11-13_17:04:35.707000      1042.07        2.95888800e-01       -9.98473915e-09  107.1290  107.1810
0202-11-13_17:04:35.918000      1042.29        3.42813900e-01       -8.31131795e-09  107.1290  107.1810
0202-11-13_17:04:36.152000      1042.52        3.94555100e-01       -4.77854006e-09  107.1290  107.1810
0202-11-13_17:04:36.355000      1042.72        4.41753300e-01       -6.20404695e-09  107.0830  107.1780
0202-11-13_17:04:36.566000      1042.93        4.92946800e-01       -2.23741909e-09  107.0830  107.1780
0202-11-13_17:04:36.766000      1043.13        5.42599800e-01       -9.67484635e-09  107.0830  107.1780
0202-11-13_17:04:36.970000      1043.34        5.89396900e-01       -7.81548955e-09  107.0830  107.1780
0202-11-13_17:04:37.168000      1043.53        6.41486800e-01       -7.38163955e-09  107.0830  107.1780
0202-11-13_17:04:37.363000      1043.73        6.91098200e-01       -5.21238998e-09  107.0780  107.1710
0202-11-13_17:04:37.566000      1043.93        7.37121000e-01        3.52658701e-09  107.0780  107.1710
0202-11-13_17:04:37.766000      1044.13        7.89878800e-01       -3.04314038e-09  107.0780  107.1710
0202-11-13_17:04:37.970000      1044.34        8.39337400e-01       -1.98950485e-09  107.0780  107.1710
0202-11-13_17:04:38.184000      1044.55        8.87513700e-01       -1.35794957e-08  107.0780  107.1710
0202-11-13_17:04:38.390000      1044.76        9.38684900e-01       -7.62955385e-09  107.0340  107.1350
0202-11-13_17:04:38.594000      1044.96        9.87881900e-01       -1.33315814e-08  107.0340  107.1350
0202-11-13_17:04:38.800000      1045.17        1.03732400e+00       -1.40133456e-08  107.0340  107.1350
0202-11-13_17:04:39.004000      1045.37        1.08804100e+00       -1.32076243e-08  107.0340  107.1350
0202-11-13_17:04:39.203000      1045.57        1.13546800e+00       -9.17901155e-09  107.1130  107.1850
0202-11-13_17:04:39.406000      1045.77        1.18540700e+00       -5.70818564e-09  107.1130  107.1850
0202-11-13_17:04:39.600000      1045.97        1.23626600e+00       -6.94773741e-09  107.1130  107.1850
0202-11-13_17:04:39.800000      1046.17        1.28522500e+00       -2.73318068e-09  107.1130  107.1850
0202-11-13_17:04:40.004000      1046.37        1.33453300e+00       -4.96440949e-09  107.1130  107.1850
0202-11-13_17:04:40.200000      1046.56        1.38497300e+00        5.58553365e-11  107.1130  107.1850
0202-11-13_17:04:40.390000      1046.76        1.43248600e+00       -1.30767338e-09  106.9440  107.1920
0202-11-13_17:04:40.594000      1046.96        1.48278600e+00        4.08446291e-09  106.9440  107.1920
0202-11-13_17:04:40.810000      1047.17        1.53502900e+00       -2.85713783e-09  106.9440  107.1920
0202-11-13_17:04:41.010000      1047.38        1.58374200e+00        5.51683956e-10  106.9440  107.1920
0202-11-13_17:04:41.207000      1047.57        1.63128000e+00        1.72927694e-09  107.1080  107.2000
0202-11-13_17:04:41.414000      1047.78        1.68212100e+00        6.19173456e-09  107.1080  107.2000
0202-11-13_17:04:41.610000      1047.98        1.73104200e+00        7.37619696e-10  107.1080  107.2000
0202-11-13_17:04:41.810000      1048.18        1.78027100e+00       -1.24569480e-09  107.1080  107.2000
0202-11-13_17:04:42.010000      1048.38        1.83250900e+00        2.65895561e-09  107.1080  107.2000
0202-11-13_17:04:42.227000      1048.59        1.88216200e+00        7.24537039e-09  107.1080  107.2000
0202-11-13_17:04:42.418000      1048.78        1.92936300e+00        6.87349892e-09  107.1760  107.2170
0202-11-13_17:04:42.613000      1048.98        1.98023600e+00       -4.71649517e-09  107.1760  107.2170
0202-11-13_17:04:42.824000      1049.19        2.03054000e+00       -1.02945673e-08  107.1760  107.2170
0202-11-13_17:04:43.016000      1049.38        2.07757100e+00       -1.97772897e-08  107.1760  107.2170
0202-11-13_17:04:43.210000      1049.58        2.12422900e+00       -1.55627464e-08  107.1760  107.2170
0202-11-13_17:04:43.420000      1049.79        2.17904700e+00       -2.05830112e-08  107.0720  107.1900
0202-11-13_17:04:43.613000      1049.98        2.22634400e+00       -1.82898038e-08  107.0720  107.1900
0202-11-13_17:04:43.824000      1050.19        2.27872300e+00       -2.25043471e-08  107.0720  107.1900
0202-11-13_17:04:44.016000      1050.38        2.32584400e+00       -1.74221037e-08  107.0720  107.1900
0202-11-13_17:04:44.215000      1050.58        2.37439600e+00       -1.17200745e-08  107.0400  107.2470
0202-11-13_17:04:44.418000      1050.79        2.42672900e+00       -6.57585252e-09  107.0400  107.2470
0202-11-13_17:04:44.613000      1050.98        2.47652400e+00       -9.98467435e-09  107.0400  107.2470
0202-11-13_17:04:44.812000      1051.18        2.52334100e+00       -5.77013100e-09  107.0400  107.2470
0202-11-13_17:04:45.010000      1051.38        2.57670700e+00        1.00344064e-08  107.0400  107.2470
0202-11-13_17:04:45.210000      1051.58        2.62591200e+00        3.18508486e-08  107.0020  107.2300
0202-11-13_17:04:45.402000      1051.77        2.67111500e+00        6.47614438e-08  107.0020  107.2300
0202-11-13_17:04:45.610000      1051.98        2.72489000e+00        1.59154762e-07  107.0020  107.2300
0202-11-13_17:04:45.816000      1052.18        2.77564100e+00        2.88380053e-07  107.0020  107.2300
0202-11-13_17:04:46.020000      1052.39        2.82171700e+00        4.77476641e-07  107.0020  107.2300
0202-11-13_17:04:46.223000      1052.59        2.87350300e+00        1.82984883e-06  107.1040  107.2370
0202-11-13_17:04:46.434000      1052.80        2.92189000e+00        3.11838309e-06  107.1040  107.2370
0202-11-13_17:04:46.625000      1052.99        2.97076100e+00        4.52839532e-06  107.1040  107.2370
0202-11-13_17:04:46.832000      1053.20        3.02277100e+00        7.13205261e-06  107.1040  107.2370
0202-11-13_17:04:47.023000      1053.39        3.07041000e+00        1.12288973e-05  107.1040  107.2370
0202-11-13_17:04:47.230000      1053.60        3.11975000e+00        1.74211749e-05  107.2760  107.2610
0202-11-13_17:04:47.430000      1053.80        3.17145800e+00        2.31504725e-05  107.2760  107.2610
