# Ic = 2.46 A, n = 21.88 , Tavg = 59.87 K, f29-6e20pm2-anneal300K-60K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-26_14:57:01.710000      1152145.23        2.04772600e-02       -2.10417080e-08  59.8992  59.3141
0202-02-26_14:57:01.906000      1152145.42        7.76711100e-03       -2.28390880e-08  59.8992  59.3141
0202-02-26_14:57:02.140000      1152145.65        1.04489500e-02       -2.51942680e-08  59.8992  59.3141
0202-02-26_14:57:02.348000      1152145.86        1.32732600e-02       -5.67103800e-09  59.8848  59.3132
0202-02-26_14:57:02.543000      1152146.06        1.63380000e-02       -5.98092800e-09  59.8848  59.3132
0202-02-26_14:57:02.734000      1152146.25        1.91074000e-02       -4.80333800e-09  59.8848  59.3132
0202-02-26_14:57:02.938000      1152146.45        2.16440200e-02       -3.50178800e-09  59.8848  59.3132
0202-02-26_14:57:03.150000      1152146.66        2.47711000e-02        1.76639200e-09  59.8848  59.3132
0202-02-26_14:57:03.363000      1152146.88        2.80154200e-02        6.78665200e-09  59.8857  59.3141
0202-02-26_14:57:03.566000      1152147.08        3.06557000e-02        8.70798200e-09  59.8857  59.3141
0202-02-26_14:57:03.770000      1152147.28        3.38584700e-02        1.02574420e-08  59.8857  59.3141
0202-02-26_14:57:03.960000      1152147.48        3.70671800e-02        8.39809200e-09  59.8857  59.3141
0202-02-26_14:57:04.170000      1152147.68        3.97742400e-02        5.42312200e-09  59.8857  59.3141
0202-02-26_14:57:04.367000      1152147.88        4.28553100e-02        3.81168200e-09  59.8946  59.3162
0202-02-26_14:57:04.560000      1152148.07        4.57416600e-02        5.67105200e-09  59.8946  59.3162
0202-02-26_14:57:04.760000      1152148.28        4.84101400e-02        9.82367200e-09  59.8946  59.3162
0202-02-26_14:57:04.957000      1152148.47        5.16158800e-02        3.81180200e-09  59.8946  59.3162
0202-02-26_14:57:05.170000      1152148.69        5.46628100e-02        5.54723200e-09  59.8946  59.3162
0202-02-26_14:57:05.375000      1152148.89        5.70374300e-02        9.94771200e-09  59.9053  59.3148
0202-02-26_14:57:05.580000      1152149.09        6.01823200e-02        1.81908520e-08  59.9053  59.3148
0202-02-26_14:57:05.773000      1152149.29        6.33123600e-02        1.63315020e-08  59.9053  59.3148
0202-02-26_14:57:05.965000      1152149.48        6.59704500e-02        1.19310220e-08  59.9053  59.3148
0202-02-26_14:57:06.180000      1152149.69        6.90554300e-02        7.65450200e-09  59.9053  59.3148
0202-02-26_14:57:06.375000      1152149.89        7.23695100e-02        4.74151200e-09  59.8910  59.3132
0202-02-26_14:57:06.580000      1152150.09        7.52472500e-02        1.70457200e-09  59.8910  59.3132
0202-02-26_14:57:06.773000      1152150.29        7.81398400e-02        7.22065200e-09  59.8910  59.3132
0202-02-26_14:57:06.965000      1152150.48        8.12001300e-02        9.38990200e-09  59.8910  59.3132
0202-02-26_14:57:07.190000      1152150.71        8.40570900e-02        1.47820320e-08  59.8910  59.3132
0202-02-26_14:57:07.400000      1152150.91        8.72539200e-02        1.27367420e-08  59.9092  59.3167
0202-02-26_14:57:07.590000      1152151.11        9.00589400e-02        9.82375200e-09  59.9092  59.3167
0202-02-26_14:57:07.785000      1152151.30        9.27776100e-02        1.43481820e-08  59.9092  59.3167
0202-02-26_14:57:07.990000      1152151.50        9.57978300e-02        1.45961020e-08  59.9092  59.3167
0202-02-26_14:57:08.184000      1152151.70        9.90584800e-02        1.90585520e-08  59.8959  59.3170
0202-02-26_14:57:08.383000      1152151.90        1.02049000e-01        1.63315020e-08  59.8959  59.3170
0202-02-26_14:57:08.574000      1152152.09        1.05011300e-01        1.62075420e-08  59.8959  59.3170
0202-02-26_14:57:08.770000      1152152.28        1.08129500e-01        1.23028920e-08  59.8959  59.3170
0202-02-26_14:57:08.960000      1152152.48        1.10844000e-01        6.72483200e-09  59.8959  59.3170
0202-02-26_14:57:09.180000      1152152.69        1.13714300e-01        3.37799200e-09  59.9060  59.3169
0202-02-26_14:57:09.375000      1152152.89        1.16977300e-01        9.14199200e-09  59.9060  59.3169
0202-02-26_14:57:09.580000      1152153.09        1.19648700e-01        1.60216020e-08  59.9060  59.3169
0202-02-26_14:57:09.770000      1152153.28        1.22778800e-01        1.22409120e-08  59.9060  59.3169
0202-02-26_14:57:09.960000      1152153.48        1.25971100e-01        9.88573200e-09  59.9060  59.3169
0202-02-26_14:57:10.176000      1152153.69        1.28835500e-01        8.02637200e-09  59.9060  59.3169
0202-02-26_14:57:10.370000      1152153.89        1.31379300e-01        1.42242320e-08  59.8964  59.3164
0202-02-26_14:57:10.574000      1152154.09        1.34749800e-01        1.67655020e-08  59.8964  59.3164
0202-02-26_14:57:10.773000      1152154.29        1.38075700e-01        1.21794020e-08  59.8964  59.3164
0202-02-26_14:57:10.977000      1152154.49        1.40491700e-01        1.05681820e-08  59.8964  59.3164
0202-02-26_14:57:11.200000      1152154.71        1.43710700e-01        6.91153200e-09  59.8964  59.3164
0202-02-26_14:57:11.402000      1152154.92        1.46407400e-01        7.53131200e-09  59.9024  59.3240
0202-02-26_14:57:11.598000      1152155.11        1.49641300e-01        8.64693200e-09  59.9024  59.3240
0202-02-26_14:57:11.790000      1152155.30        1.52781800e-01        6.10581200e-09  59.9024  59.3240
0202-02-26_14:57:11.992000      1152155.51        1.55481400e-01        9.26671200e-09  59.9024  59.3240
