# Ic =  nan A, n =  nan , Tavg = 20.00 K, f29-0800keV-0nA-20k-afterSetup
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-26_18:41:12.996000      3236.75        6.19157900e-02        8.68635950e-09  19.9982  19.7977
0202-02-26_18:41:13.387000      3237.14        4.48025400e-01        8.12854950e-09  19.9982  19.7977
0202-02-26_18:41:13.810000      3237.56        6.55237100e-01       -4.32835050e-09  19.9948  19.6079
0202-02-26_18:41:14.207000      3237.96        1.04203800e+00        3.10950950e-09  19.9948  19.6079
0202-02-26_18:41:14.613000      3238.36        1.24770800e+00        4.03918950e-09  19.9809  19.8550
0202-02-26_18:41:15.016000      3238.77        1.63776200e+00        5.46470950e-09  19.9809  19.8550
0202-02-26_18:41:15.418000      3239.17        1.84491100e+00        1.17245895e-08  19.9809  19.8550
0202-02-26_18:41:15.812000      3239.57        2.23181400e+00        1.55672895e-08  20.0116  19.6322
0202-02-26_18:41:16.207000      3239.96        2.43372900e+00        8.99751950e-09  20.0116  19.6322
0202-02-26_18:41:16.637000      3240.39        2.82751400e+00        8.81157950e-09  20.0116  19.6322
0202-02-26_18:41:17.035000      3240.79        3.02639600e+00        5.68369500e-10  19.9753  19.7387
0202-02-26_18:41:17.426000      3241.18        3.41937800e+00        2.49880995e-08  19.9753  19.7387
0202-02-26_18:41:17.830000      3241.58        3.80405300e+00        2.28188395e-08  19.9997  19.8035
0202-02-26_18:41:18.230000      3241.98        4.01145000e+00        5.52668950e-09  19.9997  19.8035
0202-02-26_18:41:18.633000      3242.39        4.40171600e+00        1.35219895e-08  20.0097  19.6044
0202-02-26_18:41:19.030000      3242.78        4.60432600e+00       -1.41496050e-09  20.0097  19.6044
0202-02-26_18:41:19.420000      3243.18        4.99639200e+00        1.18774950e-09  20.0097  19.6044
0202-02-26_18:41:19.824000      3243.58        5.19954900e+00       -4.51576050e-09  19.9868  19.8534
0202-02-26_18:41:20.230000      3243.98        5.58933700e+00        1.33339795e-08  19.9868  19.8534
0202-02-26_18:41:20.633000      3244.39        5.77299600e+00        1.12886795e-08  20.0084  19.6336
0202-02-26_18:41:21.035000      3244.79        6.18453300e+00        1.87881395e-08  20.0084  19.6336
0202-02-26_18:41:21.430000      3245.18        6.36910100e+00        9.98711950e-09  20.0084  19.6336
0202-02-26_18:41:21.830000      3245.58        6.78161000e+00        1.56272095e-08  19.9734  19.7398
0202-02-26_18:41:22.223000      3245.97        7.17013700e+00        1.65568895e-08  19.9734  19.7398
0202-02-26_18:41:22.645000      3246.40        7.36986700e+00        1.12886795e-08  19.9734  19.7398
0202-02-26_18:41:23.050000      3246.80        7.76069400e+00        1.25282595e-08  19.9960  19.8046
0202-02-26_18:41:23.440000      3247.20        7.95062500e+00       -1.78889050e-09  19.9960  19.8046
0202-02-26_18:41:23.848000      3247.60        8.35822000e+00        6.33035950e-09  19.9866  19.6073
0202-02-26_18:41:24.250000      3248.00        8.54351300e+00        1.80588950e-09  19.9866  19.6073
0202-02-26_18:41:24.645000      3248.40        8.95463100e+00        1.03589895e-08  19.9902  19.8565
0202-02-26_18:41:25.040000      3248.79        9.13480900e+00        5.95847950e-09  19.9902  19.8565
0202-02-26_18:41:25.440000      3249.19        9.52514200e+00        7.75661950e-09  19.9902  19.8565
0202-02-26_18:41:25.844000      3249.60        9.72813500e+00        2.08353195e-08  20.0122  19.6403
0202-02-26_18:41:26.246000      3250.00        1.01147600e+01        6.23612695e-08  20.0122  19.6403
0202-02-26_18:41:26.656000      3250.41        1.03204700e+01        1.09837199e-07  19.9846  19.7382
0202-02-26_18:41:27.060000      3250.81        1.07094500e+01        2.44517609e-07  19.9846  19.7382
0202-02-26_18:41:27.460000      3251.22        1.11189700e+01        7.22933689e-07  19.9846  19.7382
0202-02-26_18:41:27.860000      3251.61        1.13016200e+01        1.36801135e-06  19.9973  19.8095
0202-02-26_18:41:28.250000      3252.00        1.16934700e+01        4.05969830e-06  19.9973  19.8095
0202-02-26_18:41:28.660000      3252.41        1.19043200e+01        6.20305680e-06  19.9990  19.6076
0202-02-26_18:41:29.062000      3252.81        1.22945800e+01        1.62552481e-05  19.9990  19.6076
0202-02-26_18:41:29.465000      3253.22        1.24967400e+01        2.56447592e-05  19.9990  19.6076
