# Ic =  nan A, n =  nan , Tavg = 19.85 K, f29-anneal_180k_1h-0keV-0nA-20k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-04_06:28:07.945000      230969.72        1.88340300e-01        4.20063835e-08  19.8759  19.6378
0202-03-04_06:28:08.348000      230970.12        5.75405800e-01        2.43934503e-07  19.8759  19.6378
0202-03-04_06:28:08.746000      230970.52        7.80632000e-01        9.56803435e-08  19.8759  19.6378
0202-03-04_06:28:09.180000      230970.95        1.16805200e+00        1.19665483e-07  19.8682  19.4442
0202-03-04_06:28:09.582000      230971.35        1.37301300e+00        1.75939804e-07  19.8682  19.4442
0202-03-04_06:28:09.977000      230971.75        1.76149400e+00        4.42957235e-08  19.8759  19.6945
0202-03-04_06:28:10.370000      230972.14        1.96661000e+00       -1.40959937e-07  19.8759  19.6945
0202-03-04_06:28:10.777000      230972.55        2.35683400e+00       -1.37922956e-07  19.8759  19.6945
0202-03-04_06:28:11.195000      230972.97        2.56115400e+00       -1.73065127e-07  19.8779  19.4600
0202-03-04_06:28:11.590000      230973.36        2.94918200e+00       -6.31141265e-08  19.8779  19.4600
0202-03-04_06:28:11.996000      230973.77        3.15407700e+00        6.68561335e-08  19.8649  19.5987
0202-03-04_06:28:12.395000      230974.17        3.54426900e+00        2.39220104e-07  19.8649  19.5987
0202-03-04_06:28:12.832000      230974.61        3.93380000e+00        1.96330603e-07  19.8649  19.5987
0202-03-04_06:28:13.230000      230975.00        4.14157100e+00        1.49722244e-07  19.8857  19.6062
0202-03-04_06:28:13.625000      230975.40        4.52689900e+00        3.33986203e-07  19.8857  19.6062
0202-03-04_06:28:14.027000      230975.80        4.73014300e+00        7.10199604e-07  19.8827  19.4734
0202-03-04_06:28:14.430000      230976.20        5.12001900e+00        6.38631140e-06  19.8827  19.4734
0202-03-04_06:28:14.850000      230976.62        5.32352400e+00        1.51193580e-05  19.8471  19.6624
0202-03-04_06:28:15.246000      230977.02        5.71160300e+00        6.20185685e-05  19.8471  19.6624
