# Ic =  nan A, n =  nan , Tavg = 22.04 K, ffj51-30p3e19pm2-anneal300k-60min-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-31_10:20:11             45085.06        7.63844900e-03        2.09003214e-09  22.0479  18.9438  19.1400  0.0000
0202-03-31_10:20:11.380000      45085.44        3.10046500e-01        2.47137821e-08  22.0479  18.9438  19.1400  0.0000
0202-03-31_10:20:11.750000      45085.81        6.08119200e-01        2.77506621e-08  22.0265  18.9429  19.1056  0.0000
0202-03-31_10:20:12.110000      45086.17        9.06011100e-01        5.74882214e-09  22.0265  18.9429  19.1056  0.0000
0202-03-31_10:20:12.457000      45086.51        1.20450100e+00        1.22450214e-09  22.0474  18.9529  19.1480  0.0000
0202-03-31_10:20:12.810000      45086.87        1.50257300e+00       -4.04354786e-09  22.0474  18.9529  19.1480  0.0000
0202-03-31_10:20:13.156000      45087.21        1.80060800e+00        7.60813214e-09  22.0474  18.9529  19.1480  0.0000
0202-03-31_10:20:13.516000      45087.57        2.09854500e+00        6.24463214e-09  22.0363  18.9378  19.1186  0.0000
0202-03-31_10:20:13.863000      45087.92        2.39650900e+00        8.59976214e-09  22.0363  18.9378  19.1186  0.0000
0202-03-31_10:20:14.210000      45088.27        2.69510800e+00        1.39917621e-08  22.0363  18.9378  19.1186  0.0000
0202-03-31_10:20:14.566000      45088.62        2.99291900e+00        9.59139214e-09  22.0401  18.9514  19.1324  0.0000
0202-03-31_10:20:14.926000      45088.98        3.29108300e+00        2.21613214e-09  22.0401  18.9514  19.1324  0.0000
0202-03-31_10:20:15.273000      45089.33        3.58940700e+00        2.89788214e-09  22.0401  18.9514  19.1324  0.0000
0202-03-31_10:20:15.633000      45089.69        3.88752100e+00        6.12068214e-09  22.0337  18.9379  19.1101  0.0000
0202-03-31_10:20:15.980000      45090.04        4.18566100e+00        1.28142021e-08  22.0337  18.9379  19.1101  0.0000
0202-03-31_10:20:16.348000      45090.41        4.48396400e+00        5.42752143e-10  22.0337  18.9379  19.1101  0.0000
0202-03-31_10:20:16.740000      45090.79        4.78182900e+00       -3.86717857e-10  22.0284  18.9428  19.1021  0.0000
0202-03-31_10:20:17.098000      45091.15        5.08006000e+00       -1.93594786e-09  22.0284  18.9428  19.1021  0.0000
0202-03-31_10:20:17.453000      45091.51        5.37820000e+00        8.16630214e-09  22.0447  18.9520  19.1468  0.0000
0202-03-31_10:20:17.805000      45091.86        5.67710600e+00        3.82791214e-09  22.0447  18.9520  19.1468  0.0000
0202-03-31_10:20:18.152000      45092.21        5.97492100e+00        1.33103921e-08  22.0447  18.9520  19.1468  0.0000
0202-03-31_10:20:18.500000      45092.56        6.27222100e+00        1.64712221e-08  22.0370  18.9369  19.1132  0.0000
0202-03-31_10:20:18.855000      45092.91        6.57068800e+00        8.97200214e-09  22.0370  18.9369  19.1132  0.0000
0202-03-31_10:20:19.203000      45093.26        6.86938100e+00        1.30005121e-08  22.0370  18.9369  19.1132  0.0000
0202-03-31_10:20:19.550000      45093.61        7.16737700e+00        1.00256121e-08  22.0353  18.9511  19.1294  0.0000
0202-03-31_10:20:19.902000      45093.96        7.46522300e+00        1.12031721e-08  22.0353  18.9511  19.1294  0.0000
0202-03-31_10:20:20.250000      45094.31        7.76168500e+00        2.01898421e-08  22.0353  18.9511  19.1294  0.0000
0202-03-31_10:20:20.600000      45094.66        8.06166700e+00        1.50457521e-08  22.0409  18.9380  19.1148  0.0000
0202-03-31_10:20:20.950000      45095.01        8.35974300e+00        1.18229421e-08  22.0409  18.9380  19.1148  0.0000
0202-03-31_10:20:21.300000      45095.36        8.65768800e+00        1.78966921e-08  22.0409  18.9380  19.1148  0.0000
0202-03-31_10:20:21.652000      45095.71        8.95604400e+00        1.56655221e-08  22.0325  18.9443  19.1084  0.0000
0202-03-31_10:20:22             45096.06        9.25345800e+00        1.38681921e-08  22.0325  18.9443  19.1084  0.0000
0202-03-31_10:20:22.375000      45096.43        9.55144300e+00        1.88883221e-08  22.0325  18.9443  19.1084  0.0000
0202-03-31_10:20:22.758000      45096.81        9.84962000e+00        2.91181521e-08  22.0502  18.9542  19.1509  0.0000
0202-03-31_10:20:23.105000      45097.16        1.01475400e+01        1.42452321e-08  22.0502  18.9542  19.1509  0.0000
0202-03-31_10:20:23.460000      45097.52        1.04457700e+01        2.00090921e-08  22.0378  18.9395  19.1126  0.0000
0202-03-31_10:20:23.810000      45097.87        1.07437700e+01        3.59371721e-08  22.0378  18.9395  19.1126  0.0000
0202-03-31_10:20:24.156000      45098.21        1.10428200e+01        3.77345021e-08  22.0378  18.9395  19.1126  0.0000
0202-03-31_10:20:24.508000      45098.56        1.13397500e+01        4.29405721e-08  22.0399  18.9530  19.1296  0.0000
0202-03-31_10:20:24.855000      45098.91        1.16386100e+01        4.69070921e-08  22.0399  18.9530  19.1296  0.0000
0202-03-31_10:20:25.210000      45099.27        1.19359800e+01        6.85990421e-08  22.0399  18.9530  19.1296  0.0000
0202-03-31_10:20:25.570000      45099.63        1.22345900e+01        1.03058232e-07  22.0495  18.9446  19.1417  0.0000
