# Ic =  nan A, n =  nan , Tavg = 49.96 K, 50k-15e19pm2-0T-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_17:00:12.188000      16117.90        8.80454500e-03       -4.74959091e-09  49.9664  48.7307  49.1077  0.0000
0202-03-28_17:00:12.535000      16118.24        1.11881000e-01        8.07930909e-09  49.9664  48.7307  49.1077  0.0000
0202-03-28_17:00:12.880000      16118.59        2.11280700e-01        1.36571091e-08  49.9664  48.7307  49.1077  0.0000
0202-03-28_17:00:13.227000      16118.94        3.10310900e-01        4.48480909e-09  49.9637  48.7318  49.1058  0.0000
0202-03-28_17:00:13.574000      16119.28        4.09958900e-01       -1.21699091e-09  49.9637  48.7318  49.1058  0.0000
0202-03-28_17:00:13.930000      16119.64        5.09236900e-01        1.94380909e-09  49.9637  48.7318  49.1058  0.0000
0202-03-28_17:00:14.277000      16119.99        6.09136300e-01        2.41310091e-08  49.9615  48.7325  49.1008  0.0000
0202-03-28_17:00:14.625000      16120.34        7.08718600e-01        2.72918091e-08  49.9615  48.7325  49.1008  0.0000
0202-03-28_17:00:14.977000      16120.69        8.08021800e-01        5.17721091e-08  49.9615  48.7325  49.1008  0.0000
0202-03-28_17:00:15.324000      16121.03        9.07133400e-01        6.13784091e-08  49.9656  48.7324  49.1115  0.0000
0202-03-28_17:00:15.684000      16121.39        1.00634300e+00        2.27050091e-08  49.9656  48.7324  49.1115  0.0000
0202-03-28_17:00:16.055000      16121.77        1.10640900e+00       -3.94769091e-09  49.9656  48.7324  49.1115  0.0000
0202-03-28_17:00:16.420000      16122.13        1.20530200e+00        3.54970909e-09  49.9680  48.7324  49.1165  0.0000
0202-03-28_17:00:16.770000      16122.48        1.30505900e+00        3.99913091e-08  49.9680  48.7324  49.1165  0.0000
0202-03-28_17:00:17.145000      16122.85        1.40436200e+00        2.98273091e-08  49.9680  48.7324  49.1165  0.0000
0202-03-28_17:00:17.490000      16123.20        1.50374800e+00        4.14788091e-08  49.9693  48.7331  49.1156  0.0000
0202-03-28_17:00:17.836000      16123.55        1.60324100e+00        4.29662091e-08  49.9693  48.7331  49.1156  0.0000
0202-03-28_17:00:18.184000      16123.90        1.70251900e+00        3.55911091e-08  49.9606  48.7333  49.1101  0.0000
0202-03-28_17:00:18.543000      16124.25        1.80199600e+00        4.44536091e-08  49.9606  48.7333  49.1101  0.0000
0202-03-28_17:00:18.887000      16124.60        1.90135000e+00        5.61670091e-08  49.9606  48.7333  49.1101  0.0000
0202-03-28_17:00:19.246000      16124.96        2.00068800e+00        5.00934091e-08  49.9543  48.7327  49.1013  0.0000
0202-03-28_17:00:19.600000      16125.31        2.09979400e+00        4.66847091e-08  49.9543  48.7327  49.1013  0.0000
0202-03-28_17:00:19.950000      16125.66        2.19926800e+00        5.49894091e-08  49.9543  48.7327  49.1013  0.0000
0202-03-28_17:00:20.297000      16126.01        2.29821900e+00        6.36660091e-08  49.9650  48.7327  49.1051  0.0000
0202-03-28_17:00:20.656000      16126.37        2.39808500e+00        5.83361091e-08  49.9650  48.7327  49.1051  0.0000
0202-03-28_17:00:21.035000      16126.75        2.49747900e+00        6.78184091e-08  49.9650  48.7327  49.1051  0.0000
0202-03-28_17:00:21.438000      16127.15        2.59670200e+00        7.05453091e-08  49.9625  48.7336  49.1003  0.0000
0202-03-28_17:00:21.785000      16127.49        2.69617500e+00        7.16619091e-08  49.9625  48.7336  49.1003  0.0000
0202-03-28_17:00:22.145000      16127.85        2.79558200e+00        7.16629091e-08  49.9625  48.7336  49.1003  0.0000
0202-03-28_17:00:22.500000      16128.21        2.89520100e+00        7.08572091e-08  49.9681  48.7334  49.1109  0.0000
0202-03-28_17:00:22.848000      16128.56        2.99436800e+00        7.71167091e-08  49.9681  48.7334  49.1109  0.0000
0202-03-28_17:00:23.195000      16128.91        3.09362100e+00        7.82323091e-08  49.9664  48.7336  49.1112  0.0000
0202-03-28_17:00:23.555000      16129.26        3.19289000e+00        7.02374091e-08  49.9664  48.7336  49.1112  0.0000
0202-03-28_17:00:23.902000      16129.61        3.29239200e+00        7.58772091e-08  49.9664  48.7336  49.1112  0.0000
0202-03-28_17:00:24.246000      16129.96        3.39164000e+00        8.87062091e-08  49.9565  48.7334  49.1082  0.0000
0202-03-28_17:00:24.594000      16130.30        3.49123600e+00        9.63292091e-08  49.9565  48.7334  49.1082  0.0000
0202-03-28_17:00:24.940000      16130.65        3.59049600e+00        1.01287209e-07  49.9565  48.7334  49.1082  0.0000
0202-03-28_17:00:25.290000      16131.00        3.69003800e+00        8.67230091e-08  49.9661  48.7336  49.1141  0.0000
0202-03-28_17:00:25.640000      16131.35        3.78951100e+00        7.97817091e-08  49.9661  48.7336  49.1141  0.0000
0202-03-28_17:00:25.990000      16131.70        3.88879800e+00        9.59573091e-08  49.9661  48.7336  49.1141  0.0000
0202-03-28_17:00:26.363000      16132.07        3.98829600e+00        1.01349209e-07  49.9630  48.7337  49.1092  0.0000
0202-03-28_17:00:26.720000      16132.43        4.08754300e+00        1.05501609e-07  49.9630  48.7337  49.1092  0.0000
0202-03-28_17:00:27.113000      16132.82        4.18721000e+00        1.05191709e-07  49.9630  48.7337  49.1092  0.0000
0202-03-28_17:00:27.477000      16133.19        4.28650000e+00        1.08603609e-07  49.9631  48.7337  49.1067  0.0000
0202-03-28_17:00:27.832000      16133.54        4.38588700e+00        1.16113909e-07  49.9631  48.7337  49.1067  0.0000
0202-03-28_17:00:28.180000      16133.89        4.48507200e+00        1.20949609e-07  49.9606  48.7339  49.1055  0.0000
0202-03-28_17:00:28.540000      16134.25        4.58441500e+00        1.22994809e-07  49.9606  48.7339  49.1055  0.0000
0202-03-28_17:00:28.883000      16134.59        4.68400000e+00        1.31733309e-07  49.9606  48.7339  49.1055  0.0000
0202-03-28_17:00:29.230000      16134.94        4.78340800e+00        1.39418309e-07  49.9686  48.7345  49.1159  0.0000
0202-03-28_17:00:29.580000      16135.29        4.88289400e+00        1.38674609e-07  49.9686  48.7345  49.1159  0.0000
0202-03-28_17:00:29.926000      16135.64        4.98194200e+00        1.44066409e-07  49.9686  48.7345  49.1159  0.0000
0202-03-28_17:00:30.273000      16135.98        5.08183900e+00        1.55098109e-07  49.9642  48.7349  49.1154  0.0000
0202-03-28_17:00:30.620000      16136.33        5.18106500e+00        1.66191709e-07  49.9642  48.7349  49.1154  0.0000
0202-03-28_17:00:30.970000      16136.68        5.28000300e+00        1.66315709e-07  49.9642  48.7349  49.1154  0.0000
0202-03-28_17:00:31.316000      16137.03        5.37921500e+00        1.70530009e-07  49.9575  48.7345  49.1104  0.0000
0202-03-28_17:00:31.664000      16137.38        5.47881500e+00        1.62783109e-07  49.9575  48.7345  49.1104  0.0000
0202-03-28_17:00:32.090000      16137.80        5.57824500e+00        1.68236909e-07  49.9575  48.7345  49.1104  0.0000
0202-03-28_17:00:32.445000      16138.15        5.67729000e+00        1.80941909e-07  49.9658  48.7341  49.1156  0.0000
0202-03-28_17:00:32.800000      16138.51        5.77699300e+00        1.91043909e-07  49.9658  48.7341  49.1156  0.0000
0202-03-28_17:00:33.160000      16138.87        5.87658300e+00        1.86271809e-07  49.9658  48.7341  49.1156  0.0000
0202-03-28_17:00:33.516000      16139.23        5.97556100e+00        1.79825209e-07  49.9514  48.7332  49.1015  0.0000
0202-03-28_17:00:33.875000      16139.59        6.07485200e+00        1.84782009e-07  49.9514  48.7332  49.1015  0.0000
0202-03-28_17:00:34.223000      16139.93        6.17429600e+00        1.89740109e-07  49.9516  48.7341  49.0927  0.0000
0202-03-28_17:00:34.570000      16140.28        6.27372400e+00        1.96867209e-07  49.9516  48.7341  49.0927  0.0000
0202-03-28_17:00:34.918000      16140.63        6.37309100e+00        2.02321109e-07  49.9516  48.7341  49.0927  0.0000
0202-03-28_17:00:35.277000      16140.99        6.47250400e+00        2.02878909e-07  49.9628  48.7341  49.1076  0.0000
0202-03-28_17:00:35.625000      16141.33        6.57162000e+00        2.07217209e-07  49.9628  48.7341  49.1076  0.0000
0202-03-28_17:00:35.970000      16141.68        6.67110900e+00        2.20108109e-07  49.9628  48.7341  49.1076  0.0000
0202-03-28_17:00:36.330000      16142.04        6.77071000e+00        2.28412809e-07  49.9616  48.7346  49.1137  0.0000
0202-03-28_17:00:36.684000      16142.39        6.86994800e+00        2.10997709e-07  49.9616  48.7346  49.1137  0.0000
0202-03-28_17:00:37.055000      16142.77        6.96958500e+00        2.14158409e-07  49.9616  48.7346  49.1137  0.0000
0202-03-28_17:00:37.420000      16143.13        7.06838700e+00        2.15831809e-07  49.9643  48.7349  49.1151  0.0000
0202-03-28_17:00:37.780000      16143.49        7.16790000e+00        2.24818209e-07  49.9643  48.7349  49.1151  0.0000
0202-03-28_17:00:38.133000      16143.85        7.26755100e+00        2.40374109e-07  49.9643  48.7349  49.1151  0.0000
0202-03-28_17:00:38.492000      16144.20        7.36689000e+00        2.38266909e-07  49.9581  48.7347  49.1114  0.0000
0202-03-28_17:00:38.840000      16144.55        7.46672700e+00        2.44960309e-07  49.9581  48.7347  49.1114  0.0000
0202-03-28_17:00:39.188000      16144.90        7.56576100e+00        2.41494609e-07  49.9625  48.7349  49.1131  0.0000
0202-03-28_17:00:39.535000      16145.25        7.66512700e+00        2.44789209e-07  49.9625  48.7349  49.1131  0.0000
0202-03-28_17:00:39.883000      16145.59        7.76466400e+00        2.48633309e-07  49.9625  48.7349  49.1131  0.0000
0202-03-28_17:00:40.242000      16145.95        7.86384400e+00        2.37353709e-07  49.9646  48.7350  49.1064  0.0000
0202-03-28_17:00:40.586000      16146.30        7.96344400e+00        2.39708809e-07  49.9646  48.7350  49.1064  0.0000
0202-03-28_17:00:40.934000      16146.64        8.06278000e+00        2.44357009e-07  49.9646  48.7350  49.1064  0.0000
0202-03-28_17:00:41.280000      16146.99        8.16201900e+00        2.59417009e-07  49.9579  48.7352  49.1040  0.0000
